Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
1980-04-28,0.42311087250709534,,,,,,,,,,0.42311087250709534,,,,,,,,,,0.4202518382546057,,,,,,,,,,0.0,,,,,,,,,,62308,,,,,,,,,
1980-04-29,0.42311087250709534,,,,,,,,,,0.42311087250709534,,,,,,,,,,0.42311087250709534,,,,,,,,,,0.42311087250709534,,,,,,,,,,0,,,,,,,,,
1980-04-30,0.41167542338371277,,,,,,,,,,0.42311093625296275,,,,,,,,,,0.4059576669490878,,,,,,,,,,0.0,,,,,,,,,,495184,,,,,,,,,
1980-05-01,0.4131052792072296,,,,,,,,,,0.4131052792072296,,,,,,,,,,0.40738747400187325,,,,,,,,,,0.0,,,,,,,,,,114778,,,,,,,,,
1980-05-02,0.4131052792072296,,,,,,,,,,0.4131052792072296,,,,,,,,,,0.4088166347234416,,,,,,,,,,0.0,,,,,,,,,,400082,,,,,,,,,
1980-05-05,0.41596361994743347,,,,,,,,,,0.4202518586020011,,,,,,,,,,0.41310494319286756,,,,,,,,,,0.0,,,,,,,,,,200041,,,,,,,,,
1980-05-06,0.41596361994743347,,,,,,,,,,0.41596361994743347,,,,,,,,,,0.41596361994743347,,,,,,,,,,0.0,,,,,,,,,,95101,,,,,,,,,
1980-05-07,0.41167542338371277,,,,,,,,,,0.41453414513510617,,,,,,,,,,0.41167542338371277,,,,,,,,,,0.0,,,,,,,,,,72146,,,,,,,,,
1980-05-08,0.41453421115875244,,,,,,,,,,0.4173932462973479,,,,,,,,,,0.411675488952045,,,,,,,,,,0.0,,,,,,,,,,59028,,,,,,,,,
1980-05-09,0.4131052792072296,,,,,,,,,,0.41453443992879796,,,,,,,,,,0.4131052792072296,,,,,,,,,,0.0,,,,,,,,,,22956,,,,,,,,,
1980-05-12,0.39738136529922485,,,,,,,,,,0.41167555995743116,,,,,,,,,,0.39738136529922485,,,,,,,,,,0.0,,,,,,,,,,206600,,,,,,,,,
1980-05-13,0.39023420214653015,,,,,,,,,,0.39881068664368347,,,,,,,,,,0.3873755229960831,,,,,,,,,,0.0,,,,,,,,,,137733,,,,,,,,,
1980-05-14,0.39881038665771484,,,,,,,,,,0.39881038665771484,,,,,,,,,,0.3888043912935428,,,,,,,,,,0.0,,,,,,,,,,78705,,,,,,,,,
1980-05-15,0.4002401530742645,,,,,,,,,,0.4016696712822193,,,,,,,,,,0.395951911382428,,,,,,,,,,0.0,,,,,,,,,,49190,,,,,,,,,
1980-05-16,0.4002401530742645,,,,,,,,,,0.4016696712822193,,,,,,,,,,0.39881063486630974,,,,,,,,,,0.0,,,,,,,,,,75425,,,,,,,,,
1980-05-19,0.4102460741996765,,,,,,,,,,0.4102460741996765,,,,,,,,,,0.40024007457063887,,,,,,,,,,0.0,,,,,,,,,,85263,,,,,,,,,
1980-05-20,0.4073871374130249,,,,,,,,,,0.4073871374130249,,,,,,,,,,0.4059576202359024,,,,,,,,,,0.0,,,,,,,,,,52470,,,,,,,,,
1980-05-21,0.4002401530742645,,,,,,,,,,0.40881659175336216,,,,,,,,,,0.4002401530742645,,,,,,,,,,0.0,,,,,,,,,,101660,,,,,,,,,
1980-05-22,0.40166962146759033,,,,,,,,,,0.4030991842028277,,,,,,,,,,0.40166962146759033,,,,,,,,,,0.0,,,,,,,,,,236114,,,,,,,,,
1980-05-23,0.40595781803131104,,,,,,,,,,0.40595781803131104,,,,,,,,,,0.40309913992057356,,,,,,,,,,0.0,,,,,,,,,,36073,,,,,,,,,
1980-05-27,0.41453421115875244,,,,,,,,,,0.4173932462973479,,,,,,,,,,0.40738724917603975,,,,,,,,,,0.0,,,,,,,,,,131174,,,,,,,,,
1980-05-28,0.40595781803131104,,,,,,,,,,0.4088164961420485,,,,,,,,,,0.40595781803131104,,,,,,,,,,0.0,,,,,,,,,,55749,,,,,,,,,
1980-05-29,0.4045281708240509,,,,,,,,,,0.4059576882406416,,,,,,,,,,0.40452817082405085,,,,,,,,,,0.0,,,,,,,,,,180365,,,,,,,,,
1980-05-30,0.4030989706516266,,,,,,,,,,0.4030989706516266,,,,,,,,,,0.4016694086737334,,,,,,,,,,0.0,,,,,,,,,,75425,,,,,,,,,
1980-06-02,0.40166962146759033,,,,,,,,,,0.4030991842028277,,,,,,,,,,0.40166962146759033,,,,,,,,,,0.0,,,,,,,,,,55749,,,,,,,,,
1980-06-03,0.4002401530742645,,,,,,,,,,0.4016696712822193,,,,,,,,,,0.4002401530742645,,,,,,,,,,0.0,,,,,,,,,,88543,,,,,,,,,
1980-06-04,0.41167542338371277,,,,,,,,,,0.41596366247672195,,,,,,,,,,0.40309898990224274,,,,,,,,,,0.0,,,,,,,,,,728018,,,,,,,,,
1980-06-05,0.41167542338371277,,,,,,,,,,0.41167542338371277,,,,,,,,,,0.40881634399593286,,,,,,,,,,0.0,,,,,,,,,,127895,,,,,,,,,
1980-06-06,0.41167542338371277,,,,,,,,,,0.4173931798183378,,,,,,,,,,0.40881634399593286,,,,,,,,,,0.0,,,,,,,,,,186924,,,,,,,,,
1980-06-09,0.41596361994743347,,,,,,,,,,0.41739313714289145,,,,,,,,,,0.4088163021974062,,,,,,,,,,0.0,,,,,,,,,,65587,,,,,,,,,
1980-06-10,0.408816397190094,,,,,,,,,,0.41596371660087433,,,,,,,,,,0.408816397190094,,,,,,,,,,0.0,,,,,,,,,,203320,,,,,,,,,
1980-06-11,0.40595781803131104,,,,,,,,,,0.4088164961420485,,,,,,,,,,0.40595781803131104,,,,,,,,,,0.0,,,,,,,,,,232835,,,,,,,,,
1980-06-12,0.40166962146759033,,,,,,,,,,0.4059578626276038,,,,,,,,,,0.40166962146759033,,,,,,,,,,0.0,,,,,,,,,,285304,,,,,,,,,
1980-06-13,0.393093079328537,,,,,,,,,,0.4016695146635168,,,,,,,,,,0.39023399932286246,,,,,,,,,,0.0,,,,,,,,,,209879,,,,,,,,,
1980-06-16,0.3873752951622009,,,,,,,,,,0.3873752951622009,,,,,,,,,,0.3845162153520841,,,,,,,,,,0.0,,,,,,,,,,42632,,,,,,,,,
1980-06-17,0.3630748689174652,,,,,,,,,,0.3830868720304911,,,,,,,,,,0.3630748689174652,,,,,,,,,,0.0,,,,,,,,,,508301,,,,,,,,,
1980-06-18,0.36164548993110657,,,,,,,,,,0.370221945752543,,,,,,,,,,0.3602159502392681,,,,,,,,,,0.0,,,,,,,,,,514860,,,,,,,,,
1980-06-19,0.3630748689174652,,,,,,,,,,0.365933927675629,,,,,,,,,,0.3602161677959035,,,,,,,,,,0.0,,,,,,,,,,580447,,,,,,,,,
1980-06-20,0.3659336268901825,,,,,,,,,,0.3659336268901825,,,,,,,,,,0.3616454110904555,,,,,,,,,,0.0,,,,,,,,,,377127,,,,,,,,,
1980-06-23,0.36164548993110657,,,,,,,,,,0.3645041893261234,,,,,,,,,,0.36164548993110657,,,,,,,,,,0.0,,,,,,,,,,111498,,,,,,,,,
1980-06-24,0.3630748689174652,,,,,,,,,,0.3630748689174652,,,,,,,,,,0.3602161677959035,,,,,,,,,,0.0,,,,,,,,,,42632,,,,,,,,,
1980-06-25,0.3602161109447479,,,,,,,,,,0.3602161109447479,,,,,,,,,,0.3602161109447479,,,,,,,,,,0.0,,,,,,,,,,3056364,,,,,,,,,
1980-06-26,0.3602161109447479,,,,,,,,,,0.3630748116151349,,,,,,,,,,0.3602161109447479,,,,,,,,,,0.0,,,,,,,,,,242673,,,,,,,,,
1980-06-27,0.35449835658073425,,,,,,,,,,0.35735741492487344,,,,,,,,,,0.3516396558731453,,,,,,,,,,0.0,,,,,,,,,,642755,,,,,,,,,
1980-06-30,0.3487805426120758,,,,,,,,,,0.35592784088664425,,,,,,,,,,0.3487805426120758,,,,,,,,,,0.0,,,,,,,,,,259070,,,,,,,,,
1980-07-01,0.35163959860801697,,,,,,,,,,0.35163959860801697,,,,,,,,,,0.3487805407294804,,,,,,,,,,0.0,,,,,,,,,,695225,,,,,,,,,
1980-07-02,0.3645041882991791,,,,,,,,,,0.36593370563471594,,,,,,,,,,0.3487804364037842,,,,,,,,,,0.0,,,,,,,,,,1095307,,,,,,,,,
1980-07-03,0.3873752951622009,,,,,,,,,,0.3888044550785425,,,,,,,,,,0.3687924610671469,,,,,,,,,,0.0,,,,,,,,,,416479,,,,,,,,,
1980-07-07,0.3945218622684479,,,,,,,,,,0.3945218622684479,,,,,,,,,,0.38737495141486594,,,,,,,,,,0.0,,,,,,,,,,72146,,,,,,,,,
1980-07-08,0.395951509475708,,,,,,,,,,0.3973810709371758,,,,,,,,,,0.39452199271877025,,,,,,,,,,0.0,,,,,,,,,,587006,,,,,,,,,
1980-07-09,0.3945218622684479,,,,,,,,,,0.39738093954148745,,,,,,,,,,0.39166314263153035,,,,,,,,,,0.0,,,,,,,,,,629637,,,,,,,,,
1980-07-10,0.38880425691604614,,,,,,,,,,0.39452201128110836,,,,,,,,,,0.38880425691604614,,,,,,,,,,0.0,,,,,,,,,,101660,,,,,,,,,
1980-07-11,0.38880425691604614,,,,,,,,,,0.38880425691604614,,,,,,,,,,0.38880425691604614,,,,,,,,,,0.0,,,,,,,,,,150851,,,,,,,,,
1980-07-14,0.40595781803131104,,,,,,,,,,0.40595781803131104,,,,,,,,,,0.3888045423436324,,,,,,,,,,0.0,,,,,,,,,,272187,,,,,,,,,
1980-07-15,0.4073871374130249,,,,,,,,,,0.41310493789425595,,,,,,,,,,0.4045281030587799,,,,,,,,,,0.0,,,,,,,,,,137733,,,,,,,,,
1980-07-16,0.4002401530742645,,,,,,,,,,0.4059579129740558,,,,,,,,,,0.4002401530742645,,,,,,,,,,0.0,,,,,,,,,,462390,,,,,,,,,
1980-07-17,0.40595781803131104,,,,,,,,,,0.4073873359049396,,,,,,,,,,0.4045283001576825,,,,,,,,,,0.0,,,,,,,,,,88543,,,,,,,,,
1980-07-18,0.4173935353755951,,,,,,,,,,0.4288287003495195,,,,,,,,,,0.4030993332829643,,,,,,,,,,0.0,,,,,,,,,,232835,,,,,,,,,
1980-07-21,0.41167542338371277,,,,,,,,,,0.41453414513510617,,,,,,,,,,0.40309898990224274,,,,,,,,,,0.0,,,,,,,,,,203320,,,,,,,,,
1980-07-22,0.41167542338371277,,,,,,,,,,0.41167542338371277,,,,,,,,,,0.40881634399593286,,,,,,,,,,0.0,,,,,,,,,,114778,,,,,,,,,
1980-07-23,0.41167542338371277,,,,,,,,,,0.41167542338371277,,,,,,,,,,0.40881634399593286,,,,,,,,,,0.0,,,,,,,,,,147571,,,,,,,,,
1980-07-24,0.408816397190094,,,,,,,,,,0.4145341990732533,,,,,,,,,,0.4073872372989061,,,,,,,,,,0.0,,,,,,,,,,62308,,,,,,,,,
1980-07-25,0.40166962146759033,,,,,,,,,,0.40738738065827135,,,,,,,,,,0.40166962146759033,,,,,,,,,,0.0,,,,,,,,,,59028,,,,,,,,,
1980-07-28,0.41167542338371277,,,,,,,,,,0.41167542338371277,,,,,,,,,,0.404528149607472,,,,,,,,,,0.0,,,,,,,,,,85263,,,,,,,,,
1980-07-29,0.408816397190094,,,,,,,,,,0.4116754769498902,,,,,,,,,,0.408816397190094,,,,,,,,,,0.0,,,,,,,,,,42632,,,,,,,,,
1980-07-30,0.408816397190094,,,,,,,,,,0.408816397190094,,,,,,,,,,0.40595771977128503,,,,,,,,,,0.0,,,,,,,,,,72146,,,,,,,,,
1980-07-31,0.40595781803131104,,,,,,,,,,0.4073873359049396,,,,,,,,,,0.40309913992057356,,,,,,,,,,0.0,,,,,,,,,,111498,,,,,,,,,
1980-08-01,0.41453421115875244,,,,,,,,,,0.4173932462973479,,,,,,,,,,0.411675488952045,,,,,,,,,,0.0,,,,,,,,,,98381,,,,,,,,,
1980-08-04,0.4188225269317627,,,,,,,,,,0.4202520896176053,,,,,,,,,,0.41453433062448636,,,,,,,,,,0.0,,,,,,,,,,45911,,,,,,,,,
1980-08-05,0.4273990988731384,,,,,,,,,,0.43597557552460164,,,,,,,,,,0.4173931051358372,,,,,,,,,,0.0,,,,,,,,,,1108424,,,,,,,,,
1980-08-06,0.424540251493454,,,,,,,,,,0.425969814063355,,,,,,,,,,0.424540251493454,,,,,,,,,,0.0,,,,,,,,,,216438,,,,,,,,,
1980-08-07,0.4402634799480438,,,,,,,,,,0.44312255694620595,,,,,,,,,,0.4245397411276924,,,,,,,,,,0.0,,,,,,,,,,311539,,,,,,,,,
1980-08-08,0.4359756112098694,,,,,,,,,,0.4459815610616325,,,,,,,,,,0.4302578106257488,,,,,,,,,,0.0,,,,,,,,,,373847,,,,,,,,,
1980-08-11,0.4402634799480438,,,,,,,,,,0.4416930407993804,,,,,,,,,,0.4359752891436547,,,,,,,,,,0.0,,,,,,,,,,95101,,,,,,,,,
1980-08-12,0.4345461428165436,,,,,,,,,,0.44169346214160904,,,,,,,,,,0.4345461428165436,,,,,,,,,,0.0,,,,,,,,,,75425,,,,,,,,,
1980-08-13,0.42882847785949707,,,,,,,,,,0.4345462361982477,,,,,,,,,,0.42882847785949707,,,,,,,,,,0.0,,,,,,,,,,196762,,,,,,,,,
1980-08-14,0.43883493542671204,,,,,,,,,,0.44455233744576844,,,,,,,,,,0.4302580947726645,,,,,,,,,,0.0,,,,,,,,,,954294,,,,,,,,,
1980-08-15,0.45455843210220337,,,,,,,,,,0.46170571137479116,,,,,,,,,,0.4445524288798279,,,,,,,,,,0.0,,,,,,,,,,380406,,,,,,,,,
1980-08-18,0.44598156213760376,,,,,,,,,,0.4574171186288903,,,,,,,,,,0.44598156213760376,,,,,,,,,,0.0,,,,,,,,,,72146,,,,,,,,,
1980-08-19,0.4345461428165436,,,,,,,,,,0.440263899926578,,,,,,,,,,0.4345461428165436,,,,,,,,,,0.0,,,,,,,,,,177085,,,,,,,,,
1980-08-20,0.4345461428165436,,,,,,,,,,0.43883474005252937,,,,,,,,,,0.43311698294249495,,,,,,,,,,0.0,,,,,,,,,,282025,,,,,,,,,
1980-08-21,0.43883493542671204,,,,,,,,,,0.441693658788527,,,,,,,,,,0.4345463362813943,,,,,,,,,,0.0,,,,,,,,,,413199,,,,,,,,,
1980-08-22,0.43883493542671204,,,,,,,,,,0.4459818555926832,,,,,,,,,,0.43883493542671204,,,,,,,,,,0.0,,,,,,,,,,167247,,,,,,,,,
1980-08-25,0.4345461428165436,,,,,,,,,,0.43883474005252937,,,,,,,,,,0.4345461428165436,,,,,,,,,,0.0,,,,,,,,,,49190,,,,,,,,,
1980-08-26,0.4331169128417969,,,,,,,,,,0.4359756344681876,,,,,,,,,,0.4331169128417969,,,,,,,,,,0.0,,,,,,,,,,108219,,,,,,,,,
1980-08-27,0.42882847785949707,,,,,,,,,,0.43168755819940685,,,,,,,,,,0.4202520415219055,,,,,,,,,,0.0,,,,,,,,,,419758,,,,,,,,,
1980-08-28,0.42882847785949707,,,,,,,,,,0.43168755819940685,,,,,,,,,,0.42882847785949707,,,,,,,,,,0.0,,,,,,,,,,1072351,,,,,,,,,
1980-08-29,0.42311087250709534,,,,,,,,,,0.42454003199700746,,,,,,,,,,0.42311087250709534,,,,,,,,,,0.0,,,,,,,,,,78705,,,,,,,,,
1980-09-02,0.42168134450912476,,,,,,,,,,0.42739909993489855,,,,,,,,,,0.42168134450912476,,,,,,,,,,0.0,,,,,,,,,,81984,,,,,,,,,
1980-09-03,0.4302579462528229,,,,,,,,,,0.4302579462528229,,,,,,,,,,0.4216815109004187,,,,,,,,,,0.0,,,,,,,,,,167247,,,,,,,,,
1980-09-04,0.4302579462528229,,,,,,,,,,0.43311702626430604,,,,,,,,,,0.4245401885708792,,,,,,,,,,0.0,,,,,,,,,,183644,,,,,,,,,
1980-09-05,0.431687593460083,,,,,,,,,,0.431687593460083,,,,,,,,,,0.42882851288664064,,,,,,,,,,0.0,,,,,,,,,,65587,,,,,,,,,
1980-09-08,0.4259697496891022,,,,,,,,,,0.4288284273512424,,,,,,,,,,0.423111027322404,,,,,,,,,,0.0,,,,,,,,,,55749,,,,,,,,,
1980-09-09,0.4173935353755951,,,,,,,,,,0.42311129668090286,,,,,,,,,,0.41167577407028727,,,,,,,,,,0.0,,,,,,,,,,131174,,,,,,,,,
1980-09-10,0.42311087250709534,,,,,,,,,,0.42454003199700746,,,,,,,,,,0.4173931169339072,,,,,,,,,,0.0,,,,,,,,,,52470,,,,,,,,,
1980-09-11,0.4273990988731384,,,,,,,,,,0.4273990988731384,,,,,,,,,,0.4245400199969222,,,,,,,,,,0.0,,,,,,,,,,29514,,,,,,,,,
1980-09-12,0.424540251493454,,,,,,,,,,0.424540251493454,,,,,,,,,,0.424540251493454,,,,,,,,,,0.0,,,,,,,,,,32794,,,,,,,,,
1980-09-15,0.42311087250709534,,,,,,,,,,0.42739911095403865,,,,,,,,,,0.42311087250709534,,,,,,,,,,0.0,,,,,,,,,,242673,,,,,,,,,
1980-09-16,0.424540251493454,,,,,,,,,,0.4316875725927473,,,,,,,,,,0.42311109126463525,,,,,,,,,,0.0,,,,,,,,,,482066,,,,,,,,,
1980-09-17,0.431687593460083,,,,,,,,,,0.431687593460083,,,,,,,,,,0.42454027201529543,,,,,,,,,,0.0,,,,,,,,,,695225,,,,,,,,,
1980-09-18,0.4345461428165436,,,,,,,,,,0.437405222542052,,,,,,,,,,0.4316874654320175,,,,,,,,,,0.0,,,,,,,,,,180365,,,,,,,,,
1980-09-19,0.4345461428165436,,,,,,,,,,0.437405222542052,,,,,,,,,,0.4316874654320175,,,,,,,,,,0.0,,,,,,,,,,150851,,,,,,,,,
1980-09-22,0.4331169128417969,,,,,,,,,,0.4345460724845336,,,,,,,,,,0.43168739556268926,,,,,,,,,,0.0,,,,,,,,,,380406,,,,,,,,,
1980-09-23,0.431687593460083,,,,,,,,,,0.4345462716924236,,,,,,,,,,0.431687593460083,,,,,,,,,,0.0,,,,,,,,,,101660,,,,,,,,,
1980-09-24,0.42882847785949707,,,,,,,,,,0.43168755819940685,,,,,,,,,,0.42882847785949707,,,,,,,,,,0.0,,,,,,,,,,137733,,,,,,,,,
1980-09-25,0.4273990988731384,,,,,,,,,,0.43168733719887004,,,,,,,,,,0.4273990988731384,,,,,,,,,,0.0,,,,,,,,,,137733,,,,,,,,,
1980-09-26,0.4173935353755951,,,,,,,,,,0.4288287003495195,,,,,,,,,,0.41453449825688876,,,,,,,,,,0.0,,,,,,,,,,767370,,,,,,,,,
1980-09-29,0.4131052792072296,,,,,,,,,,0.42168171878778343,,,,,,,,,,0.4131052792072296,,,,,,,,,,0.0,,,,,,,,,,249231,,,,,,,,,
1980-09-30,0.4045281708240509,,,,,,,,,,0.41024592755855915,,,,,,,,,,0.40452817082405085,,,,,,,,,,0.0,,,,,,,,,,78705,,,,,,,,,
1980-10-01,0.40595781803131104,,,,,,,,,,0.40595781803131104,,,,,,,,,,0.3959518187798205,,,,,,,,,,0.0,,,,,,,,,,209879,,,,,,,,,
1980-10-02,0.40166962146759033,,,,,,,,,,0.4045283445969363,,,,,,,,,,0.4002401034369228,,,,,,,,,,0.0,,,,,,,,,,101660,,,,,,,,,
1980-10-03,0.42311087250709534,,,,,,,,,,0.42311087250709534,,,,,,,,,,0.40452808866128603,,,,,,,,,,0.0,,,,,,,,,,222997,,,,,,,,,
1980-10-06,0.44598156213760376,,,,,,,,,,0.44598156213760376,,,,,,,,,,0.4173931403071004,,,,,,,,,,0.0,,,,,,,,,,341054,,,,,,,,,
1980-10-07,0.44598156213760376,,,,,,,,,,0.44598156213760376,,,,,,,,,,0.4445520449313088,,,,,,,,,,0.0,,,,,,,,,,272187,,,,,,,,,
1980-10-08,0.4516995847225189,,,,,,,,,,0.45312910263134804,,,,,,,,,,0.44884086183682304,,,,,,,,,,0.0,,,,,,,,,,127895,,,,,,,,,
1980-10-09,0.44598156213760376,,,,,,,,,,0.453128879941814,,,,,,,,,,0.44598156213760376,,,,,,,,,,0.0,,,,,,,,,,81984,,,,,,,,,
1980-10-10,0.4402634799480438,,,,,,,,,,0.44598123160376946,,,,,,,,,,0.4402634799480438,,,,,,,,,,0.0,,,,,,,,,,68867,,,,,,,,,
1980-10-13,0.4302579462528229,,,,,,,,,,0.43740526629278714,,,,,,,,,,0.4302579462528229,,,,,,,,,,0.0,,,,,,,,,,49190,,,,,,,,,
1980-10-14,0.431687593460083,,,,,,,,,,0.431687593460083,,,,,,,,,,0.4273993525887378,,,,,,,,,,0.0,,,,,,,,,,55749,,,,,,,,,
1980-10-15,0.4302579462528229,,,,,,,,,,0.4316875086108435,,,,,,,,,,0.4231110285538813,,,,,,,,,,0.0,,,,,,,,,,72146,,,,,,,,,
1980-10-16,0.44598156213760376,,,,,,,,,,0.44598156213760376,,,,,,,,,,0.4316873735746241,,,,,,,,,,0.0,,,,,,,,,,455831,,,,,,,,,
1980-10-17,0.44598156213760376,,,,,,,,,,0.44884064125473777,,,,,,,,,,0.44598156213760376,,,,,,,,,,0.0,,,,,,,,,,278746,,,,,,,,,
1980-10-20,0.443122923374176,,,,,,,,,,0.4459816003956417,,,,,,,,,,0.4402638440117791,,,,,,,,,,0.0,,,,,,,,,,206600,,,,,,,,,
1980-10-21,0.4345461428165436,,,,,,,,,,0.44455213952613504,,,,,,,,,,0.4345461428165436,,,,,,,,,,0.0,,,,,,,,,,219717,,,,,,,,,
1980-10-22,0.4345461428165436,,,,,,,,,,0.43883474005252937,,,,,,,,,,0.4345461428165436,,,,,,,,,,0.0,,,,,,,,,,150851,,,,,,,,,
1980-10-23,0.4331169128417969,,,,,,,,,,0.4345460724845336,,,,,,,,,,0.43168739556268926,,,,,,,,,,0.0,,,,,,,,,,160689,,,,,,,,,
1980-10-24,0.4402634799480438,,,,,,,,,,0.4402634799480438,,,,,,,,,,0.4316870536347546,,,,,,,,,,0.0,,,,,,,,,,91822,,,,,,,,,
