Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
1992-07-31,,,,1.74315345287323,,,,,1.74315345287323,,,,,1.74315345287323,,,,,1.74315345287323,,,,,1200,
1992-08-03,,,,1.74315345287323,,,,,1.807714445586953,,,,,1.678592460159507,,,,,1.807714445586953,,,,,4200,
1992-08-04,,,,1.8077137470245361,,,,,1.8077137470245361,,,,,1.6785918114942222,,,,,1.8077137470245361,,,,,5700,
1992-08-05,,,,1.8077137470245361,,,,,1.8077137470245361,,,,,1.8077137470245361,,,,,1.8077137470245361,,,,,0,
1992-08-06,,,,1.9368356466293335,,,,,1.9368356466293335,,,,,1.8077130239059898,,,,,1.8722747046897439,,,,,18600,
1992-08-07,,,,1.8722764253616333,,,,,1.9368374266345023,,,,,1.807714685243921,,,,,1.807714685243921,,,,,12300,
1992-08-10,,,,1.8722764253616333,,,,,1.9368374266345023,,,,,1.8722764253616335,,,,,1.9368374266345023,,,,,6300,
1992-08-11,,,,1.8722764253616333,,,,,1.9368374266345023,,,,,1.807714685243921,,,,,1.807714685243921,,,,,983400,
1992-08-12,,,,1.9368356466293335,,,,,1.9368356466293335,,,,,1.8722747046897439,,,,,1.8722747046897439,,,,,6000,
1992-08-13,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,10500,
1992-08-14,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,10500,
1992-08-17,,,,1.8722764253616333,,,,,2.0013984279073713,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,93600,
1992-08-18,,,,1.6785926818847656,,,,,1.87227642445436,,,,,1.6785926818847656,,,,,1.87227642445436,,,,,1785000,
1992-08-19,,,,1.8077137470245361,,,,,1.8077137470245361,,,,,1.6785918114942222,,,,,1.7431527792593793,,,,,1050600,
1992-08-20,,,,1.7108725309371948,,,,,1.8722761156907923,,,,,1.7108725309371948,,,,,1.7431533956568586,,,,,32400,
1992-08-21,,,,1.7754337787628174,,,,,1.7754337787628174,,,,,1.7754337787628174,,,,,1.7754337787628174,,,,,21000,
1992-08-24,,,,1.74315345287323,,,,,1.807714445586953,,,,,1.678592460159507,,,,,1.678592460159507,,,,,6000,
1992-08-25,,,,1.8077137470245361,,,,,1.8077137470245361,,,,,1.6785918114942222,,,,,1.8077137470245361,,,,,18300,
1992-08-26,,,,1.7754337787628174,,,,,1.7754337787628174,,,,,1.7754337787628174,,,,,1.7754337787628174,,,,,2700,
1992-08-27,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,300,
1992-08-28,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.6785926826981832,,,,,1.6785926826981832,,,,,19800,
1992-08-31,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,300,
1992-09-01,,,,1.7108725309371948,,,,,1.7108725309371948,,,,,1.6785924050622525,,,,,1.6785924050622525,,,,,105000,
1992-09-02,,,,1.7108725309371948,,,,,1.7108725309371948,,,,,1.7108725309371948,,,,,1.7108725309371948,,,,,0,
1992-09-03,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,1.8722764253616335,,,,,1500,
1992-09-04,,,,1.7754337787628174,,,,,1.7754337787628174,,,,,1.7754337787628174,,,,,1.7754337787628174,,,,,6300,
1992-09-08,,,,1.5171890258789062,,,,,1.8077146311862387,,,,,1.4849088956301948,,,,,1.6785926325017497,,,,,68100,
1992-09-09,,,,1.4526283740997314,,,,,1.5817511425235957,,,,,1.4526283740997314,,,,,1.5817511425235957,,,,,1513800,
1992-09-10,,,,1.4849083423614502,,,,,1.614030292935805,,,,,1.4526274852955883,,,,,1.5494693176486276,,,,,51300,
1992-09-11,,,,1.4203468561172485,,,,,1.6140305518989035,,,,,1.4203468561172485,,,,,1.6140305518989035,,,,,4500,
1992-09-14,,,,1.4849083423614502,,,,,1.4849083423614502,,,,,1.4849083423614502,,,,,1.4849083423614502,,,,,3000,
1992-09-15,,,,1.4526283740997314,,,,,1.5494702657063801,,,,,1.4203474972825156,,,,,1.484909250916947,,,,,1522200,
1992-09-16,,,,1.4526283740997314,,,,,1.6140312804958132,,,,,1.4203474972825156,,,,,1.6140312804958132,,,,,104100,
1992-09-17,,,,1.5817502737045288,,,,,1.678592112118182,,,,,1.484908435290876,,,,,1.484908435290876,,,,,92700,
1992-09-18,,,,1.5817502737045288,,,,,1.5817502737045288,,,,,1.5817502737045288,,,,,1.5817502737045288,,,,,900,
1992-09-21,,,,1.5817502737045288,,,,,1.6140303939460183,,,,,1.5817502737045288,,,,,1.6140303939460183,,,,,12000,
1992-09-22,,,,1.5494698286056519,,,,,1.5494698286056519,,,,,1.5494698286056519,,,,,1.5494698286056519,,,,,6000,
1992-09-23,,,,1.5494698286056519,,,,,1.5494698286056519,,,,,1.5494698286056519,,,,,1.5494698286056519,,,,,5700,
1992-09-24,,,,1.74315345287323,,,,,1.74315345287323,,,,,1.6463115943802726,,,,,1.6463115943802726,,,,,4800,
1992-09-25,,,,1.74315345287323,,,,,1.74315345287323,,,,,1.5494697358873155,,,,,1.5494697358873155,,,,,3900,
1992-09-28,,,,1.74315345287323,,,,,1.74315345287323,,,,,1.74315345287323,,,,,1.74315345287323,,,,,0,
1992-09-29,,,,1.6785926818847656,,,,,1.7431536831263492,,,,,1.549469940556755,,,,,1.549469940556755,,,,,13800,
1992-09-30,,,,1.6785926818847656,,,,,1.6785926818847656,,,,,1.6785926818847656,,,,,1.6785926818847656,,,,,600,
1992-10-01,,,,1.4849083423614502,,,,,1.4849083423614502,,,,,1.4849083423614502,,,,,1.4849083423614502,,,,,600,
1992-10-02,,,,1.4849083423614502,,,,,1.6785920070675286,,,,,1.4849083423614502,,,,,1.6785920070675286,,,,,18600,
1992-10-05,,,,1.4849083423614502,,,,,1.6785920070675286,,,,,1.4203466282297266,,,,,1.6785920070675286,,,,,97500,
1992-10-06,,,,1.4203468561172485,,,,,1.6140305518989035,,,,,1.4203468561172485,,,,,1.4203468561172485,,,,,84600,
1992-10-07,,,,1.3557857275009155,,,,,1.6140303816957515,,,,,1.3557857275009155,,,,,1.6140303816957515,,,,,71400,
1992-10-08,,,,1.291224718093872,,,,,1.4849083888657244,,,,,1.291224718093872,,,,,1.3880665534797982,,,,,638700,
1992-10-09,,,,1.291224718093872,,,,,1.4203466727120606,,,,,1.291224718093872,,,,,1.4203466727120606,,,,,77400,
1992-10-12,,,,1.4849083423614502,,,,,1.4849083423614502,,,,,1.2912246776553717,,,,,1.3557856529425492,,,,,794100,
1992-10-13,,,,1.291224718093872,,,,,1.4849083888657244,,,,,1.291224718093872,,,,,1.291224718093872,,,,,43200,
1992-10-14,,,,1.4849083423614502,,,,,1.4849083423614502,,,,,1.3557856529425492,,,,,1.3557856529425492,,,,,4200,
1992-10-15,,,,1.4203468561172485,,,,,1.4849085806075766,,,,,1.388066732716749,,,,,1.4849085806075766,,,,,5400,
1992-10-16,,,,1.3880665302276611,,,,,1.4849083639913456,,,,,1.3235048151555004,,,,,1.3880665302276611,,,,,20100,
1992-10-19,,,,1.3880665302276611,,,,,1.4849083639913456,,,,,1.3557856726915807,,,,,1.3557856726915807,,,,,152400,
1992-10-20,,,,1.3557857275009155,,,,,1.4526275651795524,,,,,1.2912247486633532,,,,,1.4203467063384778,,,,,126600,
1992-10-21,,,,1.291224718093872,,,,,1.3880665534797982,,,,,1.291224718093872,,,,,1.3235048373261344,,,,,208800,
1992-10-22,,,,1.4203468561172485,,,,,1.4849085806075766,,,,,1.355785870471585,,,,,1.4203468561172485,,,,,24600,
1992-10-23,,,,1.3557857275009155,,,,,1.4203467063384778,,,,,1.323504868659841,,,,,1.4203467063384778,,,,,71400,
1992-10-26,,,,1.3557857275009155,,,,,1.3557857275009155,,,,,1.2912247486633532,,,,,1.3557857275009155,,,,,8100,
1992-10-27,,,,1.3557857275009155,,,,,1.3557857275009155,,,,,1.2912247486633532,,,,,1.2912247486633532,,,,,3300,
1992-10-28,,,,1.291224718093872,,,,,1.291224718093872,,,,,1.291224718093872,,,,,1.291224718093872,,,,,61200,
1992-10-29,,,,1.5171890258789062,,,,,1.6140308943146837,,,,,1.3557861581008843,,,,,1.4203471574431288,,,,,335400,
1992-10-30,,,,1.6785926818847656,,,,,1.7431536831263492,,,,,1.549469940556755,,,,,1.6140309417983387,,,,,132000,
1992-11-02,,,,1.6785926818847656,,,,,1.7431536831263492,,,,,1.6785926818847656,,,,,1.7431536831263492,,,,,19500,
1992-11-03,,,,1.6785926818847656,,,,,1.6785926818847656,,,,,1.5817508105999685,,,,,1.5817508105999685,,,,,7800,
1992-11-04,,,,1.74315345287323,,,,,1.74315345287323,,,,,1.74315345287323,,,,,1.74315345287323,,,,,1200,
1992-11-05,,,,1.6140305995941162,,,,,1.7431533135457327,,,,,1.6140305995941162,,,,,1.6140305995941162,,,,,79800,
1992-11-06,,,,1.8077137470245361,,,,,1.8077137470245361,,,,,1.6140301048846053,,,,,1.7431527792593793,,,,,6900,
1992-11-09,,,,2.0013980865478516,,,,,2.0013980865478516,,,,,1.7431533866578854,,,,,1.8077143769191977,,,,,95400,
1992-11-10,,,,1.74315345287323,,,,,2.001398162572867,,,,,1.74315345287323,,,,,1.9368371698591444,,,,,113700,
1992-11-11,,,,1.8077137470245361,,,,,1.8722754536341533,,,,,1.8077137470245361,,,,,1.8722754536341533,,,,,97200,
1992-11-12,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.7431536839710522,,,,,1.8722764253616335,,,,,78900,
1992-11-13,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.807714685243921,,,,,1.807714685243921,,,,,154500,
1992-11-16,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.807714685243921,,,,,1.807714685243921,,,,,9300,
1992-11-17,,,,1.8722764253616333,,,,,1.8722764253616335,,,,,1.7431536839710522,,,,,1.807714685243921,,,,,149100,
1992-11-18,,,,1.8425360918045044,,,,,1.8748615330192286,,,,,1.8425360918045044,,,,,1.8748615330192286,,,,,16500,
1992-11-19,,,,1.8748624324798584,,,,,1.8748624324798584,,,,,1.8748624324798584,,,,,1.8748624324798584,,,,,1800,
1992-11-20,,,,1.8748624324798584,,,,,1.8748624324798584,,,,,1.8102115190342933,,,,,1.8748624324798584,,,,,123900,
1992-11-23,,,,2.004162311553955,,,,,2.004162311553955,,,,,1.7455609377659136,,,,,1.8748619945925196,,,,,24300,
1992-11-24,,,,2.004162311553955,,,,,2.133463368380561,,,,,1.8425365454195755,,,,,2.004162311553955,,,,,68700,
1992-11-25,,,,2.101137399673462,,,,,2.133462840853511,,,,,2.0041618159983026,,,,,2.133462840853511,,,,,212100,
1992-11-27,,,,2.3274142742156982,,,,,2.3274142742156982,,,,,2.0041620450640494,,,,,2.0041620450640494,,,,,85500,
1992-11-30,,,,2.6506659984588623,,,,,2.8446171510323173,,,,,2.4567148458854073,,,,,2.7153161360283704,,,,,332100,
1992-12-01,,,,2.586014986038208,,,,,2.650665860097966,,,,,2.5213648518433427,,,,,2.650665860097966,,,,,84600,
1992-12-02,,,,2.5536909103393555,,,,,2.650666505164077,,,,,2.5213654654427575,,,,,2.5213654654427575,,,,,30000,
1992-12-03,,,,2.3274142742156982,,,,,2.715316653251648,,,,,2.3274142742156982,,,,,2.586015613617974,,,,,116700,
1992-12-04,,,,2.2627642154693604,,,,,2.4567154127991597,,,,,2.2627642154693604,,,,,2.4567154127991597,,,,,30000,
1992-12-07,,,,2.4567151069641113,,,,,2.4567151069641113,,,,,2.2627639337791816,,,,,2.4243896648116197,,,,,54900,
1992-12-08,,,,2.4567151069641113,,,,,2.4567151069641113,,,,,2.2627639337791816,,,,,2.2627639337791816,,,,,125100,
1992-12-09,,,,2.2627642154693604,,,,,2.4243899666224924,,,,,2.2627642154693604,,,,,2.392064520445825,,,,,140100,
1992-12-10,,,,2.3274142742156982,,,,,2.3274142742156982,,,,,2.1981132345820242,,,,,2.2627641243313974,,,,,39300,
1992-12-11,,,,2.3920645713806152,,,,,2.3920645713806152,,,,,2.3274144175157723,,,,,2.3274144175157723,,,,,2400,
1992-12-14,,,,2.3920645713806152,,,,,2.3920645713806152,,,,,2.3920645713806152,,,,,2.3920645713806152,,,,,12000,
1992-12-15,,,,2.2627642154693604,,,,,2.327414367957593,,,,,2.1981133231160257,,,,,2.1981133231160257,,,,,100200,
1992-12-16,,,,2.1981139183044434,,,,,2.262764828163455,,,,,2.1981139183044434,,,,,2.262764828163455,,,,,21000,
1992-12-17,,,,2.3274142742156982,,,,,2.3274142742156982,,,,,2.16578852957241,,,,,2.2627641243313974,,,,,249000,
1992-12-18,,,,2.1981139183044434,,,,,2.327414998157164,,,,,2.133463748310734,,,,,2.327414998157164,,,,,13500,
1992-12-21,,,,2.1657886505126953,,,,,2.327414404181363,,,,,2.133463203832916,,,,,2.327414404181363,,,,,40200,
1992-12-22,,,,2.3920645713806152,,,,,2.3920645713806152,,,,,2.3920645713806152,,,,,2.3920645713806152,,,,,23100,
1992-12-23,,,,2.3920645713806152,,,,,2.5213656189754197,,,,,2.3274144175157723,,,,,2.3920645713806152,,,,,42000,
1992-12-24,,,,2.6506659984588623,,,,,2.7153161360283704,,,,,2.586015121024423,,,,,2.586015121024423,,,,,50400,
1992-12-28,,,,2.7153162956237793,,,,,2.7153162956237793,,,,,2.586015273020036,,,,,2.7153162956237793,,,,,68100,
1992-12-29,,,,2.7153162956237793,,,,,2.7153162956237793,,,,,2.586015273020036,,,,,2.7153162956237793,,,,,64800,
1992-12-30,,,,2.7153162956237793,,,,,2.7153162956237793,,,,,2.7153162956237793,,,,,2.7153162956237793,,,,,0,
1992-12-31,,,,2.7153162956237793,,,,,2.7799664369931634,,,,,2.586015273020036,,,,,2.618340713637216,,,,,85500,
1993-01-04,,,,2.6506659984588623,,,,,2.8446171510323173,,,,,2.6506659984588623,,,,,2.6506659984588623,,,,,288600,
1993-01-05,,,,2.7153162956237793,,,,,2.7799664369931634,,,,,2.586015273020036,,,,,2.7799664369931634,,,,,154800,
1993-01-06,,,,2.7153162956237793,,,,,2.7153162956237793,,,,,2.6506661542543952,,,,,2.6506661542543952,,,,,84900,
1993-01-07,,,,2.6506659984588623,,,,,2.7153161360283704,,,,,2.6506659984588623,,,,,2.7153161360283704,,,,,12300,
1993-01-08,,,,2.7799665927886963,,,,,2.844617477646235,,,,,2.6506663028036512,,,,,2.844617477646235,,,,,15000,
1993-01-11,,,,2.844618082046509,,,,,2.844618082046509,,,,,2.7153170247236575,,,,,2.844618082046509,,,,,21600,
1993-01-12,,,,2.8769423961639404,,,,,2.8769423961639404,,,,,2.7153166516178993,,,,,2.8446176911737755,,,,,140400,
1993-01-13,,,,2.8122923374176025,,,,,2.9092679352595887,,,,,2.779966891515242,,,,,2.779966891515242,,,,,18300,
1993-01-14,,,,3.1678690910339355,,,,,3.1678690910339355,,,,,2.8446176110471377,,,,,2.8446176110471377,,,,,205800,
1993-01-15,,,,3.103219509124756,,,,,3.297170728445053,,,,,3.103219509124756,,,,,3.1678696689431263,,,,,77100,
1993-01-18,,,,3.1678690910339355,,,,,3.297170126947685,,,,,3.103218943009586,,,,,3.297170126947685,,,,,31200,
1993-01-19,,,,3.23252010345459,,,,,3.2971702539695547,,,,,3.103219062559581,,,,,3.103219062559581,,,,,118800,
1993-01-20,,,,3.23252010345459,,,,,3.23252010345459,,,,,3.103219062559581,,,,,3.23252010345459,,,,,121200,
1993-01-21,,,,3.23252010345459,,,,,3.23252010345459,,,,,3.103219062559581,,,,,3.103219062559581,,,,,3000,
1993-01-22,,,,3.1678690910339355,,,,,3.1678690910339355,,,,,3.103218943009586,,,,,3.103218943009586,,,,,1500,
1993-01-25,,,,3.103219509124756,,,,,3.2325205686266827,,,,,3.103219509124756,,,,,3.1678696689431263,,,,,3300,
1993-01-26,,,,2.909269094467163,,,,,3.2325214626964223,,,,,2.909269094467163,,,,,3.2325214626964223,,,,,36600,
1993-01-27,,,,3.038569450378418,,,,,3.038569450378418,,,,,2.8446182246067147,,,,,2.9739185485443764,,,,,223500,
1993-01-28,,,,2.9739179611206055,,,,,3.0385688501844665,,,,,2.9092678119218087,,,,,3.0385688501844665,,,,,131400,
1993-01-29,,,,2.9739179611206055,,,,,3.0385688501844665,,,,,2.9092678119218087,,,,,3.0385688501844665,,,,,96900,
1993-02-01,,,,2.909269094467163,,,,,3.038570189731945,,,,,2.909269094467163,,,,,3.038570189731945,,,,,8700,
1993-02-02,,,,3.038569450378418,,,,,3.038569450378418,,,,,2.9092683865755458,,,,,2.9092683865755458,,,,,3000,
1993-02-03,,,,3.103219509124756,,,,,3.103219509124756,,,,,2.9092682898044586,,,,,3.0385693493063854,,,,,159300,
1993-02-04,,,,2.844618082046509,,,,,2.973918399504186,,,,,2.7799671834524964,,,,,2.9092682407753476,,,,,133200,
1993-02-05,,,,2.7799665927886963,,,,,2.9092676226387577,,,,,2.7799665927886963,,,,,2.7799665927886963,,,,,83400,
1993-02-08,,,,2.7799665927886963,,,,,2.9092676226387577,,,,,2.682991005367404,,,,,2.9092676226387577,,,,,279300,
1993-02-09,,,,2.844618082046509,,,,,2.844618082046509,,,,,2.7153170247236575,,,,,2.7799671834524964,,,,,57000,
1993-02-10,,,,2.74764347076416,,,,,2.74764347076416,,,,,2.682992548717183,,,,,2.7153180097406717,,,,,60000,
1993-02-11,,,,2.7153162956237793,,,,,2.7153162956237793,,,,,2.6506661542543952,,,,,2.6829908550066,,,,,220500,
1993-02-12,,,,2.7153162956237793,,,,,2.7799664369931634,,,,,2.6506661542543952,,,,,2.6506661542543952,,,,,157500,
1993-02-16,,,,2.844618082046509,,,,,2.844618082046509,,,,,2.6506668659948187,,,,,2.844618082046509,,,,,41100,
