Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAMI,AAOI,AAON,AAP,AAPB,AAPL,AAT,AAVM,AAMI,AAOI,AAON,AAP,AAPB,AAPL,AAT,AAVM,AAMI,AAOI,AAON,AAP,AAPB,AAPL,AAT,AAVM,AAMI,AAOI,AAON,AAP,AAPB,AAPL,AAT,AAVM,AAMI,AAOI,AAON,AAP,AAPB,AAPL,AAT,AAVM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-12-12,,,,,,0.09872592985630035,,,,,,,,0.09915514920846052,,,,,,,,0.09872592985630035,,,,,,,,0.09872592985630035,,,,,,,,469033600.0,,
1980-12-15,,,,,,0.09357534348964691,,,,,,,,0.09400456286814542,,,,,,,,0.09357534348964691,,,,,,,,0.09400456286814542,,,,,,,,175884800.0,,
1980-12-16,,,,,,0.08670707046985626,,,,,,,,0.08713628391509287,,,,,,,,0.08670707046985626,,,,,,,,0.08713628391509287,,,,,,,,105728000.0,,
1980-12-17,,,,,,0.08885319530963898,,,,,,,,0.08928241470884017,,,,,,,,0.08885319530963898,,,,,,,,0.08885319530963898,,,,,,,,86441600.0,,
1980-12-18,,,,,,0.0914292186498642,,,,,,,,0.09185843208542686,,,,,,,,0.0914292186498642,,,,,,,,0.0914292186498642,,,,,,,,73449600.0,,
1980-12-19,,,,,,0.0970090851187706,,,,,,,,0.09743830456477086,,,,,,,,0.0970090851187706,,,,,,,,0.0970090851187706,,,,,,,,48630400.0,,
1980-12-22,,,,,,0.10173045843839645,,,,,,,,0.10216044576719974,,,,,,,,0.10173045843839645,,,,,,,,0.10173045843839645,,,,,,,,37363200.0,,
1980-12-23,,,,,,0.1060233935713768,,,,,,,,0.1064526129746241,,,,,,,,0.1060233935713768,,,,,,,,0.1060233935713768,,,,,,,,46950400.0,,
1980-12-24,,,,,,0.11160320043563843,,,,,,,,0.11203241979661191,,,,,,,,0.11160320043563843,,,,,,,,0.11160320043563843,,,,,,,,48003200.0,,
1980-12-26,,,,,,0.12190515547990799,,,,,,,,0.12233437480988284,,,,,,,,0.12190515547990799,,,,,,,,0.12190515547990799,,,,,,,,55574400.0,,
1980-12-29,,,,,,0.12362201511859894,,,,,,,,0.1240512344269807,,,,,,,,0.12362201511859894,,,,,,,,0.12362201511859894,,,,,,,,93161600.0,,
1980-12-30,,,,,,0.12061748653650284,,,,,,,,0.12104669432466532,,,,,,,,0.12061748653650284,,,,,,,,0.12104669432466532,,,,,,,,68880000.0,,
1980-12-31,,,,,,0.11718375235795975,,,,,,,,0.1176129715968104,,,,,,,,0.11718375235795975,,,,,,,,0.1176129715968104,,,,,,,,35750400.0,,
1981-01-02,,,,,,0.11847143620252609,,,,,,,,0.11932987495260332,,,,,,,,0.11847143620252609,,,,,,,,0.11847143620252609,,,,,,,,21660800.0,,
1981-01-05,,,,,,0.11589613556861877,,,,,,,,0.11632534345454419,,,,,,,,0.11589613556861877,,,,,,,,0.11632534345454419,,,,,,,,35728000.0,,
1981-01-06,,,,,,0.11074469983577728,,,,,,,,0.11117391895692724,,,,,,,,0.11074469983577728,,,,,,,,0.11117391895692724,,,,,,,,45158400.0,,
1981-01-07,,,,,,0.1060233935713768,,,,,,,,0.1064526129746241,,,,,,,,0.1060233935713768,,,,,,,,0.1064526129746241,,,,,,,,55686400.0,,
1981-01-08,,,,,,0.10387732833623886,,,,,,,,0.10430653631403171,,,,,,,,0.10387732833623886,,,,,,,,0.10430653631403171,,,,,,,,39827200.0,,
1981-01-09,,,,,,0.1094570904970169,,,,,,,,0.10988630976154169,,,,,,,,0.1094570904970169,,,,,,,,0.1094570904970169,,,,,,,,21504000.0,,
1981-01-12,,,,,,0.10859867185354233,,,,,,,,0.10945709898712963,,,,,,,,0.10859867185354233,,,,,,,,0.10945709898712963,,,,,,,,23699200.0,,
1981-01-13,,,,,,0.10473574697971344,,,,,,,,0.10516496638360015,,,,,,,,0.10473574697971344,,,,,,,,0.10516496638360015,,,,,,,,23049600.0,,
1981-01-14,,,,,,0.10516494512557983,,,,,,,,0.10559416444270424,,,,,,,,0.10516494512557982,,,,,,,,0.10516494512557982,,,,,,,,14291200.0,,
1981-01-15,,,,,,0.10731103271245956,,,,,,,,0.10816945990436529,,,,,,,,0.10731103271245956,,,,,,,,0.10731103271245956,,,,,,,,14067200.0,,
1981-01-16,,,,,,0.10645260661840439,,,,,,,,0.10688182599602326,,,,,,,,0.10645260661840439,,,,,,,,0.10688182599602326,,,,,,,,13395200.0,,
1981-01-19,,,,,,0.11289082467556,,,,,,,,0.11332004395143945,,,,,,,,0.11289082467556,,,,,,,,0.11289082467556,,,,,,,,41574400.0,,
1981-01-20,,,,,,0.1094570904970169,,,,,,,,0.10988630976154169,,,,,,,,0.1094570904970169,,,,,,,,0.10988630976154169,,,,,,,,30083200.0,,
1981-01-21,,,,,,0.11160320043563843,,,,,,,,0.11246162769553605,,,,,,,,0.11160320043563843,,,,,,,,0.11160320043563843,,,,,,,,15904000.0,,
1981-01-22,,,,,,0.11289082467556,,,,,,,,0.11374926322731889,,,,,,,,0.11289082467556,,,,,,,,0.11289082467556,,,,,,,,35548800.0,,
1981-01-23,,,,,,0.11246159672737122,,,,,,,,0.11332003521293289,,,,,,,,0.11246159672737122,,,,,,,,0.11289081597015205,,,,,,,,11222400.0,,
1981-01-26,,,,,,0.11074469983577728,,,,,,,,0.11117391895692724,,,,,,,,0.11074469983577728,,,,,,,,0.11117391895692724,,,,,,,,24640000.0,,
1981-01-27,,,,,,0.10988634079694748,,,,,,,,0.11074476810639755,,,,,,,,0.10988634079694748,,,,,,,,0.11074476810639755,,,,,,,,23699200.0,,
1981-01-28,,,,,,0.10645260661840439,,,,,,,,0.10688182599602326,,,,,,,,0.10645260661840439,,,,,,,,0.10688182599602326,,,,,,,,28156800.0,,
1981-01-29,,,,,,0.10258965194225311,,,,,,,,0.10301887130647663,,,,,,,,0.10258965194225311,,,,,,,,0.10301887130647663,,,,,,,,43904000.0,,
1981-01-30,,,,,,0.0970090851187706,,,,,,,,0.0978675240107711,,,,,,,,0.0970090851187706,,,,,,,,0.0978675240107711,,,,,,,,46188800.0,,
1981-02-02,,,,,,0.0914292186498642,,,,,,,,0.09185843208542686,,,,,,,,0.0914292186498642,,,,,,,,0.09185843208542686,,,,,,,,23766400.0,,
1981-02-03,,,,,,0.09486299753189087,,,,,,,,0.09529221118677468,,,,,,,,0.09486299753189087,,,,,,,,0.09486299753189087,,,,,,,,19152000.0,,
1981-02-04,,,,,,0.09829667955636978,,,,,,,,0.09872588726130042,,,,,,,,0.09829667955636978,,,,,,,,0.09829667955636978,,,,,,,,27865600.0,,
1981-02-05,,,,,,0.09829667955636978,,,,,,,,0.09915510642827521,,,,,,,,0.09829667955636978,,,,,,,,0.09829667955636978,,,,,,,,7929600.0,,
1981-02-06,,,,,,0.09872592985630035,,,,,,,,0.09915514920846052,,,,,,,,0.09872592985630035,,,,,,,,0.09872592985630035,,,,,,,,13865600.0,,
1981-02-09,,,,,,0.09357534348964691,,,,,,,,0.09443377651561902,,,,,,,,0.09357534348964691,,,,,,,,0.09443377651561902,,,,,,,,16755200.0,,
1981-02-10,,,,,,0.09357534348964691,,,,,,,,0.09400456286814542,,,,,,,,0.09357534348964691,,,,,,,,0.09357534348964691,,,,,,,,18345600.0,,
1981-02-11,,,,,,0.090570829808712,,,,,,,,0.0910000434516573,,,,,,,,0.090570829808712,,,,,,,,0.0910000434516573,,,,,,,,13843200.0,,
1981-02-12,,,,,,0.08971160650253296,,,,,,,,0.09014159375426285,,,,,,,,0.08971160650253296,,,,,,,,0.09014159375426285,,,,,,,,14560000.0,,
1981-02-13,,,,,,0.08756557106971741,,,,,,,,0.08842400435762648,,,,,,,,0.08756557106971741,,,,,,,,0.08842400435762648,,,,,,,,11155200.0,,
1981-02-17,,,,,,0.08971160650253296,,,,,,,,0.09014159375426285,,,,,,,,0.08971160650253296,,,,,,,,0.08971160650253296,,,,,,,,12275200.0,,
1981-02-18,,,,,,0.09357534348964691,,,,,,,,0.09443377651561902,,,,,,,,0.09357534348964691,,,,,,,,0.09357534348964691,,,,,,,,19241600.0,,
1981-02-19,,,,,,0.08799474686384201,,,,,,,,0.0884239661880306,,,,,,,,0.08799474686384201,,,,,,,,0.0884239661880306,,,,,,,,22310400.0,,
1981-02-20,,,,,,0.08327335119247437,,,,,,,,0.08370257042650611,,,,,,,,0.08327335119247437,,,,,,,,0.08370257042650611,,,,,,,,24371200.0,,
1981-02-23,,,,,,0.08456098288297653,,,,,,,,0.08499020204315692,,,,,,,,0.08456098288297653,,,,,,,,0.08456098288297653,,,,,,,,14112000.0,,
1981-02-24,,,,,,0.08155649155378342,,,,,,,,0.08241492435224507,,,,,,,,0.08155649155378342,,,,,,,,0.08241492435224507,,,,,,,,16979200.0,,
1981-02-25,,,,,,0.08670707046985626,,,,,,,,0.08713628391509287,,,,,,,,0.08670707046985626,,,,,,,,0.08670707046985626,,,,,,,,19488000.0,,
1981-02-26,,,,,,0.08799474686384201,,,,,,,,0.0884239661880306,,,,,,,,0.08799474686384201,,,,,,,,0.08799474686384201,,,,,,,,10841600.0,,
1981-02-27,,,,,,0.09100000560283661,,,,,,,,0.09185843826271178,,,,,,,,0.09100000560283661,,,,,,,,0.09100000560283661,,,,,,,,14761600.0,,
1981-03-02,,,,,,0.0914292186498642,,,,,,,,0.09185843208542686,,,,,,,,0.0914292186498642,,,,,,,,0.0914292186498642,,,,,,,,11760000.0,,
1981-03-03,,,,,,0.09014161676168442,,,,,,,,0.09057083616578099,,,,,,,,0.09014161676168442,,,,,,,,0.09057083616578099,,,,,,,,16172800.0,,
1981-03-04,,,,,,0.08928241580724716,,,,,,,,0.08971162948070362,,,,,,,,0.08928241580724716,,,,,,,,0.08971162948070362,,,,,,,,13708800.0,,
1981-03-05,,,,,,0.08885319530963898,,,,,,,,0.08928241470884017,,,,,,,,0.08885319530963898,,,,,,,,0.08928241470884017,,,,,,,,5376000.0,,
1981-03-06,,,,,,0.08799474686384201,,,,,,,,0.08885317978119502,,,,,,,,0.08799474686384201,,,,,,,,0.08885317978119502,,,,,,,,11603200.0,,
1981-03-09,,,,,,0.08112727850675583,,,,,,,,0.08155649204304986,,,,,,,,0.08112727850675583,,,,,,,,0.08155649204304986,,,,,,,,15321600.0,,
1981-03-10,,,,,,0.07726357132196426,,,,,,,,0.07769278492077697,,,,,,,,0.07726357132196426,,,,,,,,0.07769278492077697,,,,,,,,28380800.0,,
1981-03-11,,,,,,0.07425904273986816,,,,,,,,0.07511747554752754,,,,,,,,0.07425904273986816,,,,,,,,0.07511747554752754,,,,,,,,29859200.0,,
1981-03-12,,,,,,0.07726357132196426,,,,,,,,0.07769278492077697,,,,,,,,0.07726357132196426,,,,,,,,0.07726357132196426,,,,,,,,59248000.0,,
1981-03-13,,,,,,0.07640515267848969,,,,,,,,0.07683436635755081,,,,,,,,0.07640515267848969,,,,,,,,0.07683436635755081,,,,,,,,231302400.0,,
1981-03-16,,,,,,0.07941042631864548,,,,,,,,0.08026885926731862,,,,,,,,0.07941042631864548,,,,,,,,0.07941042631864548,,,,,,,,37228800.0,,
1981-03-17,,,,,,0.08327335119247437,,,,,,,,0.0841317839295149,,,,,,,,0.08327335119247437,,,,,,,,0.08327335119247437,,,,,,,,43747200.0,,
1981-03-18,,,,,,0.0884239599108696,,,,,,,,0.08928239276728299,,,,,,,,0.0884239599108696,,,,,,,,0.0884239599108696,,,,,,,,36937600.0,,
1981-03-19,,,,,,0.08756557106971741,,,,,,,,0.08799478484815863,,,,,,,,0.08756557106971741,,,,,,,,0.08799478484815863,,,,,,,,37811200.0,,
1981-03-20,,,,,,0.0884239599108696,,,,,,,,0.08928239276728299,,,,,,,,0.0884239599108696,,,,,,,,0.0884239599108696,,,,,,,,14604800.0,,
1981-03-23,,,,,,0.09185849875211716,,,,,,,,0.09271693197727608,,,,,,,,0.09185849875211716,,,,,,,,0.09185849875211716,,,,,,,,22019200.0,,
1981-03-24,,,,,,0.0914292186498642,,,,,,,,0.09185843208542686,,,,,,,,0.0914292186498642,,,,,,,,0.09185843208542686,,,,,,,,28156800.0,,
1981-03-25,,,,,,0.08971160650253296,,,,,,,,0.09057081304880701,,,,,,,,0.08971160650253296,,,,,,,,0.09057081304880701,,,,,,,,7056000.0,,
1981-03-26,,,,,,0.08799474686384201,,,,,,,,0.0884239661880306,,,,,,,,0.08799474686384201,,,,,,,,0.0884239661880306,,,,,,,,12275200.0,,
1981-03-27,,,,,,0.0849902406334877,,,,,,,,0.08541945425753313,,,,,,,,0.0849902406334877,,,,,,,,0.08541945425753313,,,,,,,,12252800.0,,
1981-03-30,,,,,,0.0849902406334877,,,,,,,,0.08584867361260315,,,,,,,,0.0849902406334877,,,,,,,,0.0849902406334877,,,,,,,,9900800.0,,
1981-03-31,,,,,,0.08413182199001312,,,,,,,,0.08499025511540127,,,,,,,,0.08413182199001312,,,,,,,,0.08499025511540127,,,,,,,,15993600.0,,
1981-04-01,,,,,,0.08327335119247437,,,,,,,,0.08370257042650611,,,,,,,,0.08327335119247437,,,,,,,,0.08370257042650611,,,,,,,,34070400.0,,
1981-04-02,,,,,,0.090570829808712,,,,,,,,0.0910000434516573,,,,,,,,0.090570829808712,,,,,,,,0.090570829808712,,,,,,,,31404800.0,,
1981-04-03,,,,,,0.09100000560283661,,,,,,,,0.09142922479828541,,,,,,,,0.09100000560283661,,,,,,,,0.09100000560283661,,,,,,,,16486400.0,,
1981-04-06,,,,,,0.08928241580724716,,,,,,,,0.08971162948070362,,,,,,,,0.08928241580724716,,,,,,,,0.08971162948070362,,,,,,,,22803200.0,,
1981-04-07,,,,,,0.0884239599108696,,,,,,,,0.08885317347356442,,,,,,,,0.0884239599108696,,,,,,,,0.08885317347356442,,,,,,,,10684800.0,,
1981-04-08,,,,,,0.09271688014268875,,,,,,,,0.09357531288792958,,,,,,,,0.09271688014268875,,,,,,,,0.09271688014268875,,,,,,,,21952000.0,,
1981-04-09,,,,,,0.0944337323307991,,,,,,,,0.09486295150846924,,,,,,,,0.0944337323307991,,,,,,,,0.0944337323307991,,,,,,,,12499200.0,,
1981-04-10,,,,,,0.09572141617536545,,,,,,,,0.09615062976569187,,,,,,,,0.09572141617536545,,,,,,,,0.09572141617536545,,,,,,,,33465600.0,,
1981-04-13,,,,,,0.09572141617536545,,,,,,,,0.09615062976569187,,,,,,,,0.09572141617536545,,,,,,,,0.09572141617536545,,,,,,,,16060800.0,,
1981-04-14,,,,,,0.09572141617536545,,,,,,,,0.09615062976569187,,,,,,,,0.09572141617536545,,,,,,,,0.09572141617536545,,,,,,,,6652800.0,,
1981-04-15,,,,,,0.09100000560283661,,,,,,,,0.09142922479828541,,,,,,,,0.09100000560283661,,,,,,,,0.09142922479828541,,,,,,,,34048000.0,,
1981-04-16,,,,,,0.08584865182638168,,,,,,,,0.08627786534150356,,,,,,,,0.08584865182638168,,,,,,,,0.08627786534150356,,,,,,,,23878400.0,,
1981-04-20,,,,,,0.0884239599108696,,,,,,,,0.08885317347356442,,,,,,,,0.0884239599108696,,,,,,,,0.0884239599108696,,,,,,,,35347200.0,,
1981-04-21,,,,,,0.0944337323307991,,,,,,,,0.09486295150846924,,,,,,,,0.0944337323307991,,,,,,,,0.0944337323307991,,,,,,,,28537600.0,,
1981-04-22,,,,,,0.09786748141050339,,,,,,,,0.09829670066967085,,,,,,,,0.09786748141050339,,,,,,,,0.09786748141050339,,,,,,,,18995200.0,,
1981-04-23,,,,,,0.1004427820444107,,,,,,,,0.10087200133777714,,,,,,,,0.1004427820444107,,,,,,,,0.1004427820444107,,,,,,,,58016000.0,,
1981-04-24,,,,,,0.09958432614803314,,,,,,,,0.10044275302470361,,,,,,,,0.09958432614803314,,,,,,,,0.10044275302470361,,,,,,,,35056000.0,,
1981-04-27,,,,,,0.09872592985630035,,,,,,,,0.09915514920846052,,,,,,,,0.09872592985630035,,,,,,,,0.09915514920846052,,,,,,,,38528000.0,,
1981-04-28,,,,,,0.0970090851187706,,,,,,,,0.09743830456477086,,,,,,,,0.0970090851187706,,,,,,,,0.09743830456477086,,,,,,,,32188800.0,,
1981-04-29,,,,,,0.09572141617536545,,,,,,,,0.09615062976569187,,,,,,,,0.09572141617536545,,,,,,,,0.09615062976569187,,,,,,,,13641600.0,,
1981-04-30,,,,,,0.097438283264637,,,,,,,,0.09829672196898169,,,,,,,,0.097438283264637,,,,,,,,0.097438283264637,,,,,,,,12611200.0,,
1981-05-01,,,,,,0.097438283264637,,,,,,,,0.09829672196898169,,,,,,,,0.097438283264637,,,,,,,,0.097438283264637,,,,,,,,16553600.0,,
1981-05-04,,,,,,0.0970090851187706,,,,,,,,0.09743830456477086,,,,,,,,0.0970090851187706,,,,,,,,0.09743830456477086,,,,,,,,14448000.0,,
1981-05-05,,,,,,0.09657985717058182,,,,,,,,0.09700906506580795,,,,,,,,0.09657985717058182,,,,,,,,0.09700906506580795,,,,,,,,17539200.0,,
1981-05-06,,,,,,0.0940045565366745,,,,,,,,0.09443377015523936,,,,,,,,0.0940045565366745,,,,,,,,0.09443377015523936,,,,,,,,18950400.0,,
1981-05-07,,,,,,0.09529221057891846,,,,,,,,0.09572142996208934,,,,,,,,0.09529221057891846,,,,,,,,0.09529221057891846,,,,,,,,9363200.0,,
1981-05-08,,,,,,0.09615063667297363,,,,,,,,0.0965798560251585,,,,,,,,0.09615063667297363,,,,,,,,0.09615063667297363,,,,,,,,7907200.0,,
1981-05-11,,,,,,0.0940045565366745,,,,,,,,0.09443377015523936,,,,,,,,0.0940045565366745,,,,,,,,0.09443377015523936,,,,,,,,11939200.0,,
1981-05-12,,,,,,0.0940045565366745,,,,,,,,0.09529220312339359,,,,,,,,0.0940045565366745,,,,,,,,0.0940045565366745,,,,,,,,4256000.0,,
1981-05-13,,,,,,0.09357534348964691,,,,,,,,0.09486299589411752,,,,,,,,0.09357534348964691,,,,,,,,0.09400456286814542,,,,,,,,4905600.0,,
1981-05-14,,,,,,0.09228765964508057,,,,,,,,0.09314609232529783,,,,,,,,0.09228765964508057,,,,,,,,0.09314609232529783,,,,,,,,4928000.0,,
1981-05-15,,,,,,0.0944337323307991,,,,,,,,0.09572138413278729,,,,,,,,0.0944337323307991,,,,,,,,0.0944337323307991,,,,,,,,4905600.0,,
1981-05-18,,,,,,0.09615063667297363,,,,,,,,0.09700906391529429,,,,,,,,0.09615063667297363,,,,,,,,0.09615063667297363,,,,,,,,4166400.0,,
1981-05-19,,,,,,0.0944337323307991,,,,,,,,0.09486295150846924,,,,,,,,0.0944337323307991,,,,,,,,0.09486295150846924,,,,,,,,25424000.0,,
1981-05-20,,,,,,0.097438283264637,,,,,,,,0.09829672196898169,,,,,,,,0.097438283264637,,,,,,,,0.097438283264637,,,,,,,,13283200.0,,
1981-05-21,,,,,,0.10301884263753891,,,,,,,,0.10344806188231576,,,,,,,,0.10301884263753891,,,,,,,,0.10301884263753891,,,,,,,,32211200.0,,
1981-05-22,,,,,,0.10774021595716476,,,,,,,,0.1085986544149531,,,,,,,,0.10774021595716478,,,,,,,,0.10774021595716478,,,,,,,,31427200.0,,
1981-05-26,,,,,,0.10731103271245956,,,,,,,,0.10774024057738822,,,,,,,,0.10731103271245956,,,,,,,,0.10774024057738822,,,,,,,,85344000.0,,
1981-05-27,,,,,,0.11332008987665176,,,,,,,,0.1137493093264809,,,,,,,,0.11332008987665176,,,,,,,,0.11332008987665176,,,,,,,,149497600.0,,
1981-05-28,,,,,,0.11332008987665176,,,,,,,,0.1137493093264809,,,,,,,,0.11332008987665176,,,,,,,,0.11332008987665176,,,,,,,,73987200.0,,
1981-05-29,,,,,,0.11374925822019577,,,,,,,,0.11417924543429998,,,,,,,,0.11374925822019577,,,,,,,,0.11374925822019577,,,,,,,,59382400.0,,
