Price,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2013-01-03,,,,,,,24.162778854370117,,,,,,24.29902699286357,,,,,,24.090397741385562,,,,,,24.213871500253678,,,,,,42000
2013-01-04,,,,,,,24.260704040527344,,,,,,24.2947668829547,,,,,,24.086136033601452,,,,,,24.12019887602881,,,,,,8200
2013-01-07,,,,,,,24.0733642578125,,,,,,24.090395679718107,,,,,,23.97969306153745,,,,,,24.052075792533387,,,,,,19000
2013-01-08,,,,,,,23.843442916870117,,,,,,23.886019843825125,,,,,,23.65184349716128,,,,,,23.886019843825125,,,,,,47200
2013-01-09,,,,,,,24.018014907836914,,,,,,24.090397644737003,,,,,,23.979695017526495,,,,,,23.979695017526495,,,,,,12200
2013-01-10,,,,,,,24.392698287963867,,,,,,24.392698287963867,,,,,,24.158521900569326,,,,,,24.205355878683488,,,,,,18000
2013-01-11,,,,,,,24.00098419189453,,,,,,24.00098419189453,,,,,,23.864736049932212,,,,,,23.958407256608545,,,,,,18800
2013-01-14,,,,,,,23.903051376342773,,,,,,24.094650796949793,,,,,,23.864731492221367,,,,,,24.009495318434933,,,,,,29600
2013-01-15,,,,,,,23.91156578063965,,,,,,23.91156578063965,,,,,,23.822153263975025,,,,,,23.894534361025748,,,,,,36000
2013-01-16,,,,,,,23.847702026367188,,,,,,23.847702026367188,,,,,,23.72422827781599,,,,,,23.80086805234062,,,,,,10000
2013-01-17,,,,,,,24.00949478149414,,,,,,24.086134548023,,,,,,23.851958205498427,,,,,,23.928597972027287,,,,,,9600
2013-01-18,,,,,,,24.086137771606445,,,,,,24.086137771606445,,,,,,23.924342506813144,,,,,,23.988209528870083,,,,,,4800
2013-01-22,,,,,,,24.086137771606445,,,,,,24.205354480293174,,,,,,24.07762206038513,,,,,,24.205354480293174,,,,,,12800
2013-01-23,,,,,,,23.954147338867188,,,,,,24.06910700718906,,,,,,23.92434316088069,,,,,,24.06910700718906,,,,,,15400
2013-01-24,,,,,,,23.88602066040039,,,,,,24.009496026678995,,,,,,23.881763617241617,,,,,,23.97543480879169,,,,,,22000
2013-01-25,,,,,,,23.63481330871582,,,,,,23.762547344650574,,,,,,23.396379906609848,,,,,,23.762547344650574,,,,,,56800
2013-01-28,,,,,,,23.553916931152344,,,,,,23.673133634419962,,,,,,23.553916931152344,,,,,,23.664619547791503,,,,,,24000
2013-01-29,,,,,,,24.05207061767578,,,,,,24.128708751350565,,,,,,23.779572798431968,,,,,,23.779572798431968,,,,,,8400
2013-01-30,,,,,,,24.01375389099121,,,,,,24.13722762893498,,,,,,24.01375389099121,,,,,,24.10742345520314,,,,,,4800
2013-01-31,,,,,,,23.920082092285156,,,,,,24.047814494192068,,,,,,23.89879362933494,,,,,,23.89879362933494,,,,,,14000
2013-02-01,,,,,,,24.05207061767578,,,,,,24.0691004117116,,,,,,23.928595271734817,,,,,,24.05207061767578,,,,,,24400
2013-02-04,,,,,,,23.46876335144043,,,,,,23.724229824580274,,,,,,23.362319393683634,,,,,,23.724229824580274,,,,,,11400
2013-02-05,,,,,,,23.68590545654297,,,,,,23.736998091828532,,,,,,23.536882969335487,,,,,,23.707193919228153,,,,,,11800
2013-02-06,,,,,,,23.63481330871582,,,,,,23.63481330871582,,,,,,23.417668371197063,,,,,,23.42192541443221,,,,,,19200
2013-02-07,,,,,,,23.315479278564453,,,,,,23.392119043248503,,,,,,23.22606676116826,,,,,,23.392119043248503,,,,,,13200
2013-02-08,,,,,,,23.583724975585938,,,,,,23.587983643804517,,,,,,23.54114803863636,,,,,,23.54114803863636,,,,,,4000
2013-02-11,,,,,,,23.57520294189453,,,,,,23.57946160897119,,,,,,23.50282184364733,,,,,,23.57946160897119,,,,,,3600
2013-02-12,,,,,,,23.60500717163086,,,,,,23.677389894258514,,,,,,23.498563233335656,,,,,,23.558173203113675,,,,,,23200
2013-02-13,,,,,,,23.7199764251709,,,,,,23.72849213858758,,,,,,23.673140813482284,,,,,,23.72849213858758,,,,,,7000
2013-02-14,,,,,,,23.626298904418945,,,,,,23.630555947596825,,,,,,23.549659133571364,,,,,,23.630555947596825,,,,,,5000
2013-02-15,,,,,,,23.60500717163086,,,,,,23.69442131419509,,,,,,23.58371870881294,,,,,,23.69442131419509,,,,,,3200
2013-02-19,,,,,,,23.272907257080078,,,,,,23.42192815080636,,,,,,23.251618790005743,,,,,,23.392123972061103,,,,,,28400
2013-02-20,,,,,,,23.038728713989258,,,,,,23.23458519146676,,,,,,23.034470046449524,,,,,,23.23458519146676,,,,,,58600
2013-02-21,,,,,,,22.753454208374023,,,,,,22.86415680666793,,,,,,22.54482501222901,,,,,,22.86415680666793,,,,,,41000
2013-02-22,,,,,,,22.71088218688965,,,,,,22.749202075460673,,,,,,22.69385076436789,,,,,,22.69385076436789,,,,,,5000
2013-02-25,,,,,,,22.502254486083984,,,,,,22.911000563060277,,,,,,22.502254486083984,,,,,,22.774752412136873,,,,,,29200
2013-02-26,,,,,,,22.502254486083984,,,,,,22.536317335917875,,,,,,22.30214092803115,,,,,,22.395810516662195,,,,,,20800
2013-02-27,,,,,,,22.804555892944336,,,,,,22.825844361333367,,,,,,22.502253794678385,,,,,,22.502253794678385,,,,,,1400
2013-02-28,,,,,,,22.910993576049805,,,,,,23.094077277557975,,,,,,22.910993576049805,,,,,,22.936539081428705,,,,,,24400
2013-03-01,,,,,,,22.928024291992188,,,,,,22.928024291992188,,,,,,22.830096060962138,,,,,,22.834354728166634,,,,,,22400
2013-03-04,,,,,,,22.65127944946289,,,,,,22.76198047489488,,,,,,22.532061086452,,,,,,22.76198047489488,,,,,,27200
2013-03-05,,,,,,,22.864158630371094,,,,,,22.91525126677906,,,,,,22.72365184999215,,,,,,22.72365184999215,,,,,,11400
2013-03-06,,,,,,,22.906736373901367,,,,,,22.991891853756417,,,,,,22.825839561352197,,,,,,22.957829012132123,,,,,,4800
2013-03-07,,,,,,,22.96208381652832,,,,,,23.00466073719029,,,,,,22.945052398581367,,,,,,23.00466073719029,,,,,,4400
2013-03-08,,,,,,,23.255876541137695,,,,,,23.2729079649976,,,,,,23.10259697481052,,,,,,23.2729079649976,,,,,,10000
2013-03-11,,,,,,,22.906736373901367,,,,,,23.030211738480904,,,,,,22.859900778770804,,,,,,23.030211738480904,,,,,,4000
2013-03-12,,,,,,,22.425615310668945,,,,,,22.736433139171208,,,,,,22.421358266426477,,,,,,22.736433139171208,,,,,,5600
2013-03-13,,,,,,,22.148853302001953,,,,,,22.246781523372427,,,,,,22.13608055005965,,,,,,22.23826581400906,,,,,,18800
2013-03-14,,,,,,,22.429866790771484,,,,,,22.438382500733418,,,,,,22.319164185471905,,,,,,22.319164185471905,,,,,,4400
2013-03-15,,,,,,,22.123310089111328,,,,,,22.212722616941925,,,,,,22.033897561280735,,,,,,22.080733158965078,,,,,,14000
2013-03-18,,,,,,,21.87210464477539,,,,,,21.970032893960557,,,,,,21.80398057472458,,,,,,21.846559133635054,,,,,,10000
2013-03-19,,,,,,,21.795455932617188,,,,,,21.88487005759026,,,,,,21.67198222288298,,,,,,21.88487005759026,,,,,,34600
2013-03-20,,,,,,,22.182918548583984,,,,,,22.246785568318888,,,,,,22.059444800878705,,,,,,22.17440446187806,,,,,,5200
2013-03-21,,,,,,,21.94022560119629,,,,,,22.102020853683147,,,,,,21.914680093681223,,,,,,22.102020853683147,,,,,,1600
2013-03-22,,,,,,,22.140342712402344,,,,,,22.157374135067446,,,,,,22.140342712402344,,,,,,22.157374135067446,,,,,,1800
2013-03-25,,,,,,,22.072216033935547,,,,,,22.18717568701193,,,,,,21.970029134243536,,,,,,22.182917019746693,,,,,,13400
2013-03-26,,,,,,,22.22549819946289,,,,,,22.22549819946289,,,,,,22.1105385327929,,,,,,22.1105385327929,,,,,,1600
2013-03-27,,,,,,,22.1999454498291,,,,,,22.20420411652065,,,,,,22.102017230594296,,,,,,22.20420411652065,,,,,,5200
2013-03-28,,,,,,,22.208465576171875,,,,,,22.208465576171875,,,,,,22.008350431208697,,,,,,22.008350431208697,,,,,,21400
2013-04-01,,,,,,,21.97003173828125,,,,,,21.97003173828125,,,,,,21.97003173828125,,,,,,21.97003173828125,,,,,,800
2013-04-02,,,,,,,21.97003173828125,,,,,,21.97003173828125,,,,,,21.97003173828125,,,,,,21.97003173828125,,,,,,3600
2013-04-03,,,,,,,21.5996036529541,,,,,,21.752883183184363,,,,,,21.5996036529541,,,,,,21.752883183184363,,,,,,1200
2013-04-04,,,,,,,21.65070343017578,,,,,,21.75714740303644,,,,,,21.518713943320485,,,,,,21.75714740303644,,,,,,11200
2013-04-05,,,,,,,21.352657318115234,,,,,,21.352657318115234,,,,,,20.9779741541009,,,,,,21.23769765560382,,,,,,16200
2013-04-08,,,,,,,21.412261962890625,,,,,,21.412261962890625,,,,,,21.365426372474115,,,,,,21.365426372474115,,,,,,800
2013-04-09,,,,,,,21.859329223632812,,,,,,21.859329223632812,,,,,,21.603864398145678,,,,,,21.60812144141464,,,,,,1000
2013-04-10,,,,,,,21.957258224487305,,,,,,22.110537774792512,,,,,,21.957258224487305,,,,,,21.991321068646595,,,,,,9200
2013-04-11,,,,,,,21.906164169311523,,,,,,21.931709676577274,,,,,,21.867844284207195,,,,,,21.927452633434882,,,,,,6800
2013-04-12,,,,,,,21.676246643066406,,,,,,21.676246643066406,,,,,,21.54851422360566,,,,,,21.55277126709849,,,,,,3800
2013-04-15,,,,,,,21.024808883666992,,,,,,21.2589852424202,,,,,,21.024808883666992,,,,,,21.2589852424202,,,,,,32200
2013-04-16,,,,,,,21.088674545288086,,,,,,21.173830028881646,,,,,,21.088674545288086,,,,,,21.16957298559456,,,,,,3400
2013-04-17,,,,,,,20.79488754272461,,,,,,20.86726864007601,,,,,,20.73953624085228,,,,,,20.86726864007601,,,,,,4200
2013-04-18,,,,,,,20.931137084960938,,,,,,20.98222972330766,,,,,,20.871528736188807,,,,,,20.901332910574872,,,,,,4000
2013-04-19,,,,,,,21.237693786621094,,,,,,21.258982248199242,,,,,,21.216405325042945,,,,,,21.220662367676372,,,,,,5000
2013-04-22,,,,,,,21.535736083984375,,,,,,21.535736083984375,,,,,,21.531477417350576,,,,,,21.531477417350576,,,,,,1000
2013-04-23,,,,,,,21.46335792541504,,,,,,21.493162101356912,,,,,,21.288789913095883,,,,,,21.3398825541097,,,,,,61200
2013-04-24,,,,,,,21.735857009887695,,,,,,21.735857009887695,,,,,,21.463360723350732,,,,,,21.540000506965,,,,,,11200
2013-04-25,,,,,,,21.90190887451172,,,,,,21.92319896611912,,,,,,21.757145022293546,,,,,,21.757145022293546,,,,,,11800
2013-04-26,,,,,,,21.676246643066406,,,,,,21.799722019034323,,,,,,21.62089533242461,,,,,,21.731597953708203,,,,,,5000
2013-04-29,,,,,,,21.791210174560547,,,,,,21.812498644213875,,,,,,21.642189262781127,,,,,,21.642189262781127,,,,,,5800
2013-04-30,,,,,,,21.94022560119629,,,,,,21.95299997915954,,,,,,21.821008901577404,,,,,,21.821008901577404,,,,,,1800
2013-05-01,,,,,,,21.769914627075195,,,,,,21.825264305337342,,,,,,21.769914627075195,,,,,,21.825264305337342,,,,,,1800
2013-05-02,,,,,,,21.76140022277832,,,,,,21.76140022277832,,,,,,21.620893436746776,,,,,,21.723080337879324,,,,,,26800
2013-05-03,,,,,,,22.012615203857422,,,,,,22.04241938807046,,,,,,21.965779593178006,,,,,,21.965779593178006,,,,,,4800
2013-05-06,,,,,,,22.046667098999023,,,,,,22.046667098999023,,,,,,21.9487388745852,,,,,,22.004090175064505,,,,,,7400
2013-05-07,,,,,,,22.216976165771484,,,,,,22.319161424261697,,,,,,22.182913330137815,,,,,,22.19994474795465,,,,,,7600
2013-05-08,,,,,,,22.442642211914062,,,,,,22.442642211914062,,,,,,22.297878373760742,,,,,,22.370261104940298,,,,,,5600
2013-05-09,,,,,,,22.2723331451416,,,,,,22.489478092999512,,,,,,22.2382703008156,,,,,,22.442642494154168,,,,,,78800
2013-05-10,,,,,,,22.293622970581055,,,,,,22.425612439880705,,,,,,22.225498901979517,,,,,,22.425612439880705,,,,,,9800
2013-05-13,,,,,,,22.025381088256836,,,,,,22.238268980032995,,,,,,22.025381088256836,,,,,,22.080732394896238,,,,,,4400
2013-05-14,,,,,,,22.046667098999023,,,,,,22.17014245229688,,,,,,22.012605884692515,,,,,,22.012605884692515,,,,,,44800
2013-05-15,,,,,,,22.157373428344727,,,,,,22.170146182833225,,,,,,22.127569251734354,,,,,,22.14885771728379,,,,,,1600
2013-05-16,,,,,,,22.09776496887207,,,,,,22.1616303652133,,,,,,22.089249257852078,,,,,,22.1616303652133,,,,,,6200
2013-05-17,,,,,,,22.242528915405273,,,,,,22.26381738095534,,,,,,22.140342006876825,,,,,,22.140342006876825,,,,,,49600
2013-05-20,,,,,,,22.36600685119629,,,,,,22.383038276506188,,,,,,22.289367061507853,,,,,,22.383038276506188,,,,,,17600
2013-05-21,,,,,,,22.38729476928711,,,,,,22.42987170421802,,,,,,22.2510450042551,,,,,,22.2510450042551,,,,,,5800
2013-05-22,,,,,,,21.999841690063477,,,,,,22.31491659529998,,,,,,21.970037504674302,,,,,,22.31491659529998,,,,,,15800
2013-05-23,,,,,,,21.748626708984375,,,,,,21.757140794925924,,,,,,21.420779177243137,,,,,,21.595347174746326,,,,,,10200
2013-05-24,,,,,,,21.58257293701172,,,,,,21.6081200676185,,,,,,21.4974190834004,,,,,,21.6081200676185,,,,,,13600
2013-05-28,,,,,,,21.884883880615234,,,,,,21.884883880615234,,,,,,21.884883880615234,,,,,,21.884883880615234,,,,,,200
2013-05-29,,,,,,,21.714563369750977,,,,,,21.714563369750977,,,,,,21.616635141615596,,,,,,21.642182271470492,,,,,,9200
2013-05-30,,,,,,,21.642183303833008,,,,,,21.774172753865404,,,,,,21.633667593475163,,,,,,21.774172753865404,,,,,,71200
2013-05-31,,,,,,,21.331361770629883,,,,,,21.48038423910739,,,,,,21.267496390601284,,,,,,21.48038423910739,,,,,,74200
2013-06-03,,,,,,,21.43781089782715,,,,,,21.43781089782715,,,,,,21.331366947740207,,,,,,21.36968683473974,,,,,,32800
2013-06-04,,,,,,,21.284530639648438,,,,,,21.39523162094715,,,,,,21.254724842623734,,,,,,21.39523162094715,,,,,,11600
2013-06-05,,,,,,,21.109970092773438,,,,,,21.203639687161445,,,,,,21.109970092773438,,,,,,21.169578459440217,,,,,,1600
2013-06-06,,,,,,,21.097190856933594,,,,,,21.097190856933594,,,,,,20.897077332625948,,,,,,20.982231194439006,,,,,,4600
2013-06-07,,,,,,,20.990747451782227,,,,,,21.071645896498275,,,,,,20.892819208783816,,,,,,20.999263163026328,,,,,,21600
2013-06-10,,,,,,,20.811927795410156,,,,,,20.93540158001469,,,,,,20.799153413122173,,,,,,20.93540158001469,,,,,,4800
2013-06-11,,,,,,,20.530912399291992,,,,,,20.5820050474912,,,,,,20.43724119075511,,,,,,20.50110821915862,,,,,,9200
2013-06-12,,,,,,,20.352079391479492,,,,,,20.522390331674835,,,,,,20.262666878769412,,,,,,20.522390331674835,,,,,,21800
2013-06-13,,,,,,,20.39040184020996,,,,,,20.441494479022047,,,,,,20.283957895231456,,,,,,20.283957895231456,,,,,,10000
2013-06-14,,,,,,,20.134939193725586,,,,,,20.360599861674263,,,,,,20.02849523726589,,,,,,20.360599861674263,,,,,,31200
2013-06-17,,,,,,,20.424463272094727,,,,,,20.43723602486448,,,,,,20.424463272094727,,,,,,20.43723602486448,,,,,,3600
2013-06-18,,,,,,,20.407426834106445,,,,,,20.420199583735393,,,,,,20.313755672280305,,,,,,20.420199583735393,,,,,,12200
2013-06-19,,,,,,,19.853923797607422,,,,,,20.29672934589491,,,,,,19.853923797607422,,,,,,20.177512654918157,,,,,,10200
2013-06-20,,,,,,,19.253582000732422,,,,,,19.73045043712475,,,,,,19.198230692515438,,,,,,19.73045043712475,,,,,,36800
2013-06-21,,,,,,,19.419635772705078,,,,,,19.509048306765315,,,,,,19.1599122577822,,,,,,19.355768748830116,,,,,,38200
2013-06-24,,,,,,,18.96927833557129,,,,,,19.029786137484763,,,,,,18.532756586971267,,,,,,18.882837911960348,,,,,,23600
2013-06-25,,,,,,,19.12919807434082,,,,,,19.12919807434082,,,,,,18.99521694181066,,,,,,19.02547085229905,,,,,,6600
2013-06-26,,,,,,,19.423093795776367,,,,,,19.431738005366338,,,,,,19.349620487333215,,,,,,19.349620487333215,,,,,,56400
2013-06-27,,,,,,,19.509531021118164,,,,,,19.673767678776432,,,,,,19.44902321269515,,,,,,19.44902321269515,,,,,,58800
2013-06-28,,,,,,,19.786142349243164,,,,,,19.82936339718048,,,,,,19.595974684462174,,,,,,19.595974684462174,,,,,,14200
2013-07-01,,,,,,,19.587331771850586,,,,,,19.794787869543217,,,,,,19.57004335153091,,,,,,19.794787869543217,,,,,,10200
2013-07-02,,,,,,,19.513853073120117,,,,,,19.75588429594169,,,,,,19.423089715847976,,,,,,19.74291880863741,,,,,,15800
2013-07-03,,,,,,,19.323692321777344,,,,,,19.349624956536946,,,,,,19.215642150017846,,,,,,19.241574784777445,,,,,,32600
2013-07-05,,,,,,,19.237247467041016,,,,,,19.52249978947783,,,,,,19.237247467041016,,,,,,19.52249978947783,,,,,,2600
2013-07-08,,,,,,,19.371232986450195,,,,,,19.518181273287627,,,,,,19.323690651191814,,,,,,19.323690651191814,,,,,,5000
2013-07-09,,,,,,,19.595975875854492,,,,,,19.613264296080516,,,,,,19.4576718114753,,,,,,19.4576718114753,,,,,,11200
2013-07-10,,,,,,,19.405803680419922,,,,,,19.557073200384767,,,,,,19.397159472319913,,,,,,19.54842899228476,,,,,,4600
