Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,DEM,DEMZ,DERM,DES,DESK,DESP,DEUS,DEM,DEMZ,DERM,DES,DESK,DESP,DEUS,DEM,DEMZ,DERM,DES,DESK,DESP,DEUS,DEM,DEMZ,DERM,DES,DESK,DESP,DEUS,DEM,DEMZ,DERM,DES,DESK,DESP,DEUS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-16,,,,9.112245559692383,,,,,,,9.202986550262859,,,,,,,9.10680095487485,,,,,,,9.202986550262859,,,,,,,32400,,,
2006-06-19,,,,9.04328727722168,,,,,,,9.132213105753952,,,,,,,9.01969466808239,,,,,,,9.12858371322163,,,,,,,19200,,,
2006-06-20,,,,9.003361701965332,,,,,,,9.016065096265402,,,,,,,9.001546486299794,,,,,,,9.003361701965332,,,,,,,18000,,,
2006-06-21,,,,9.095918655395508,,,,,,,9.10862205065238,,,,,,,9.026954993251394,,,,,,,9.036028995356729,,,,,,,13800,,,
2006-06-22,,,,9.025134086608887,,,,,,,9.061430067967326,,,,,,,9.023318872160084,,,,,,,9.061430067967326,,,,,,,11700,,,
2006-06-23,,,,9.066879272460938,,,,,,,9.1140644875447,,,,,,,9.026952841950342,,,,,,,9.026952841950342,,,,,,,33900,,,
2006-06-26,,,,9.192103385925293,,,,,,,9.192103385925293,,,,,,,9.092288334498418,,,,,,,9.092288334498418,,,,,,,27900,,,
2006-06-27,,,,9.112245559692383,,,,,,,9.177578740598426,,,,,,,9.112245559692383,,,,,,,9.13765233090463,,,,,,,5100,,,
2006-06-28,,,,9.075950622558594,,,,,,,9.115877041412137,,,,,,,9.07413644617134,,,,,,,9.115877041412137,,,,,,,5400,,,
2006-06-29,,,,9.213883399963379,,,,,,,9.26288385102232,,,,,,,9.21025504460374,,,,,,,9.246551059638117,,,,,,,5100,,,
2006-06-30,,,,9.404433250427246,,,,,,,9.429841064182506,,,,,,,9.362692658041883,,,,,,,9.362692658041883,,,,,,,10500,,,
2006-07-03,,,,9.444365501403809,,,,,,,9.444365501403809,,,,,,,9.388106271893792,,,,,,,9.388106271893792,,,,,,,7500,,,
2006-07-05,,,,9.371771812438965,,,,,,,9.444364864225092,,,,,,,9.319141979700637,,,,,,,9.373587028153466,,,,,,,57900,,,
2006-07-06,,,,9.40262222290039,,,,,,,9.446178044587166,,,,,,,9.368140400925105,,,,,,,9.428030045164185,,,,,,,13500,,,
2006-07-07,,,,9.34091567993164,,,,,,,9.447989468398509,,,,,,,9.34091567993164,,,,,,,9.38991609485757,,,,,,,11700,,,
2006-07-10,,,,9.382659912109375,,,,,,,9.42803095349072,,,,,,,9.340919301724554,,,,,,,9.340919301724554,,,,,,,30300,,,
2006-07-11,,,,9.451622009277344,,,,,,,9.451622009277344,,,,,,,9.310065338809753,,,,,,,9.360879941428617,,,,,,,14400,,,
2006-07-12,,,,9.310067176818848,,,,,,,9.435290050566747,,,,,,,9.308251961260563,,,,,,,9.4334758734613,,,,,,,21000,,,
2006-07-13,,,,9.168506622314453,,,,,,,9.268321628530353,,,,,,,9.155803234107761,,,,,,,9.268321628530353,,,,,,,25200,,,
2006-07-14,,,,9.123137474060059,,,,,,,9.1630639001355,,,,,,,9.054173836012046,,,,,,,9.1630639001355,,,,,,,13500,,,
2006-07-17,,,,9.123137474060059,,,,,,,9.13039729627951,,,,,,,9.06687826528293,,,,,,,9.103174261022339,,,,,,,449400,,,
2006-07-18,,,,9.170326232910156,,,,,,,9.188475276256334,,,,,,,9.110437609072113,,,,,,,9.184845882968304,,,,,,,29700,,,
