Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,DECU,DECW,DECZ,DEED,DEEF,DEEP,DEFI,DEHP,DELL,DECU,DECW,DECZ,DEED,DEEF,DEEP,DEFI,DEHP,DELL,DECU,DECW,DECZ,DEED,DEEF,DEEP,DEFI,DEHP,DELL,DECU,DECW,DECZ,DEED,DEEF,DEEP,DEFI,DEHP,DELL,DECU,DECW,DECZ,DEED,DEEF,DEEP,DEFI,DEHP,DELL
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-23,,,,,,19.097021102905273,,,,,,,,,19.368837476613137,,,,,,,,,19.097021102905273,,,,,,,,,19.190214357086212,,,,,,,,,118400,,,
2014-09-24,,,,,,19.23680877685547,,,,,,,,,19.26010634529343,,,,,,,,,19.042654473046948,,,,,,,,,19.120316490826312,,,,,,,,,117400,,,
2014-09-25,,,,,,18.910629272460938,,,,,,,,,19.12031627370013,,,,,,,,,18.887330223007773,,,,,,,,,19.12031627370013,,,,,,,,,167500,,,
2014-09-26,,,,,,18.926162719726562,,,,,,,,,18.988292039442833,,,,,,,,,18.848500699761267,,,,,,,,,18.926162719726562,,,,,,,,,131300,,,
2014-09-29,,,,,,18.964990615844727,,,,,,,,,19.415428497741136,,,,,,,,,18.739770934256704,,,,,,,,,19.027119927786313,,,,,,,,,860200,,,
2014-09-30,,,,,,18.94169044494629,,,,,,,,,19.02711879927904,,,,,,,,,18.902860182765703,,,,,,,,,18.9727558397144,,,,,,,,,801000,,,
2014-10-01,,,,,,18.59221839904785,,,,,,,,,18.763073670153982,,,,,,,,,18.561152996330414,,,,,,,,,18.763073670153982,,,,,,,,,33700,,,
2014-10-02,,,,,,18.59998321533203,,,,,,,,,18.65434618432298,,,,,,,,,18.343699589174847,,,,,,,,,18.537853896302405,,,,,,,,,33700,,,
2014-10-03,,,,,,18.75530242919922,,,,,,,,,18.778601475162283,,,,,,,,,18.693173121243923,,,,,,,,,18.77083512650793,,,,,,,,,138600,,,
2014-10-06,,,,,,18.654342651367188,,,,,,,,,18.988288233385227,,,,,,,,,18.654342651367188,,,,,,,,,18.988288233385227,,,,,,,,,413400,,,
2014-10-07,,,,,,18.28156089782715,,,,,,,,,18.584440987660553,,,,,,,,,18.28156089782715,,,,,,,,,18.53007804653959,,,,,,,,,427000,,,
2014-10-08,,,,,,18.561153411865234,,,,,,,,,18.568919762718462,,,,,,,,,18.157312055177165,,,,,,,,,18.351466382667972,,,,,,,,,285500,,,
2014-10-09,,,,,,18.071880340576172,,,,,,,,,18.483486457107595,,,,,,,,,18.06411399179337,,,,,,,,,18.467955240821563,,,,,,,,,287000,,,
2014-10-10,,,,,,17.93208885192871,,,,,,,,,18.1914786773959,,,,,,,,,17.916556154513064,,,,,,,,,18.165073388045208,,,,,,,,,321200,,,
2014-10-13,,,,,,17.574846267700195,,,,,,,,,17.901025545076642,,,,,,,,,17.551548700138845,,,,,,,,,17.769000564203324,,,,,,,,,289500,,,
2014-10-14,,,,,,17.636972427368164,,,,,,,,,17.792296429288864,,,,,,,,,17.536012863015333,,,,,,,,,17.551545559463296,,,,,,,,,568900,,,
2014-10-15,,,,,,17.660268783569336,,,,,,,,,17.72239807862361,,,,,,,,,17.209831024106027,,,,,,,,,17.51038258137452,,,,,,,,,256700,,,
2014-10-16,,,,,,17.800064086914062,,,,,,,,,17.932089053874787,,,,,,,,,17.45835214631932,,,,,,,,,17.45835214631932,,,,,,,,,301100,,,
2014-10-17,,,,,,17.978679656982422,,,,,,,,,18.118470926020894,,,,,,,,,17.893252811342638,,,,,,,,,18.04236280705344,,,,,,,,,255400,,,
2014-10-20,,,,,,18.219438552856445,,,,,,,,,18.234971252152047,,,,,,,,,17.95539007122988,,,,,,,,,17.95539007122988,,,,,,,,,260300,,,
2014-10-21,,,,,,18.56891441345215,,,,,,,,,18.607744675252242,,,,,,,,,18.32039718286066,,,,,,,,,18.32039718286066,,,,,,,,,159800,,,
2014-10-22,,,,,,18.483484268188477,,,,,,,,,18.73976782255205,,,,,,,,,18.475719401604806,,,,,,,,,18.63880826289099,,,,,,,,,151500,,,
2014-10-23,,,,,,18.623279571533203,,,,,,,,,18.724240634182255,,,,,,,,,18.576682955615027,,,,,,,,,18.576682955615027,,,,,,,,,162700,,,
2014-10-24,,,,,,18.73976707458496,,,,,,,,,18.73976707458496,,,,,,,,,18.53784796332211,,,,,,,,,18.66987290916587,,,,,,,,,150300,,,
2014-10-27,,,,,,18.716472625732422,,,,,,,,,18.73200532342166,,,,,,,,,18.561148611399208,,,,,,,,,18.582893795652307,,,,,,,,,159400,,,
2014-10-28,,,,,,18.73200225830078,,,,,,,,,18.73200225830078,,,,,,,,,18.53784801279355,,,,,,,,,18.61550852597297,,,,,,,,,214700,,,
2014-10-29,,,,,,18.763071060180664,,,,,,,,,18.864032123688567,,,,,,,,,18.65046121291405,,,,,,,,,18.825200375693324,,,,,,,,,161400,,,
2014-10-30,,,,,,18.879554748535156,,,,,,,,,18.933917689705357,,,,,,,,,18.731998617152918,,,,,,,,,18.739763481938045,,,,,,,,,157200,,,
2014-10-31,,,,,,19.112546920776367,,,,,,,,,19.128078136691663,,,,,,,,,18.992170739435732,,,,,,,,,19.003819521692087,,,,,,,,,159500,,,
2014-11-03,,,,,,19.104782104492188,,,,,,,,,19.197975332576732,,,,,,,,,19.08536697208121,,,,,,,,,19.112548453712506,,,,,,,,,209800,,,
2014-11-04,,,,,,19.027114868164062,,,,,,,,,19.087690301655257,,,,,,,,,18.949452878568767,,,,,,,,,19.081477816496992,,,,,,,,,304400,,,
2014-11-05,,,,,,19.120315551757812,,,,,,,,,19.128080420002583,,,,,,,,,19.034887188268232,,,,,,,,,19.065951105086445,,,,,,,,,206200,,,
2014-11-06,,,,,,19.143611907958984,,,,,,,,,19.159144606025293,,,,,,,,,19.027119635020902,,,,,,,,,19.112547993105984,,,,,,,,,156400,,,
2014-11-07,,,,,,19.190210342407227,,,,,,,,,19.22127574148856,,,,,,,,,19.128081025524313,,,,,,,,,19.159146424605648,,,,,,,,,161300,,,
2014-11-10,,,,,,19.22127342224121,,,,,,,,,19.244572468740937,,,,,,,,,19.16691046168809,,,,,,,,,19.236806119907694,,,,,,,,,99100,,,
2014-11-11,,,,,,19.267871856689453,,,,,,,,,19.267871856689453,,,,,,,,,19.190209842289825,,,,,,,,,19.205742541425696,,,,,,,,,93900,,,
2014-11-12,,,,,,19.469789505004883,,,,,,,,,19.469789505004883,,,,,,,,,19.30670063301856,,,,,,,,,19.30670063301856,,,,,,,,,1700,,,
2014-11-13,,,,,,19.430965423583984,,,,,,,,,19.50241348128571,,,,,,,,,19.40766637105692,,,,,,,,,19.489988504961914,,,,,,,,,3500,,,
2014-11-14,,,,,,19.60957908630371,,,,,,,,,19.60957908630371,,,,,,,,,19.524150743007446,,,,,,,,,19.524150743007446,,,,,,,,,1300,,,
2014-11-17,,,,,,19.56298828125,,,,,,,,,19.578519499952534,,,,,,,,,19.543573146911985,,,,,,,,,19.543573146911985,,,,,,,,,19600,,,
2014-11-18,,,,,,19.601818084716797,,,,,,,,,19.63288348394419,,,,,,,,,19.51638971812123,,,,,,,,,19.570754166769166,,,,,,,,,10000,,,
2014-11-19,,,,,,19.62511444091797,,,,,,,,,19.679477400825736,,,,,,,,,19.547452434787065,,,,,,,,,19.55521878352811,,,,,,,,,342600,,,
2014-11-20,,,,,,19.679479598999023,,,,,,,,,19.711321188010114,,,,,,,,,19.679479598999023,,,,,,,,,19.711321188010114,,,,,,,,,3400,,,
2014-11-21,,,,,,19.59404182434082,,,,,,,,,19.671703801848498,,,,,,,,,19.54744523034782,,,,,,,,,19.671703801848498,,,,,,,,,4100,,,
2014-11-24,,,,,,19.671714782714844,,,,,,,,,19.671714782714844,,,,,,,,,19.57075519249394,,,,,,,,,19.59405276185577,,,,,,,,,28900,,,
2014-11-25,,,,,,19.601818084716797,,,,,,,,,19.640649833751038,,,,,,,,,19.601818084716797,,,,,,,,,19.62822337780413,,,,,,,,,72800,,,
