Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,FBL,FBRT,FBL,FBRT,FBL,FBRT,FBL,FBRT,FBL,FBRT
Date,,,,,,,,,,
2021-10-19,,12.118169784545898,,12.571714877689278,,11.87722361589573,,12.047303025824496,,299400
2021-10-20,,11.962264060974121,,12.259903401498192,,11.834705502181938,,12.189037986059589,,1031600
2021-10-21,,11.941004753112793,,12.093367826457012,,11.884311610822232,,11.962263836677296,,436900
2021-10-22,,11.948091506958008,,12.224470405326276,,11.841790682966096,,11.848877494676966,,358100
2021-10-25,,12.011873245239258,,12.111085920588794,,11.89140013159854,,11.89140013159854,,277800
2021-10-26,,11.941004753112793,,12.033130602458279,,11.905570694386736,,11.92683112962237,,227200
2021-10-27,,11.841792106628418,,11.941006130837323,,11.770926684342285,,11.855965731754159,,260100
2021-10-28,,11.749664306640625,,11.84179015140427,,11.622104404913223,,11.84179015140427,,272400
2021-10-29,,11.629191398620605,,11.749664490843951,,11.59375869277242,,11.72840405633239,,362700
2021-11-01,,11.57249927520752,,11.707146002270811,,11.508719317739182,,11.586672899460751,,281400
2021-11-02,,11.565413475036621,,11.65754068907241,,11.430766736191948,,11.508720324734336,,181100
2021-11-03,,11.756752014160156,,11.76383882609308,,11.444939047467296,,11.537066250924152,,195700
2021-11-04,,11.529979705810547,,11.714232765316957,,11.5158060816167,,11.714232765316957,,207000
2021-11-05,,11.728404998779297,,11.74966543499926,,11.50871923119111,,11.558325564033165,,238800
2021-11-08,,11.933917999267578,,11.941004811047172,,11.537066001308242,,11.72131905256429,,266500
2021-11-09,,12.118169784545898,,12.118169784545898,,11.6079302030886,,11.884310426934968,,354000
2021-11-10,,12.103997230529785,,12.189037618833671,,11.926830993928547,,12.111084042194369,,195000
2021-11-11,,12.111083984375,,12.167777125749893,,11.941004560250319,,12.089823549482748,,167400
2021-11-12,,12.139430046081543,,12.167777292994174,,11.955178347833959,,12.089823715655568,,273200
2021-11-15,,11.870137214660645,,12.118170202913136,,11.806357264776546,,12.118170202913136,,342800
2021-11-16,,11.67879867553711,,11.86659581645651,,11.657539590970865,,11.841791298343898,,421300
2021-11-17,,11.529979705810547,,11.65753962021277,,11.402419791408324,,11.629192371825075,,344200
2021-11-18,,11.763837814331055,,11.841790035546527,,11.459111685779432,,11.494544390725459,,358400
2021-11-19,,11.735491752624512,,11.841791229854516,,11.551238694645948,,11.629192275394505,,837800
2021-11-22,,11.62210750579834,,11.870140564037895,,11.600848417619028,,11.81344740944069,,326100
2021-11-23,,11.600846290588379,,11.700058955024856,,11.537066334401736,,11.565412230667366,,96000
2021-11-24,,11.565413475036621,,11.636280250832307,,11.444940361685351,,11.466200799925454,,173000
2021-11-26,,11.331552505493164,,11.636278653412097,,11.225253032228013,,11.338639317266992,,140500
2021-11-29,,11.303206443786621,,11.494545639456655,,11.246513298711381,,11.395332973492785,,289100
2021-11-30,,10.87092113494873,,11.267773153809111,,10.821314801550084,,11.211080008257628,,346500
2021-12-01,,10.778794288635254,,11.10478020392225,,10.778794288635254,,10.97722029225129,,304100
2021-12-02,,11.13312816619873,,11.189821317169,,10.771708821886502,,10.771708821886502,,235300
2021-12-03,,11.182734489440918,,11.232341503350568,,11.0339147993833,,11.147301101172786,,251400
2021-12-06,,11.67879867553711,,11.778012692973968,,11.182733319202,,11.296119609125958,,841300
2021-12-07,,11.785099029541016,,11.898486679565933,,11.692973169005434,,11.714233606823473,,386200
2021-12-08,,11.67879867553711,,11.813445401698507,,11.636279154733426,,11.72131954801199,,383300
2021-12-09,,11.494545936584473,,11.707146249865623,,11.494545936584473,,11.59375995678417,,210500
2021-12-10,,11.40241813659668,,11.56541073615751,,11.374070892322969,,11.45202446240467,,260000
2021-12-13,,11.239426612854004,,11.359900392286493,,11.196907091487814,,11.32446633142199,,381700
2021-12-14,,11.062260627746582,,11.303206840694896,,11.026827917707049,,11.16856078537205,,398700
2021-12-15,,11.055174827575684,,11.147300687483996,,10.927614904878569,,11.005567815507003,,665500
2021-12-16,,10.88509464263916,,11.16856106079523,,10.856748068407118,,11.05517476386706,,590400
2021-12-17,,10.644148826599121,,10.941787510484353,,10.559108430248342,,10.856747789969198,,3524000
2021-12-20,,10.41028881072998,,10.665408649589843,,10.105563312743271,,10.537848730159912,,415700
2021-12-21,,10.715014457702637,,10.831944152818847,,10.407453844386591,,10.417375110891264,,340600
2021-12-22,,10.828399658203125,,10.920526177795981,,10.672493864278778,,10.672493864278778,,301700
2021-12-23,,10.899267196655273,,10.959503745458669,,10.792967046853978,,10.84966086558268,,170200
2021-12-27,,10.821313858032227,,10.892179945874913,,10.594540619763205,,10.792966611892496,,180700
2021-12-28,,10.8567476272583,,11.012654117117314,,10.849661490864955,,10.8567476272583,,215100
2021-12-29,,10.906352996826172,,10.93469956564337,,10.766037379805717,,10.849659859191776,,206500
2021-12-30,,10.873862266540527,,11.054371263279606,,10.855810953714313,,10.902743678475293,,252700
2021-12-31,,10.78721809387207,,10.930903524198085,,10.75833667992466,,10.830540559086796,,199800
