Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ALLY,ALNT,BEP,BFAM,BFC,BFIN,ALLY,ALNT,BEP,BFAM,BFC,BFIN,ALLY,ALNT,BEP,BFAM,BFC,BFIN,ALLY,ALNT,BEP,BFAM,BFC,BFIN,ALLY,ALNT,BEP,BFAM,BFC,BFIN
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-10-20,,0.6584641933441162,,,,,,0.6584641933441162,,,,,,0.6584641933441162,,,,,,0.0,,,,,,5625,,,,
1980-10-21,,0.6584641933441162,,,,,,0.6584641933441162,,,,,,0.6584641933441162,,,,,,0.0,,,,,,33750,,,,
1980-10-22,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.0,,,,,,1125,,,,
1980-10-23,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0,,,,
1980-10-24,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.0,,,,,,2250,,,,
1980-10-27,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.0,,,,,,3375,,,,
1980-10-28,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0,,,,
1980-10-29,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0,,,,
1980-10-30,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0,,,,
1980-10-31,,0.6584641933441162,,,,,,0.7624328329701314,,,,,,0.6584641933441162,,,,,,0.0,,,,,,6750,,,,
1980-11-03,,0.6584641933441162,,,,,,0.6584641933441162,,,,,,0.6584641933441162,,,,,,0.6584641933441162,,,,,,0,,,,
1980-11-05,,0.6584641933441162,,,,,,0.7624328329701314,,,,,,0.6584641933441162,,,,,,0.0,,,,,,2813,,,,
1980-11-06,,0.6931208372116089,,,,,,0.7277765002816453,,,,,,0.6931208372116089,,,,,,0.0,,,,,,29250,,,,
1980-11-07,,0.6931208372116089,,,,,,0.8317451161996123,,,,,,0.6931208372116089,,,,,,0.0,,,,,,1688,,,,
1980-11-10,,0.6931208372116089,,,,,,0.7970887094916981,,,,,,0.6931208372116089,,,,,,0.0,,,,,,6750,,,,
1980-11-11,,0.6931208372116089,,,,,,0.7970887094916981,,,,,,0.6931208372116089,,,,,,0.0,,,,,,1125,,,,
1980-11-12,,0.6931208372116089,,,,,,0.7970887094916981,,,,,,0.6931208372116089,,,,,,0.0,,,,,,1688,,,,
1980-11-13,,0.6931208372116089,,,,,,0.7970887094916981,,,,,,0.6931208372116089,,,,,,0.0,,,,,,2250,,,,
1980-11-14,,0.7277765870094299,,,,,,0.8317452153171454,,,,,,0.7277765870094299,,,,,,0.0,,,,,,16313,,,,
1980-11-17,,0.6931208372116089,,,,,,0.7970887094916981,,,,,,0.6931208372116089,,,,,,0.0,,,,,,7313,,,,
1980-11-18,,0.6931208372116089,,,,,,0.7970887094916981,,,,,,0.6931208372116089,,,,,,0.0,,,,,,563,,,,
1980-11-19,,0.6931208372116089,,,,,,0.7970887094916981,,,,,,0.6931208372116089,,,,,,0.0,,,,,,11250,,,,
1980-11-20,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0,,,,
1980-11-21,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0,,,,
1980-11-24,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0.6931208372116089,,,,,,0,,,,
1980-11-25,,0.6931208372116089,,,,,,0.7970887094916981,,,,,,0.6931208372116089,,,,,,0.0,,,,,,8438,,,,
1980-11-26,,0.6931208372116089,,,,,,0.7970887094916981,,,,,,0.6931208372116089,,,,,,0.0,,,,,,14063,,,,
1980-11-28,,0.7104485034942627,,,,,,0.7970885240866158,,,,,,0.7104485034942627,,,,,,0.0,,,,,,11250,,,,
1980-12-01,,0.7104485034942627,,,,,,0.7104485034942627,,,,,,0.7104485034942627,,,,,,0.7104485034942627,,,,,,0,,,,
1980-12-02,,0.7104485034942627,,,,,,0.7104485034942627,,,,,,0.7104485034942627,,,,,,0.7104485034942627,,,,,,0,,,,
1980-12-03,,0.6931208372116089,,,,,,0.7624329999442944,,,,,,0.6931208372116089,,,,,,0.0,,,,,,33750,,,,
