Price,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BENFW,BDJ,BENFW,BDJ,BENFW,BDJ,BENFW,BDJ,BENFW,BDJ,BENFW
Date,,,,,,,,,,,
2005-08-30,,2.6956169605255127,,2.7027623928980167,,2.6813260957805043,,2.6956169605255127,,63500,
2005-08-31,,2.697404146194458,,2.7009767782401273,,2.6831132772905892,,2.6956177449913254,,69800,
2005-09-01,,2.704549789428711,,2.720626890416216,,2.6920451504020626,,2.706336020409139,,101600,
2005-09-02,,2.704549789428711,,2.709908823091213,,2.6902589194216344,,2.706336020409139,,62800,
2005-09-06,,2.7152671813964844,,2.7152671813964844,,2.697403683511057,,2.713480780499772,,47000,
2005-09-07,,2.704549789428711,,2.718840659435788,,2.6902589194216344,,2.7152678567537145,,90900,
2005-09-08,,2.711695671081543,,2.715268303991464,,2.6884729609048277,,2.709909269446264,,84400,
2005-09-09,,2.704549789428711,,2.718840659435788,,2.7009769867466376,,2.7134814554126776,,43100,
2005-09-12,,2.7027623653411865,,2.7134804286103904,,2.6866851000768364,,2.6974033337065846,,47500,
2005-09-13,,2.7134816646575928,,2.7134816646575928,,2.69383175947275,,2.7116954335394228,,61100,
2005-09-14,,2.704549789428711,,2.709908823091213,,2.6920451504020626,,2.709908823091213,,41500,
2005-09-15,,2.6795406341552734,,2.6991905374759275,,2.6795406341552734,,2.6974043065272175,,73700,
2005-09-16,,2.6848995685577393,,2.6938314044138205,,2.6795405351883304,,2.6795405351883304,,72000,
2005-09-19,,2.6795406341552734,,2.6991905374759275,,2.6795406341552734,,2.6974043065272175,,75600,
2005-09-20,,2.681326150894165,,2.688471583413541,,2.6795397501741833,,2.681326150894165,,74900,
2005-09-21,,2.6795406341552734,,2.6831134367739047,,2.6795406341552734,,2.6795406341552734,,136100,
2005-09-22,,2.6795406341552734,,2.681327035464589,,2.6795406341552734,,2.6795406341552734,,102400,
2005-09-23,,2.6795406341552734,,2.6884724703412455,,2.6795406341552734,,2.681327035464589,,94100,
2005-09-26,,2.681326150894165,,2.681326150894165,,2.6795397501741833,,2.6795397501741833,,156200,
2005-09-27,,2.681326150894165,,2.681326150894165,,2.6795397501741833,,2.6795397501741833,,60400,
2005-09-28,,2.6795406341552734,,2.681327035464589,,2.6795406341552734,,2.6795406341552734,,112000,
2005-09-29,,2.6795406341552734,,2.681327035464589,,2.6795406341552734,,2.6795406341552734,,1011500,
2005-09-30,,2.6795406341552734,,2.681327035464589,,2.6795406341552734,,2.6795406341552734,,237100,
2005-10-03,,2.6795406341552734,,2.681327035464589,,2.6795406341552734,,2.6795406341552734,,130300,
2005-10-04,,2.6795406341552734,,2.681327035464589,,2.6795406341552734,,2.681327035464589,,226300,
2005-10-05,,2.6795406341552734,,2.681327035464589,,2.6795406341552734,,2.6795406341552734,,156000,
2005-10-06,,2.6795406341552734,,2.6831134367739047,,2.5902226130167643,,2.681327035464589,,396600,
2005-10-07,,2.6455979347229004,,2.679538683083344,,2.6348797050319552,,2.6616750237185958,,79300,
2005-10-10,,2.643813371658325,,2.643813371658325,,2.5920089279389655,,2.6384543382695917,,95400,
2005-10-11,,2.599153757095337,,2.6616762530273257,,2.5937947249550084,,2.6527445895802986,,74100,
2005-10-12,,2.6581056118011475,,2.6616782457826194,,2.5723601815568844,,2.6080875435357287,,130600,
