Price,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BML$H,BML$H,FCTE,BML$H,FCTE,BML$H,FCTE,BML$H,FCTE,BML$H,FCTE
Date,,,,,,,,,,,
2024-07-02,,,24.561748504638672,,24.563742109667874,,24.395189272251354,,24.395189272251354,,21000
2024-07-03,,,24.57770538330078,,24.64452729654875,,24.55177520140415,,24.64452729654875,,625600
2024-07-05,,,24.642532348632812,,24.646521460838382,,24.42909867612893,,24.42909867612893,,593500
2024-07-08,,,24.666471481323242,,24.88389428857282,,24.59466174729407,,24.88389428857282,,549100
2024-07-09,,,24.553770065307617,,24.834025677058495,,24.544795037469566,,24.834025677058495,,730700
2024-07-10,,,24.760223388671875,,24.760223388671875,,24.5547698124242,,24.5547698124242,,58300
2024-07-11,,,25.138216018676758,,25.22299178938389,,25.113282639866966,,25.16314939748655,,12400
2024-07-12,,,25.44639778137207,,25.601984579127077,,25.34566555941654,,25.34566555941654,,766600
2024-07-15,,,25.611957550048828,,25.721666698386954,,25.452381644626925,,25.721666698386954,,827000
2024-07-16,,,26.268213272094727,,26.270208779398743,,25.46235551598799,,25.46235551598799,,739400
2024-07-17,,,25.92213249206543,,26.14055208445791,,25.921135689563982,,26.070737863459605,,1056500
2024-07-18,,,25.931110382080078,,26.414825934480177,,25.901189185274582,,26.210369178713265,,104300
2024-07-19,,,25.735631942749023,,26.32007784727417,,25.731640927790643,,26.32007784727417,,147800
2024-07-22,,,26.05677604675293,,26.06076515921087,,25.761560799621144,,25.851322487957045,,185900
2024-07-23,,,26.030845642089844,,26.180447820605753,,26.01089817767575,,26.110633597451322,,66300
2024-07-24,,,25.454376220703125,,25.871269858915486,,25.44839350318533,,25.871269858915486,,72300
2024-07-25,,,25.59998893737793,,26.0009242180377,,25.462355999632322,,25.462355999632322,,89000
2024-07-26,,,26.000925064086914,,26.21036964082825,,25.89620372686372,,26.21036964082825,,1498300
2024-07-29,,,26.230316162109375,,26.359972786329706,,26.010899747199232,,26.330051587903085,,2200800
2024-07-30,,,26.330049514770508,,26.519546618628738,,26.153518452772413,,26.519546618628738,,1521600
2024-07-31,,,26.53949546813965,,26.808778637654374,,26.405849734800732,,26.77885934231661,,1341200
2024-08-01,,,26.07073974609375,,26.724004965442226,,25.801456574553946,,26.699071585041597,,1377700
2024-08-02,,,25.641878128051758,,25.73163981713554,,25.322726301218285,,25.721667987055067,,549700
2024-08-05,,,25.266874313354492,,25.64187751062468,,24.96368084608122,,25.64187751062468,,448500
2024-08-06,,,25.512222290039062,,25.911162056040308,,25.35763229845958,,25.841347834776947,,399700
2024-08-07,,,25.234960556030273,,25.9211373760504,,25.232965048602697,,25.9211373760504,,468200
2024-08-08,,,25.941083908081055,,25.95105764027025,,25.462356176769212,,25.542144131987854,,274000
2024-08-09,,,26.087692260742188,,26.15052505781809,,25.83137325548632,,25.990949156652206,,850900
2024-08-12,,,26.088693618774414,,26.2253297609046,,25.971006237023456,,26.17047518261975,,209800
2024-08-13,,,26.431779861450195,,26.449731817781725,,26.19042049772957,,26.30012964529255,,218500
2024-08-14,,,26.523534774780273,,26.60930734525496,,26.409836516564265,,26.579386150262916,,203500
2024-08-15,,,26.988300323486328,,26.988300323486328,,26.738962732428227,,26.83869814931044,,593200
2024-08-16,,,26.87859535217285,,26.943421761683023,,26.758912461324435,,26.908514648163695,,185200
2024-08-19,,,26.938434600830078,,26.938434600830078,,26.68909700019555,,26.918487136228535,,203100
2024-08-20,,,26.838699340820312,,27.1079844076688,,26.793818496345565,,27.1079844076688,,219700
2024-08-21,,,27.088037490844727,,27.117958688531406,,26.91848784187683,,26.958382772125734,,154400
2024-08-22,,,26.9284610748291,,27.167824944996635,,26.866625075467542,,27.167824944996635,,110300
2024-08-23,,,27.18777084350586,,27.217692038913693,,27.02819493925376,,27.13790218449281,,137900
2024-08-26,,,26.9284610748291,,27.237639169341964,,26.89554756775491,,27.237639169341964,,206500
2024-08-27,,,26.948408126831055,,26.948408126831055,,26.763896934121654,,26.888565733484537,,234400
2024-08-28,,,26.838699340820312,,27.098010675308306,,26.71901835708428,,27.098010675308306,,197500
2024-08-29,,,26.748937606811523,,27.033182320574458,,26.71901831207538,,26.94840844909548,,93600
2024-08-30,,,26.968355178833008,,27.15785038131416,,26.629255897568473,,27.008248204825662,,165700
2024-09-03,,,25.990951538085938,,26.918487737532853,,25.861296819869526,,26.918487737532853,,215600
2024-09-04,,,25.9211368560791,,26.030846009610674,,25.76156094310315,,26.030846009610674,,82400
2024-09-05,,,25.641878128051758,,25.82439381616144,,25.5172093268015,,25.82140150621932,,123300
2024-09-06,,,25.2130184173584,,25.771534100309896,,25.183097220982553,,25.711693609853103,,110600
2024-09-09,,,25.542142868041992,,25.641876380408828,,25.38256696550128,,25.512221672955054,,77600
2024-09-10,,,25.572063446044922,,25.8812434372644,,25.38256824118836,,25.8812434372644,,33400
2024-09-11,,,25.9919490814209,,26.010897840762414,,25.1830971012488,,25.62193180120026,,49200
2024-09-12,,,26.14155387878418,,26.23031686927465,,25.881245723028297,,26.150528906947613,,47600
2024-09-13,,,26.479650497436523,,26.559438447735253,,26.33802845504948,,26.549466618455853,,31000
2024-09-16,,,26.609310150146484,,26.679124376858912,,26.390890539876878,,26.679124376858912,,71900
2024-09-17,,,26.66914939880371,,26.833713127479992,,26.57440179587474,,26.758911086755333,,43300
2024-09-18,,,26.61928367614746,,26.948409244018066,,26.579388745595875,,26.828726354658304,,38400
2024-09-19,,,27.24761199951172,,27.307452489498463,,27.03816933341068,,27.06808862725661,,125800
2024-09-20,,,27.117958068847656,,27.387241232694365,,26.908513494416958,,27.387241232694365,,77100
2024-09-23,,,27.237638473510742,,27.25758593775551,,27.107983760509512,,27.25758593775551,,409100
2024-09-24,,,27.217693328857422,,27.297481284764906,,27.09801044384873,,27.297481284764906,,42400
2024-09-25,,,27.24761199951172,,27.327399953592337,,27.157850313384166,,27.252599816682626,,402400
2024-09-26,,,27.702838897705078,,27.78270286160625,,27.451266364157483,,27.732788598208177,,123800
2024-09-27,,,27.463247299194336,,27.712822427063305,,27.43229984624287,,27.70283919345569,,79400
2024-09-30,,,27.652923583984375,,27.652923583984375,,27.323484507391516,,27.523143457507388,,56600
2024-10-01,,,27.413331985473633,,27.70284005679537,,27.25360405098825,,27.70284005679537,,81800
2024-10-02,,,27.423315048217773,,27.55309518424405,,27.203689615698057,,27.363417549186426,,73000
2024-10-03,,,27.283552169799805,,27.52314405762717,,27.193704973851162,,27.52314405762717,,135000
2024-10-04,,,27.403350830078125,,27.742773169046696,,27.183723490682464,,27.742773169046696,,74300
2024-10-07,,,27.093873977661133,,27.383382026128555,,27.005026439780398,,27.383382026128555,,104100
2024-10-08,,,27.453264236450195,,27.468238134901252,,27.17873197490712,,27.393366738538845,,155200
2024-10-09,,,27.603008270263672,,27.603008270263672,,27.45326357702857,,27.543110773791046,,213500
2024-10-10,,,27.38338279724121,,27.642941153625852,,27.33346663018239,,27.642941153625852,,53700
2024-10-11,,,27.702838897705078,,27.722805364707146,,27.41832340730046,,27.43329730549846,,103100
2024-10-14,,,28.012311935424805,,28.042261636372267,,27.776712952804722,,27.832617537954285,,180300
2024-10-15,,,27.493196487426758,,28.201988923388303,,27.418323188819176,,28.132108193545005,,245900
2024-10-16,,,27.343448638916016,,27.533126257029966,,27.303517611164494,,27.533126257029966,,57000
2024-10-17,,,27.233638763427734,,27.80266975292129,,27.213672296120947,,27.80266975292129,,80400
2024-10-18,,,27.313501358032227,,27.443279580800183,,27.219661251327512,,27.443279580800183,,81600
2024-10-21,,,27.163755416870117,,28.0522441476956,,27.042962672272072,,27.952413717881747,,185400
2024-10-22,,,26.874250411987305,,27.15377524657548,,26.80436967936705,,27.15377524657548,,130600
2024-10-23,,,26.704538345336914,,26.95411347005969,,26.524843950879383,,26.864266272830925,,122100
2024-10-24,,,26.704538345336914,,26.79438554256568,,26.66161215506172,,26.704538345336914,,94400
2024-10-25,,,26.894216537475586,,27.123825200051673,,26.864266836402003,,26.954114035515623,,87200
2024-10-28,,,26.844301223754883,,27.009021728743683,,26.814353425834877,,27.00402915968555,,94500
2024-10-29,,,26.974079132080078,,27.023993393892287,,26.654623286625057,,26.754451810249474,,89700
2024-10-30,,,26.864267349243164,,27.132811199573577,,26.834317647597835,,27.014012049255463,,55900
2024-10-31,,,26.335166931152344,,26.85428365955045,,26.325185601547155,,26.85428365955045,,79700
2024-11-01,,,26.434995651245117,,26.584740339012633,,26.40205269582549,,26.52484284472703,,95800
2024-11-04,,,26.46494483947754,,26.59472305860853,,26.39007154498587,,26.434995140859474,,92300
2024-11-05,,,26.864267349243164,,26.864267349243164,,26.514861779809685,,26.71452264923086,,114400
2024-11-06,,,27.073909759521484,,27.303518412122603,,26.764435240860447,,27.303518412122603,,145400
2024-11-07,,,27.403350830078125,,27.403350830078125,,27.113842756913733,,27.113842756913733,,167500
2024-11-08,,,27.513160705566406,,27.583041434534465,,27.33346631444451,,27.413330276709015,,68100
2024-11-11,,,27.263586044311523,,27.672889095818885,,27.263586044311523,,27.672889095818885,,193500
2024-11-12,,,27.14379119873047,,27.336462083732915,,26.984063270643702,,27.243621629811468,,239300
2024-11-13,,,26.974079132080078,,27.1637548502521,,26.764435043433323,,27.093874122072194,,79500
