Price,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BACQR,BABO,BACQ,BACQR,BABO,BACQ,BACQR,BABO,BACQ,BACQR,BABO,BACQ,BACQR,BABO,BACQ,BACQR
Date,,,,,,,,,,,,,,,,
2024-08-08,,15.001714706420898,,,15.038447041735227,,,14.891516299229142,,,14.891516299229142,,,2700,,
2024-08-09,,15.003182411193848,,,15.060485070061576,,,14.913552947903012,,,15.009059247680648,,,5500,,
2024-08-12,,15.09061050415039,,,15.186851084929827,,,15.075182753147486,,,15.119261841548795,,,2800,,
2024-08-13,,15.114850997924805,,,15.22211098264925,,,15.089873739443457,,,15.14129956756494,,,64700,,
2024-08-14,,14.927515029907227,,,15.06783468681351,,,14.884170199750326,,,15.06783468681351,,,8100,,
2024-08-15,,15.021549224853516,,,15.383735562404198,,,14.788661703087602,,,14.788661703087602,,,29200,,
2024-08-16,,15.377860069274902,,,15.427817394232903,,,15.266193145028632,,,15.295578735225373,,,30500,,
2024-08-19,,15.484384536743164,,,15.523321036079432,,,15.413122629727464,,,15.449856366010629,,,83200,,
2024-08-20,,15.302925109863281,,,15.394757354017825,,,15.302925109863281,,,15.391084680801134,,,25700,,
2024-08-21,,15.494669914245605,,,15.51597590195542,,,15.405776092849818,,,15.405776092849818,,,83700,,
2024-08-22,,15.4601411819458,,,15.530667431765186,,,15.427815774998125,,,15.530667431765186,,,32400,,
2024-08-23,,15.536545753479004,,,15.591644255078716,,,15.515975422015313,,,15.58944009081493,,,29100,,
2024-08-26,,14.935595512390137,,,15.067834162675492,,,14.751931031715763,,,15.067834162675492,,,77800,,
2024-08-27,,14.92090129852295,,,14.95028828661396,,,14.869475470612402,,,14.928248045545702,,,6400,,
2024-08-28,,14.588102340698242,,,14.788663075254059,,,14.553572768834032,,,14.73356457288929,,,9300,,
2024-08-29,,14.761481285095215,,,14.844496864378348,,,14.707851292760068,,,14.722544786858423,,,5100,,
2024-08-30,,15.075180053710938,,,15.082526800670438,,,14.936328918299202,,,15.00906073232415,,,45200,,
2024-09-03,,14.950288772583008,,,15.045793684485803,,,14.920901783536754,,,15.023754843949876,,,15300,,
2024-09-04,,15.067831993103027,,,15.089872232060006,,,14.935593361858322,,,14.935593361858322,,,51100,,
2024-09-05,,15.108975410461426,,,15.148647567578594,,,15.038447753919273,,,15.06783474456145,,,12100,,
2024-09-06,,14.970540046691895,,,15.14472230355057,,,14.961413257383887,,,15.08387268918946,,,44300,,
2024-09-09,,15.015419006347656,,,15.029871571774784,,,14.854929084864974,,,14.923385092920023,,,21700,,
2024-09-10,,15.360739707946777,,,15.364543625091649,,,15.166782005868448,,,15.364543625091649,,,32000,,
2024-09-11,,15.463420867919922,,,15.463420867919924,,,15.36454080186216,,,15.438321112606964,,,4900,,
2024-09-12,,15.547093391418457,,,15.569911092552072,,,15.51666785554777,,,15.547093391418457,,,2200,,
