Price,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2019-11-14,,,,11.109999656677246,19.968505859375,,,,12.149999618530273,19.968505859375,,,,10.550000190734863,19.95758989465076,,,,11.199999809265137,19.95758989465076,,,,2615200,800.0,
2019-11-15,,,,10.680000305175781,20.007490158081055,,,,11.489999771118164,20.007490158081055,,,,10.526000022888184,20.007490158081055,,,,11.119999885559082,20.007490158081055,,,,515200,0.0,
2019-11-18,,,,10.8100004196167,20.0308837890625,,,,10.9399995803833,20.0308837890625,,,,9.819999694824219,20.0308837890625,,,,10.710000038146973,20.0308837890625,,,,693600,0.0,
2019-11-19,,,,11.510000228881836,20.023086547851562,,,,11.850000381469727,20.023086547851562,,,,10.651000022888184,20.023086547851562,,,,10.850000381469727,20.023086547851562,,,,655200,0.0,
2019-11-20,,,,12.40999984741211,20.011390686035156,,,,12.479999542236328,20.011390686035156,,,,11.642000198364258,20.011390686035156,,,,11.65999984741211,20.011390686035156,,,,653400,0.0,
2019-11-21,,,,12.15999984741211,19.991897583007812,,,,13.100000381469727,19.991897583007812,,,,12.109999656677246,19.991897583007812,,,,12.539999961853027,19.991897583007812,,,,426400,0.0,
2019-11-22,,,,12.130000114440918,19.960702896118164,,,,12.489999771118164,19.960702896118164,,,,11.800000190734863,19.960702896118164,,,,12.319999694824219,19.960702896118164,,,,381800,0.0,
2019-11-25,,,,11.880000114440918,19.945114135742188,,,,12.449999809265137,19.945114135742188,,,,11.510000228881836,19.945114135742188,,,,12.170000076293945,19.945114135742188,,,,204500,0.0,
2019-11-26,,,,11.770000457763672,19.98019790649414,,,,12.399999618530273,19.98019790649414,,,,11.770000457763672,19.98019790649414,,,,11.90999984741211,19.98019790649414,,,,270400,0.0,
2019-11-27,,,,11.34000015258789,19.968505859375,,,,11.911999702453613,19.968505859375,,,,11.279999732971191,19.968505859375,,,,11.75,19.968505859375,,,,346400,0.0,
2019-11-29,,,,11.399999618530273,19.945114135742188,,,,11.430000305175781,19.945114135742188,,,,11.109999656677246,19.945114135742188,,,,11.350000381469727,19.945114135742188,,,,104500,100.0,
2019-12-02,,,,11.550000190734863,19.945114135742188,,,,11.944999694824219,19.945114135742188,,,,10.970000267028809,19.945114135742188,,,,11.479999542236328,19.945114135742188,,,,279300,0.0,
2019-12-03,,,,11.1899995803833,20.069868087768555,,,,11.640000343322754,20.069868087768555,,,,11.010000228881836,20.069868087768555,,,,11.470000267028809,20.069868087768555,,,,262500,0.0,
2019-12-04,,,,11.859999656677246,20.016845703125,,,,12.199999809265137,20.016845703125,,,,11.239999771118164,20.016845703125,,,,11.239999771118164,20.016845703125,,,,295700,0.0,
2019-12-05,,,,11.600000381469727,20.0308837890625,,,,12.350000381469727,20.0308837890625,,,,11.395000457763672,20.0308837890625,,,,11.90999984741211,20.0308837890625,,,,320900,0.0,
2019-12-06,,,,11.829999923706055,19.999691009521484,,,,12.199999809265137,19.999691009521484,,,,11.609999656677246,19.999691009521484,,,,11.619999885559082,19.999691009521484,,,,265900,0.0,
2019-12-09,,,,11.420000076293945,20.02698516845703,,,,11.779999732971191,20.02698516845703,,,,11.109999656677246,20.02698516845703,,,,11.6899995803833,20.02698516845703,,,,244400,100.0,
2019-12-10,,,,11.760000228881836,20.023086547851562,,,,12.020000457763672,20.023086547851562,,,,11.329999923706055,20.023086547851562,,,,11.329999923706055,20.023086547851562,,,,183400,0.0,
2019-12-11,,,,12.270000457763672,20.124448776245117,,,,12.34000015258789,20.124448776245117,,,,11.699999809265137,20.124448776245117,,,,11.770000457763672,20.124448776245117,,,,216500,0.0,
2019-12-12,,,,13.640000343322754,20.080780029296875,,,,13.930000305175781,20.080780029296875,,,,12.265999794006348,20.080780029296875,,,,12.270000457763672,20.080780029296875,,,,466400,0.0,
2019-12-13,,,,13.569999694824219,20.120546340942383,,,,14.281000137329102,20.120546340942383,,,,13.095999717712402,20.120546340942383,,,,13.59000015258789,20.120546340942383,,,,316700,100.0,
2019-12-16,,,,13.460000038146973,20.05817222595215,,,,13.75,20.077664806967796,,,,13.170000076293945,20.05817222595215,,,,13.670000076293945,20.077664806967796,,,,180900,200.0,
2019-12-17,,,,13.079999923706055,20.08936309814453,,,,13.529999732971191,20.08936309814453,,,,12.710000038146973,20.08936309814453,,,,13.350000381469727,20.08936309814453,,,,174100,100.0,
2019-12-18,,,,13.25,20.011390686035156,,,,13.619999885559082,20.011390686035156,,,,12.880000114440918,20.011390686035156,,,,13.069999694824219,20.011390686035156,,,,216400,0.0,
2019-12-19,,,,13.619999885559082,19.999691009521484,,,,13.859000205993652,19.999691009521484,,,,12.970000267028809,19.999691009521484,,,,13.239999771118164,19.999691009521484,,,,214200,0.0,
2019-12-20,,,,13.9399995803833,19.956804275512695,,,,14.130000114440918,19.96538237758943,,,,13.28499984741211,19.956804275512695,,,,13.680000305175781,19.96538237758943,,,,291300,800.0,
2019-12-23,,,,14.890000343322754,19.937314987182617,,,,14.9399995803833,19.937314987182617,,,,14.069999694824219,19.937314987182617,,,,14.069999694824219,19.937314987182617,,,,378600,0.0,
2019-12-24,,,,15.0600004196167,19.968505859375,,,,15.5,19.968505859375,,,,14.649999618530273,19.968505859375,,,,14.90999984741211,19.968505859375,,,,223200,100.0,
2019-12-26,,,,14.489999771118164,19.999691009521484,,,,15.109999656677246,20.038677654869566,,,,14.15999984741211,19.999691009521484,,,,15.0600004196167,20.02620163092049,,,,232100,300.0,
2019-12-27,,,,13.239999771118164,20.07766342163086,,,,14.670000076293945,20.108852738854747,,,,12.779999732971191,20.07766342163086,,,,14.609999656677246,20.108852738854747,,,,376300,500.0,
2019-12-30,,,,13.050000190734863,20.115856170654297,,,,13.289999961853027,20.147684266921587,,,,12.390000343322754,20.115856170654297,,,,13.239999771118164,20.147684266921587,,,,308600,200.0,
2019-12-31,,,,12.899999618530273,20.13973045349121,,,,13.154999732971191,20.13973045349121,,,,12.630000114440918,20.13973045349121,,,,13.069999694824219,20.13973045349121,,,,275900,100.0,
2020-01-02,,,,12.5,20.122224807739258,,,,13.0,20.122224807739258,,,,12.010000228881836,20.122224807739258,,,,12.979999542236328,20.122224807739258,,,,346200,100.0,
2020-01-03,,,,12.369999885559082,20.1556453704834,,,,12.569999694824219,20.1556453704834,,,,12.109999656677246,20.1556453704834,,,,12.380000114440918,20.1556453704834,,,,197500,100.0,
2020-01-06,,,,12.550000190734863,20.191452026367188,,,,12.569999694824219,20.259087688885995,,,,11.862000465393066,20.191452026367188,,,,12.329999923706055,20.259087688885995,,,,255700,100.0,
2020-01-07,,,,12.800000190734863,20.13973045349121,,,,12.86400032043457,20.13973045349121,,,,12.460000038146973,20.13973045349121,,,,12.510000228881836,20.13973045349121,,,,171700,100.0,
2020-01-08,,,,12.899999618530273,20.060161590576172,,,,13.038999557495117,20.06334576730039,,,,12.699999809265137,20.060161590576172,,,,12.800000190734863,20.06334576730039,,,,235100,400.0,
2020-01-09,,,,13.550000190734863,20.012414932250977,,,,13.890000343322754,20.02832974201927,,,,12.880000114440918,19.996500122482683,,,,12.960000038146973,19.996500122482683,,,,502000,400.0,
2020-01-10,,,,13.869999885559082,20.03628921508789,,,,14.0,20.03628921508789,,,,13.5600004196167,20.03628921508789,,,,13.819999694824219,20.03628921508789,,,,362200,100.0,
2020-01-13,,,,13.880000114440918,20.008440017700195,,,,14.199999809265137,20.008440017700195,,,,13.729999542236328,20.008440017700195,,,,13.949999809265137,20.008440017700195,,,,300700,200.0,
2020-01-14,,,,13.380000114440918,19.99252700805664,,,,13.899999618530273,19.996504952599683,,,,13.140000343322754,19.95671943628863,,,,13.899999618530273,19.996504952599683,,,,191200,700.0,
2020-01-15,,,,14.050000190734863,20.052204132080078,,,,14.199999809265137,20.052204132080078,,,,13.4399995803833,20.052204132080078,,,,13.4399995803833,20.052204132080078,,,,286800,0.0,
2020-01-16,,,,14.3100004196167,20.032306671142578,,,,14.520000457763672,20.032306671142578,,,,13.75,20.032306671142578,,,,14.149999618530273,20.032306671142578,,,,431700,0.0,
2020-01-17,,,,13.699999809265137,19.968650817871094,,,,14.369999885559082,19.968650817871094,,,,13.5,19.968650817871094,,,,14.369999885559082,19.968650817871094,,,,207800,100.0,
2020-01-21,,,,13.850000381469727,19.99650001525879,,,,13.960000038146973,19.99650001525879,,,,13.649999618530273,19.99650001525879,,,,13.699999809265137,19.99650001525879,,,,156500,100.0,
2020-01-22,,,,13.970000267028809,20.028329849243164,,,,14.199999809265137,20.028329849243164,,,,13.850000381469727,20.028329849243164,,,,13.899999618530273,20.028329849243164,,,,223000,0.0,
2020-01-23,,,,13.789999961853027,20.09755516052246,,,,13.960000038146973,20.09755516052246,,,,13.706999778747559,20.09755516052246,,,,13.90999984741211,20.09755516052246,,,,85800,100.0,
2020-01-24,,,,12.960000038146973,20.099945068359375,,,,13.84000015258789,20.099945068359375,,,,12.40999984741211,20.099945068359375,,,,13.84000015258789,20.099945068359375,,,,290000,100.0,
2020-01-27,,,,12.569999694824219,20.171560287475586,,,,12.9399995803833,20.171560287475586,,,,12.0,20.171560287475586,,,,12.5600004196167,20.171560287475586,,,,176800,100.0,
2020-01-28,,,,12.979999542236328,20.147687911987305,,,,13.020000457763672,20.147687911987305,,,,12.220000267028809,20.147687911987305,,,,12.569999694824219,20.147687911987305,,,,155400,0.0,
2020-01-29,,,,13.3100004196167,20.21134376525879,,,,13.5,20.21134376525879,,,,12.82699966430664,20.21134376525879,,,,13.0,20.21134376525879,,,,185000,0.0,
2020-01-30,,,,13.510000228881836,20.227262496948242,,,,13.59000015258789,20.227262496948242,,,,12.850000381469727,20.227262496948242,,,,13.180000305175781,20.227262496948242,,,,189300,100.0,
2020-01-31,,,,13.380000114440918,20.334688186645508,,,,13.760000228881836,20.34025821971306,,,,13.079999923706055,20.310815965904503,,,,13.569999694824219,20.33787084586694,,,,141600,4200.0,
2020-02-03,,,,13.229999542236328,20.27500343322754,,,,13.470000267028809,20.27500343322754,,,,13.010000228881836,20.27500343322754,,,,13.319999694824219,20.27500343322754,,,,124800,0.0,
2020-02-04,,,,13.899999618530273,20.171560287475586,,,,14.199999809265137,20.227260604753834,,,,13.260000228881836,20.171560287475586,,,,13.260000228881836,20.227260604753834,,,,380600,1000.0,
2020-02-05,,,,15.420000076293945,20.088010787963867,,,,15.5,20.088010787963867,,,,13.970000267028809,20.088010787963867,,,,14.119999885559082,20.088010787963867,,,,458900,0.0,
2020-02-06,,,,16.6299991607666,20.064132690429688,,,,16.670000076293945,20.064132690429688,,,,15.039999961853027,20.05219734470847,,,,15.430000305175781,20.05219734470847,,,,446900,400.0,
2020-02-07,,,,16.399999618530273,20.032306671142578,,,,16.878000259399414,20.032306671142578,,,,16.170000076293945,20.032306671142578,,,,16.6299991607666,20.032306671142578,,,,276900,0.0,
2020-02-10,,,,16.84000015258789,20.012414932250977,,,,16.959999084472656,20.012414932250977,,,,16.270000457763672,20.012414932250977,,,,16.510000228881836,20.012414932250977,,,,191300,0.0,
2020-02-11,,,,17.229999542236328,20.016393661499023,,,,17.639999389648438,20.03469432611544,,,,16.854999542236328,20.016393661499023,,,,16.959999084472656,20.03469432611544,,,,222800,200.0,
2020-02-12,,,,16.75,20.00048065185547,,,,17.420000076293945,20.00048065185547,,,,16.207000732421875,20.00048065185547,,,,17.3700008392334,20.00048065185547,,,,226300,0.0,
2020-02-13,,,,16.770000457763672,19.968650817871094,,,,17.0,19.968650817871094,,,,16.559999465942383,19.968650817871094,,,,16.75,19.968650817871094,,,,113600,0.0,
2020-02-14,,,,18.170000076293945,19.980587005615234,,,,18.25,19.980587005615234,,,,16.510000228881836,19.980587005615234,,,,16.829999923706055,19.980587005615234,,,,286500,0.0,
2020-02-18,,,,19.75,19.968650817871094,,,,19.899999618530273,19.968650817871094,,,,18.280000686645508,19.968650817871094,,,,18.3799991607666,19.968650817871094,,,,399600,200.0,
2020-02-19,,,,19.670000076293945,19.857248306274414,,,,20.600000381469727,19.90101327201817,,,,19.020000457763672,19.857248306274414,,,,20.0,19.90101327201817,,,,365800,1200.0,
2020-02-20,,,,18.280000686645508,19.84929084777832,,,,20.020000457763672,19.89305581340296,,,,18.260000228881836,19.845312904412314,,,,19.329999923706055,19.89305581340296,,,,388200,71700.0,
2020-02-21,,,,19.0,19.91692543029785,,,,19.329999923706055,19.91692543029785,,,,18.100000381469727,19.91692543029785,,,,18.40999984741211,19.91692543029785,,,,187300,0.0,
2020-02-24,,,,16.860000610351562,19.99252700805664,,,,18.719999313354492,19.99252700805664,,,,16.84000015258789,19.99252700805664,,,,17.989999771118164,19.99252700805664,,,,297500,0.0,
2020-02-25,,,,17.450000762939453,20.068115234375,,,,18.200000762939453,20.068115234375,,,,16.950000762939453,20.068115234375,,,,17.079999923706055,20.068115234375,,,,247200,0.0,
2020-02-26,,,,17.1200008392334,20.052204132080078,,,,17.959999084472656,20.091989643097236,,,,17.010000228881836,20.03628932058523,,,,17.549999237060547,20.076074831602387,,,,180000,46600.0,
2020-02-27,,,,15.920000076293945,20.123022079467773,,,,17.0,20.131774770307082,,,,15.699999809265137,20.123022079467773,,,,17.0,20.131774770307082,,,,331200,200.0,
2020-02-28,,,,14.84000015258789,20.306833267211914,,,,15.899999618530273,20.306833267211914,,,,14.199999809265137,20.306833267211914,,,,15.199999809265137,20.306833267211914,,,,456900,0.0,
2020-03-02,,,,17.190000534057617,20.418235778808594,,,,17.756000518798828,20.464388125256086,,,,15.369999885559082,20.418235778808594,,,,16.229999542236328,20.464388125256086,,,,424900,100.0,
2020-03-03,,,,16.8700008392334,20.53361701965332,,,,18.895999908447266,20.53361701965332,,,,16.298999786376953,20.53361701965332,,,,18.190000534057617,20.53361701965332,,,,396100,100.0,
2020-03-04,,,,17.479999542236328,20.342641830444336,,,,17.674999237060547,20.386406801513495,,,,16.709999084472656,20.31479167025849,,,,17.329999923706055,20.386406801513495,,,,176400,1400.0,
2020-03-05,,,,18.0,20.52008628845215,,,,18.3799991607666,20.52167837652898,,,,17.115999221801758,20.504966763741596,,,,17.18000030517578,20.504966763741596,,,,239500,600.0,
2020-03-06,,,,16.700000762939453,20.629894256591797,,,,17.950000762939453,20.70787469232036,,,,16.170000076293945,20.629894256591797,,,,17.469999313354492,20.70787469232036,,,,269900,300.0,
2020-03-09,,,,14.869999885559082,20.715835571289062,,,,15.5600004196167,20.769148518453488,,,,14.600000381469727,20.715835571289062,,,,15.0600004196167,20.769148518453488,,,,289600,2200.0,
2020-03-10,,,,15.25,20.091989517211914,,,,15.979999542236328,20.5057655071657,,,,14.550000190734863,20.091989517211914,,,,15.920000076293945,20.5057655071657,,,,267400,200.0,
2020-03-11,,,,10.0600004196167,20.127796173095703,,,,14.5,20.131774116904488,,,,9.890000343322754,20.123021426349258,,,,14.5,20.123021426349258,,,,1185500,500.0,
2020-03-12,,,,8.4399995803833,19.948759078979492,,,,9.0,19.948759078979492,,,,7.78000020980835,19.948759078979492,,,,8.9399995803833,19.948759078979492,,,,523700,0.0,
2020-03-13,,,,8.539999961853027,19.9376163482666,,,,9.628999710083008,20.01480150305655,,,,7.619999885559082,19.9376163482666,,,,9.5600004196167,19.97262862480918,,,,529500,4300.0,
2020-03-16,,,,6.75,19.889080047607422,,,,7.519999980926514,19.99650122516754,,,,6.699999809265137,19.889080047607422,,,,7.5,19.99650122516754,,,,417900,1400.0,
2020-03-17,,,,8.569999694824219,19.463367462158203,,,,10.899999618530273,19.765742797463695,,,,7.550000190734863,19.463367462158203,,,,9.0600004196167,19.765742797463695,,,,1146200,300.0,
2020-03-18,,,,8.149999618530273,19.29228973388672,,,,8.989999771118164,19.29228973388672,,,,7.705999851226807,19.29228973388672,,,,8.0600004196167,19.29228973388672,,,,444800,100.0,
2020-03-19,,,,9.539999961853027,19.56283187866211,,,,9.550000190734863,19.694126785739222,,,,7.699999809265137,19.463366591865444,,,,8.130000114440918,19.463366591865444,,,,429500,600.0,
2020-03-20,,,,8.880000114440918,19.59864044189453,,,,9.989999771118164,19.75778551597146,,,,8.640000343322754,19.558854932235253,,,,9.670000076293945,19.73391329954395,,,,384800,7300.0,
2020-03-23,,,,8.970000267028809,19.77767562866211,,,,9.029999732971191,19.801547841900486,,,,8.050000190734863,19.77767562866211,,,,9.029999732971191,19.801547841900486,,,,268200,800.0,
2020-03-24,,,,9.90999984741211,19.81746482849121,,,,10.380000114440918,19.87236986256926,,,,8.800000190734863,19.773699858271325,,,,9.5,19.773699858271325,,,,457700,1800.0,
2020-03-25,,,,11.4399995803833,19.834177017211914,,,,12.211999893188477,19.834177017211914,,,,10.244999885559082,19.834177017211914,,,,10.289999961853027,19.834177017211914,,,,447900,100.0,
2020-03-26,,,,13.229999542236328,20.287736892700195,,,,13.829999923706055,20.287736892700195,,,,11.59000015258789,20.287736892700195,,,,11.59000015258789,20.287736892700195,,,,539300,0.0,
2020-03-27,,,,11.9399995803833,20.136550903320312,,,,12.800000190734863,20.136550903320312,,,,11.5,20.136550903320312,,,,12.569999694824219,20.136550903320312,,,,295700,100.0,
2020-03-30,,,,11.699999809265137,19.98695182800293,,,,11.979999542236328,19.98695182800293,,,,10.90999984741211,19.98695182800293,,,,11.899999618530273,19.98695182800293,,,,226300,0.0,
2020-03-31,,,,10.760000228881836,19.917724609375,,,,11.97700023651123,19.917724609375,,,,10.729999542236328,19.917724609375,,,,11.699999809265137,19.917724609375,,,,319700,100.0,
2020-04-01,,,,9.739999771118164,19.84929084777832,,,,10.6899995803833,19.84929084777832,,,,9.550000190734863,19.84929084777832,,,,10.460000038146973,19.84929084777832,,,,411900,0.0,
2020-04-02,,,,10.029999732971191,19.809507369995117,,,,10.61400032043457,19.866002974346944,,,,9.75,19.733912778829318,,,,9.75,19.733912778829318,,,,274300,300.0,
2020-04-03,,,,9.539999961853027,19.773700714111328,,,,10.039999961853027,19.893058763146218,,,,9.0,19.773700714111328,,,,9.930000305175781,19.893058763146218,,,,257000,400.0,
2020-04-06,,,,8.890000343322754,19.773700714111328,,,,10.220000267028809,19.773700714111328,,,,8.359999656677246,19.773700714111328,,,,10.100000381469727,19.773700714111328,,,,478600,0.0,
2020-04-07,,,,9.4399995803833,19.932842254638672,,,,9.489999771118164,20.05220180930388,,,,8.899999618530273,19.932842254638672,,,,9.0,20.05220180930388,,,,391500,100.0,
2020-04-08,,,,10.3100004196167,19.833377838134766,,,,10.550000190734863,19.837357299581498,,,,9.220000267028809,19.741869955217993,,,,9.619999885559082,19.741869955217993,,,,296000,1300.0,
2020-04-09,,,,10.550000190734863,19.833377838134766,,,,10.890000343322754,19.833377838134766,,,,10.149999618530273,19.833377838134766,,,,10.529999732971191,19.833377838134766,,,,243400,0.0,
2020-04-13,,,,12.229999542236328,19.8930606842041,,,,12.420000076293945,19.8930606842041,,,,10.270000457763672,19.881920618787987,,,,10.550000190734863,19.881920618787987,,,,264000,100.0,
2020-04-14,,,,12.670000076293945,19.98456573486328,,,,12.9399995803833,20.06811621358419,,,,12.460000038146973,19.940800764756176,,,,12.699999809265137,20.06811621358419,,,,239000,1247400.0,
2020-04-15,,,,12.550000190734863,19.81746482849121,,,,12.649999618530273,19.84770236149478,,,,11.520000457763672,19.71004213369327,,,,12.300000190734863,19.71004213369327,,,,227600,800.0,
2020-04-16,,,,15.079999923706055,19.753807067871094,,,,15.220000267028809,19.78961463273841,,,,12.65999984741211,19.753807067871094,,,,12.850000381469727,19.78961463273841,,,,509800,1233500.0,
2020-04-17,,,,15.960000038146973,19.753807067871094,,,,16.489999771118164,19.753807067871094,,,,14.869999885559082,19.753807067871094,,,,16.440000534057617,19.753807067871094,,,,505400,0.0,
2020-04-20,,,,15.239999771118164,19.76494598388672,,,,15.899999618530273,19.88509930577138,,,,15.0,19.76494598388672,,,,15.899999618530273,19.88509930577138,,,,408200,100.0,
2020-04-21,,,,14.720000267028809,19.76494598388672,,,,15.529999732971191,19.76494598388672,,,,13.968999862670898,19.76494598388672,,,,15.0,19.76494598388672,,,,377400,0.0,
2020-04-22,,,,15.890000343322754,19.773700714111328,,,,16.0,19.773700714111328,,,,14.550000190734863,19.773700714111328,,,,15.1899995803833,19.773700714111328,,,,272400,0.0,
2020-04-23,,,,15.5600004196167,19.87714385986328,,,,17.219999313354492,19.972631209281104,,,,15.3100004196167,19.78165802816539,,,,16.190000534057617,19.972631209281104,,,,367300,4100.0,
2020-04-24,,,,16.190000534057617,19.904993057250977,,,,16.299999237060547,19.996500940582756,,,,15.380000114440918,19.829399984338597,,,,15.84000015258789,19.996500940582756,,,,154100,900.0,
2020-04-27,,,,16.549999237060547,19.904993057250977,,,,16.979999542236328,19.904993057250977,,,,16.420000076293945,19.904993057250977,,,,16.81999969482422,19.904993057250977,,,,227400,0.0,
2020-04-28,,,,16.149999618530273,19.98456573486328,,,,16.979999542236328,20.076073618850923,,,,15.0600004196167,19.98456573486328,,,,16.790000915527344,20.076073618850923,,,,256000,100.0,
2020-04-29,,,,17.290000915527344,19.99650001525879,,,,18.18000030517578,20.072094602392937,,,,16.149999618530273,19.99650001525879,,,,16.649999618530273,20.072094602392937,,,,1154100,100.0,
2020-04-30,,,,16.969999313354492,20.07209587097168,,,,17.447999954223633,20.1636037558524,,,,16.799999237060547,20.07209587097168,,,,17.350000381469727,20.1636037558524,,,,282200,5685900.0,
2020-05-01,,,,15.960000038146973,20.012414932250977,,,,16.799999237060547,20.012414932250977,,,,15.619999885559082,19.90101429931251,,,,16.68000030517578,19.90101429931251,,,,284900,200.0,
2020-05-04,,,,16.479999542236328,20.012414932250977,,,,16.829999923706055,20.131772970073587,,,,15.850000381469727,20.012414932250977,,,,16.049999237060547,20.131772970073587,,,,292300,3300.0,
2020-05-05,,,,12.609999656677246,20.002864837646484,,,,17.0,20.13177083704014,,,,12.359999656677246,19.932840289173264,,,,16.90999984741211,20.13177083704014,,,,1982900,1300.0,
2020-05-06,,,,14.569999694824219,20.002864837646484,,,,15.399999618530273,20.002864837646484,,,,12.75,20.002864837646484,,,,13.229999542236328,20.002864837646484,,,,806900,0.0,
2020-05-07,,,,15.680000305175781,20.012414932250977,,,,16.12700080871582,20.09198746337265,,,,14.649999618530273,19.90897170419666,,,,14.979999542236328,20.09198746337265,,,,448800,4800.0,
2020-05-08,,,,16.579999923706055,20.03628921508789,,,,16.6299991607666,20.147689859525347,,,,16.200000762939453,19.95671667575259,,,,16.209999084472656,20.115861754423193,,,,372700,4800.0,
2020-05-11,,,,16.760000228881836,19.976608276367188,,,,16.979999542236328,19.976608276367188,,,,16.469999313354492,19.901015203114437,,,,16.639999389648438,19.901015203114437,,,,432900,400.0,
2020-05-12,,,,15.529999732971191,20.03628921508789,,,,17.25,20.107904348717668,,,,15.399999618530273,20.03628921508789,,,,16.8799991607666,20.107904348717668,,,,415000,200.0,
2020-05-13,,,,15.300000190734863,20.044246673583984,,,,16.030000686645508,20.131775101135386,,,,14.399999618530273,20.044246673583984,,,,15.399999618530273,20.131775101135386,,,,281900,5300.0,
2020-05-14,,,,14.979999542236328,20.016393661499023,,,,15.149999618530273,20.016393661499023,,,,13.399999618530273,20.016393661499023,,,,15.149999618530273,20.016393661499023,,,,363500,100.0,
2020-05-15,,,,16.389999389648438,20.040264129638672,,,,16.40999984741211,20.040264129638672,,,,14.814000129699707,20.040264129638672,,,,14.899999618530273,20.040264129638672,,,,210400,100.0,
2020-05-18,,,,17.170000076293945,20.012414932250977,,,,20.299999237060547,20.012414932250977,,,,16.899999618530273,20.012414932250977,,,,19.520000457763672,20.012414932250977,,,,871100,100.0,
2020-05-19,,,,17.059999465942383,19.99252700805664,,,,17.520000457763672,19.99252700805664,,,,16.610000610351562,19.9503541179317,,,,17.170000076293945,19.9503541179317,,,,307000,100.0,
2020-05-20,,,,15.6899995803833,20.032306671142578,,,,17.8700008392334,20.032306671142578,,,,15.619999885559082,20.032306671142578,,,,17.5,20.032306671142578,,,,361500,100.0,
2020-05-21,,,,15.550000190734863,20.048221588134766,,,,15.949999809265137,20.131772059057734,,,,14.949999809265137,20.048221588134766,,,,15.75,20.131772059057734,,,,284300,1400.0,
2020-05-22,,,,15.15999984741211,20.064132690429688,,,,15.657999992370605,20.155640548971068,,,,15.140000343322754,19.972624831888307,,,,15.529999732971191,19.972624831888307,,,,221100,9400.0,
2020-05-26,,,,15.479999542236328,20.044246673583984,,,,15.710000038146973,20.044246673583984,,,,15.0,20.044246673583984,,,,15.579999923706055,20.044246673583984,,,,262300,0.0,
2020-05-27,,,,15.819999694824219,20.068115234375,,,,16.1200008392334,20.15564517031825,,,,14.260000228881836,20.052201942337877,,,,15.380000114440918,20.05617988591721,,,,337800,1500.0,
2020-05-28,,,,16.059999465942383,20.088010787963867,,,,17.239999771118164,20.088010787963867,,,,15.979999542236328,20.088010787963867,,,,16.239999771118164,20.088010787963867,,,,803600,0.0,
2020-05-29,,,,17.420000076293945,20.10792350769043,,,,18.0,20.10792350769043,,,,16.253000259399414,20.10394010140107,,,,16.700000762939453,20.10394010140107,,,,481200,5200.0,
2020-06-01,,,,18.0,20.048181533813477,,,,18.899999618530273,20.111902351782835,,,,17.489999771118164,20.048181533813477,,,,17.489999771118164,20.111902351782835,,,,331100,200.0,
2020-06-02,,,,18.280000686645508,20.00835609436035,,,,18.75,20.05375658733432,,,,17.610000610351562,20.00835609436035,,,,18.149999618530273,20.05375658733432,,,,228000,400.0,
2020-06-03,,,,17.600000381469727,20.004375457763672,,,,18.540000915527344,20.06411439605285,,,,17.34000015258789,20.004375457763672,,,,18.3799991607666,20.06411439605285,,,,364200,1300.0,
2020-06-04,,,,16.889999389648438,19.98048210144043,,,,17.5,19.98048210144043,,,,16.559999465942383,19.880918204536563,,,,17.5,19.880918204536563,,,,320700,500.0,
2020-06-05,,,,16.190000534057617,19.92074203491211,,,,17.405000686645508,19.976497566713565,,,,16.010000228881836,19.92074203491211,,,,17.010000228881836,19.95260168770253,,,,459100,12400.0,
2020-06-08,,,,16.65999984741211,19.952600479125977,,,,16.934999465942383,20.017914966265312,,,,16.25,19.952600479125977,,,,16.299999237060547,20.017914966265312,,,,340400,300.0,
2020-06-09,,,,17.290000915527344,20.004375457763672,,,,17.59000015258789,20.004375457763672,,,,16.260000228881836,19.912776866484762,,,,16.510000228881836,19.912776866484762,,,,228400,700.0,
2020-06-10,,,,16.610000610351562,19.993221282958984,,,,17.503999710083008,19.993221282958984,,,,16.200000762939453,19.984459917712027,,,,17.43000030517578,19.984459917712027,,,,250700,200.0,
2020-06-11,,,,15.199999809265137,20.10792350769043,,,,16.209999084472656,20.10792350769043,,,,15.0600004196167,20.10792350769043,,,,16.200000762939453,20.10792350769043,,,,333000,100.0,
2020-06-12,,,,15.930000305175781,19.988445281982422,,,,16.170000076293945,20.080043875141683,,,,15.329999923706055,19.988445281982422,,,,15.670000076293945,20.080043875141683,,,,178900,200.0,
2020-06-15,,,,16.5,20.084022521972656,,,,16.5,20.167655802095986,,,,15.520000457763672,20.084022521972656,,,,15.609999656677246,20.167655802095986,,,,223400,1300.0,
2020-06-16,,,,16.5,20.14376449584961,,,,16.790000915527344,20.14376449584961,,,,15.9399995803833,20.14376449584961,,,,16.579999923706055,20.14376449584961,,,,460500,100.0,
2020-06-17,,,,16.329999923706055,20.072080612182617,,,,19.399999618530273,20.151730507932054,,,,16.209999084472656,20.072080612182617,,,,19.299999237060547,20.151730507932054,,,,1307600,127300.0,
2020-06-18,,,,16.719999313354492,20.127836227416992,,,,17.030000686645508,20.127836227416992,,,,16.219999313354492,20.127836227416992,,,,16.219999313354492,20.127836227416992,,,,327800,0.0,
2020-06-19,,,,16.799999237060547,20.06809425354004,,,,16.989999771118164,20.151727543307853,,,,16.559999465942383,19.978089337663484,,,,16.799999237060547,20.151727543307853,,,,462400,1000.0,
