Price,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,GTN.A,CCNR,GTN.A,CCNR,GTN.A,CCNR,GTN.A,CCNR,GTN.A,CCNR,GTN.A
Date,,,,,,,,,,,
2024-07-11,,25.2171688079834,,25.261634893403524,,25.12823663714315,,25.12823663714315,,1500,
2024-07-12,,25.5185489654541,,25.5185489654541,,25.375269152399245,,25.375269152399245,,3300,
2024-07-15,,25.469141006469727,,25.507677776352704,,25.444438045504494,,25.493843967434962,,2800,
2024-07-16,,25.622303009033203,,25.622303009033203,,25.622303009033203,,25.622303009033203,,600,
2024-07-17,,25.64700698852539,,25.661828389113634,,25.642067149901052,,25.642067149901052,,1500,
2024-07-18,,25.3110408782959,,25.59265879172995,,25.3110408782959,,25.59265879172995,,2900,
2024-07-19,,25.069936752319336,,25.103533685266296,,25.069936752319336,,25.103533685266296,,1000,
2024-07-22,,25.059066772460938,,25.13811737899458,,25.059066772460938,,25.13811737899458,,200,
2024-07-23,,24.82290267944336,,24.82290267944336,,24.82290267944336,,24.82290267944336,,0,
2024-07-24,,24.62725257873535,,24.841676622354402,,24.62725257873535,,24.841676622354402,,2000,
2024-07-25,,24.785354614257812,,24.792271519119446,,24.706304003737003,,24.75274527150143,,102200,
2024-07-26,,24.979026794433594,,24.979026794433594,,24.979026794433594,,24.979026794433594,,200,
2024-07-29,,24.8723087310791,,25.019540793583943,,24.713219925589613,,24.980016432253294,,11000,
2024-07-30,,24.867368698120117,,24.867368698120117,,24.867368698120117,,24.867368698120117,,0,
2024-07-31,,25.21222686767578,,25.21222686767578,,25.03930425070599,,25.167760782638524,,251500,
2024-08-01,,24.572904586791992,,24.572904586791992,,24.572904586791992,,24.572904586791992,,100,
2024-08-02,,23.925676345825195,,23.925676345825195,,23.925676345825195,,23.925676345825195,,100,
2024-08-05,,23.19149398803711,,23.31995240635148,,22.96422372143808,,23.03339276912342,,182200,
2024-08-06,,23.414812088012695,,23.566985878162985,,23.359476849672664,,23.566985878162985,,5900,
2024-08-07,,23.459278106689453,,23.459278106689453,,23.459278106689453,,23.459278106689453,,100,
2024-08-08,,23.859472274780273,,23.859472274780273,,23.859472274780273,,23.859472274780273,,0,
2024-08-09,,23.84662628173828,,23.84662628173828,,23.84662628173828,,23.84662628173828,,0,
2024-08-12,,23.968168258666992,,23.968168258666992,,23.863425211220324,,23.88318833484652,,123700,
2024-08-13,,24.232986450195312,,24.232986450195312,,24.232986450195312,,24.232986450195312,,0,
2024-08-14,,24.198402404785156,,24.198402404785156,,24.198402404785156,,24.198402404785156,,0,
2024-08-15,,24.45235252380371,,24.45235252380371,,24.45235252380371,,24.45235252380371,,3300,
2024-08-16,,24.584762573242188,,24.584762573242188,,24.584762573242188,,24.584762573242188,,0,
2024-08-19,,24.834760665893555,,24.834760665893555,,24.834760665893555,,24.834760665893555,,0,
2024-08-20,,24.56697654724121,,24.56697654724121,,24.56697654724121,,24.56697654724121,,0,
2024-08-21,,24.743852615356445,,24.743852615356445,,24.743852615356445,,24.743852615356445,,100,
2024-08-22,,24.472116470336914,,24.6341699368208,,24.472116470336914,,24.6341699368208,,2000,
2024-08-23,,25.039304733276367,,25.039304733276367,,25.039304733276367,,25.039304733276367,,100,
2024-08-26,,25.119342803955078,,25.119342803955078,,25.119342803955078,,25.119342803955078,,100,
2024-08-27,,25.123294830322266,,25.123294830322266,,25.123294830322266,,25.123294830322266,,100,
2024-08-28,,24.83574867248535,,24.83574867248535,,24.83574867248535,,24.83574867248535,,100,
2024-08-29,,24.989898681640625,,24.989898681640625,,24.989898681640625,,24.989898681640625,,0,
2024-08-30,,24.892072677612305,,24.892072677612305,,24.892072677612305,,24.892072677612305,,100,
2024-09-03,,24.067968368530273,,24.067968368530273,,24.067968368530273,,24.067968368530273,,100,
2024-09-04,,23.927654266357422,,23.98200191362141,,23.927654266357422,,23.98200191362141,,100,
2024-09-05,,23.913820266723633,,23.913820266723633,,23.913820266723633,,23.913820266723633,,100,
2024-09-06,,23.453350067138672,,23.453350067138672,,23.453350067138672,,23.453350067138672,,100,
2024-09-09,,23.502756118774414,,23.502756118774414,,23.502756118774414,,23.502756118774414,,100,
2024-09-10,,23.279438018798828,,23.279438018798828,,23.279438018798828,,23.279438018798828,,100,
2024-09-11,,23.49781608581543,,23.49781608581543,,23.24090114115076,,23.24090114115076,,100,
2024-09-12,,23.774492263793945,,23.814018509756487,,23.774492263793945,,23.794255386775216,,5000,
2024-09-13,,24.041288375854492,,24.070933059840517,,24.041288375854492,,24.070933059840517,,200,
2024-09-16,,24.164806365966797,,24.164806365966797,,24.164806365966797,,24.164806365966797,,0,
2024-09-17,,24.283382415771484,,24.357491300187213,,24.283382415771484,,24.347609738655418,,106600,
2024-09-18,,24.31796646118164,,24.31796646118164,,24.31796646118164,,24.31796646118164,,100,
2024-09-19,,24.848594665527344,,24.848594665527344,,24.782390273110018,,24.782390273110018,,200,
2024-09-20,,24.700374603271484,,24.700374603271484,,24.700374603271484,,24.700374603271484,,100,
2024-09-23,,24.861440658569336,,24.900966906331764,,24.861440658569336,,24.900966906331764,,4000,
2024-09-24,,25.231990814208984,,25.246812214799927,,25.197406289686633,,25.197406289686633,,1500,
2024-09-25,,24.816974639892578,,24.816974639892578,,24.816974639892578,,24.816974639892578,,100,
2024-09-26,,25.05807876586914,,25.10847416657976,,25.05807876586914,,25.06894980335367,,500,
2024-09-27,,25.231002807617188,,25.231002807617188,,25.231002807617188,,25.231002807617188,,0,
2024-09-30,,25.296218872070312,,25.335743233417073,,25.20728670314617,,25.2369313876926,,117700,
2024-10-01,,25.46222496032715,,25.543252635128226,,25.444438903221226,,25.444438903221226,,1100,
2024-10-02,,25.618350982666016,,25.618350982666016,,25.618350982666016,,25.618350982666016,,100,
2024-10-03,,25.536334991455078,,25.57289469536061,,25.40491192139442,,25.40491192139442,,1300,
2024-10-04,,25.859455108642578,,25.898979470636164,,25.8100491849718,,25.8100491849718,,12500,
2024-10-07,,25.894039154052734,,25.894039154052734,,25.859454631178718,,25.859454631178718,,200,
2024-10-08,,25.221120834350586,,25.221120834350586,,25.15787921678709,,25.15787921678709,,100,
2024-10-09,,25.10550880432129,,25.13416589868837,,24.999778167234883,,24.999778167234883,,500,
2024-10-10,,25.301158905029297,,25.325861866650374,,25.301158905029297,,25.325861866650374,,100,
2024-10-11,,25.479022979736328,,25.553133748545346,,25.479022979736328,,25.543252187056467,,1000,
2024-10-14,,25.359458923339844,,25.359458923339844,,25.359458923339844,,25.359458923339844,,0,
2024-10-15,,24.75867462158203,,24.999778701313748,,24.75867462158203,,24.98001746219123,,3400,
2024-10-16,,24.94049072265625,,24.94049072265625,,24.94049072265625,,24.94049072265625,,0,
2024-10-17,,24.8940486907959,,24.8940486907959,,24.8940486907959,,24.8940486907959,,100,
2024-10-18,,24.97112274169922,,24.97112274169922,,24.97112274169922,,24.97112274169922,,0,
2024-10-21,,24.826854705810547,,24.826854705810547,,24.826854705810547,,24.826854705810547,,0,
2024-10-22,,24.866382598876953,,24.89108556158641,,24.802153388060166,,24.851559313479083,,15000,
2024-10-23,,24.619348526000977,,24.619348526000977,,24.619348526000977,,24.619348526000977,,0,
2024-10-24,,24.693456649780273,,24.693456649780273,,24.693456649780273,,24.693456649780273,,0,
2024-10-25,,24.81993865966797,,24.95037225874637,,24.81993865966797,,24.95037225874637,,98800,
2024-10-28,,24.787328720092773,,24.787328720092773,,24.683575151670993,,24.683575151670993,,100,
2024-10-29,,24.565000534057617,,24.703338627261427,,24.535355849207445,,24.703338627261427,,200,
2024-10-30,,24.618358612060547,,24.618358612060547,,24.618358612060547,,24.618358612060547,,100,
2024-10-31,,24.433578491210938,,24.433578491210938,,24.433578491210938,,24.433578491210938,,100,
2024-11-01,,24.303144454956055,,24.303144454956055,,24.303144454956055,,24.303144454956055,,100,
2024-11-04,,24.58673858642578,,24.58673858642578,,24.58673858642578,,24.58673858642578,,0,
2024-11-05,,24.920726776123047,,24.920726776123047,,24.73298276371358,,24.742864325111203,,131900,
2024-11-06,,24.87626075744629,,24.87626075744629,,24.762625628148225,,24.762625628148225,,200,
2024-11-07,,25.231990814208984,,25.231990814208984,,25.231990814208984,,25.231990814208984,,100,
2024-11-08,,24.767568588256836,,24.767568588256836,,24.767568588256836,,24.767568588256836,,0,
2024-11-11,,24.584762573242188,,24.584762573242188,,24.584762573242188,,24.584762573242188,,100,
2024-11-12,,24.14998435974121,,24.14998435974121,,24.14998435974121,,24.14998435974121,,100,
2024-11-13,,24.041288375854492,,24.041288375854492,,24.041288375854492,,24.041288375854492,,100,
2024-11-14,,24.06895637512207,,24.06895637512207,,24.06895637512207,,24.06895637512207,,100,
2024-11-15,,24.00571632385254,,24.00571632385254,,24.00571632385254,,24.00571632385254,,100,
2024-11-18,,24.424686431884766,,24.424686431884766,,24.424686431884766,,24.424686431884766,,100,
2024-11-19,,24.4661865234375,,24.4661865234375,,24.4661865234375,,24.4661865234375,,100,
2024-11-20,,24.5501766204834,,24.5501766204834,,24.5501766204834,,24.5501766204834,,100,
2024-11-21,,24.796222686767578,,24.796222686767578,,24.796222686767578,,24.796222686767578,,0,
2024-11-22,,24.88614273071289,,24.88614273071289,,24.742864799488203,,24.752744476360117,,113500,
2024-11-25,,24.853534698486328,,25.039303528707354,,24.853534698486328,,25.039303528707354,,1000,
2024-11-26,,24.54326057434082,,24.54326057434082,,24.537333145087437,,24.537333145087437,,105100,
2024-11-27,,24.702350616455078,,24.702350616455078,,24.63416916175971,,24.683575084288027,,1215000,
2024-11-29,,24.85650062561035,,24.85650062561035,,24.826855940020312,,24.826855940020312,,500,
2024-12-02,,24.797210693359375,,24.797210693359375,,24.594643391532177,,24.594643391532177,,600,
2024-12-03,,24.896024703979492,,24.896024703979492,,24.896024703979492,,24.896024703979492,,100,
2024-12-04,,24.632192611694336,,24.632192611694336,,24.632192611694336,,24.632192611694336,,0,
2024-12-05,,24.686540603637695,,24.723102193803644,,24.686540603637695,,24.723102193803644,,800,
2024-12-06,,24.12034034729004,,24.12034034729004,,24.11045878540194,,24.11045878540194,,100,
2024-12-09,,24.565000534057617,,24.565000534057617,,24.565000534057617,,24.565000534057617,,100,
2024-12-10,,24.424999237060547,,24.424999237060547,,24.424999237060547,,24.424999237060547,,150100,
2024-12-11,,24.575000762939453,,24.575000762939453,,24.420000076293945,,24.440000534057617,,135100,
2024-12-12,,24.260000228881836,,24.260000228881836,,24.260000228881836,,24.260000228881836,,100,
2024-12-13,,24.06599998474121,,24.06599998474121,,24.06599998474121,,24.06599998474121,,100,
2024-12-16,,23.709999084472656,,23.767000198364258,,23.709999084472656,,23.756000518798828,,1000,
2024-12-17,,23.549999237060547,,23.6200008392334,,23.389999389648438,,23.6200008392334,,165100,
2024-12-18,,22.785999298095703,,23.5,,22.785999298095703,,23.489999771118164,,1800,
2024-12-19,,22.639999389648438,,22.850000381469727,,22.639999389648438,,22.850000381469727,,100,
2024-12-20,,22.795000076293945,,22.795000076293945,,22.795000076293945,,22.795000076293945,,100,
2024-12-23,,22.864999771118164,,22.8799991607666,,22.700000762939453,,22.700000762939453,,3100,
2024-12-24,,22.975000381469727,,22.975000381469727,,22.975000381469727,,22.975000381469727,,0,
2024-12-26,,23.007999420166016,,23.007999420166016,,22.860000610351562,,22.8799991607666,,355500,
2024-12-27,,22.972999572753906,,22.972999572753906,,22.972999572753906,,22.972999572753906,,1500,
2024-12-30,,22.989999771118164,,22.989999771118164,,22.989999771118164,,22.989999771118164,,600,
2024-12-31,,23.170000076293945,,23.170000076293945,,23.170000076293945,,23.170000076293945,,100,
2025-01-02,,23.51099967956543,,23.549999237060547,,23.5,,23.549999237060547,,396200,
2025-01-03,,23.57900047302246,,23.57900047302246,,23.57900047302246,,23.57900047302246,,100,
2025-01-06,,23.660999298095703,,23.660999298095703,,23.660999298095703,,23.660999298095703,,100,
2025-01-07,,23.729000091552734,,23.729000091552734,,23.729000091552734,,23.729000091552734,,100,
2025-01-08,,23.565000534057617,,23.565000534057617,,23.565000534057617,,23.565000534057617,,100,
2025-01-10,,23.554000854492188,,23.554000854492188,,23.554000854492188,,23.554000854492188,,100,
2025-01-13,,23.756999969482422,,23.756999969482422,,23.670000076293945,,23.670000076293945,,100,
2025-01-14,,23.982999801635742,,23.982999801635742,,23.84000015258789,,23.84000015258789,,100,
2025-01-15,,24.280000686645508,,24.280000686645508,,24.280000686645508,,24.280000686645508,,100,
2025-01-16,,24.170000076293945,,24.170000076293945,,24.170000076293945,,24.170000076293945,,100,
2025-01-17,,24.291000366210938,,24.291000366210938,,24.291000366210938,,24.291000366210938,,100,
2025-01-21,,24.415000915527344,,24.415000915527344,,24.329999923706055,,24.329999923706055,,90200,
2025-01-22,,24.149999618530273,,24.389999389648438,,24.149999618530273,,24.389999389648438,,400,
2025-01-23,,24.261999130249023,,24.261999130249023,,24.261999130249023,,24.261999130249023,,100,
2025-01-24,,24.20599937438965,,24.20599937438965,,24.20599937438965,,24.20599937438965,,100,
2025-01-27,,23.93600082397461,,24.084999084472656,,23.93600082397461,,24.084999084472656,,100,
2025-01-28,,23.809999465942383,,23.809999465942383,,23.75,,23.75,,200,
2025-01-29,,23.8799991607666,,23.8799991607666,,23.8799991607666,,23.8799991607666,,100,
2025-01-30,,24.097000122070312,,24.097000122070312,,24.097000122070312,,24.097000122070312,,100,
2025-01-31,,23.739999771118164,,23.739999771118164,,23.739999771118164,,23.739999771118164,,100,
2025-02-03,,23.533000946044922,,23.719999313354492,,23.533000946044922,,23.719999313354492,,100,
2025-02-04,,23.93000030517578,,23.93000030517578,,23.649999618530273,,23.649999618530273,,135000,
2025-02-05,,23.8700008392334,,23.8700008392334,,23.8700008392334,,23.8700008392334,,100,
2025-02-06,,23.780000686645508,,23.780000686645508,,23.780000686645508,,23.780000686645508,,100,
2025-02-07,,23.770000457763672,,23.899999618530273,,23.770000457763672,,23.899999618530273,,1000,
2025-02-10,,24.163000106811523,,24.163000106811523,,24.163000106811523,,24.163000106811523,,0,
2025-02-11,,24.179000854492188,,24.179000854492188,,24.179000854492188,,24.179000854492188,,100,
2025-02-12,,23.93000030517578,,24.06999969482422,,23.93000030517578,,24.010000228881836,,1710100,
2025-02-13,,24.172000885009766,,24.172000885009766,,24.172000885009766,,24.172000885009766,,900,
2025-02-14,,24.077999114990234,,24.079999923706055,,24.077999114990234,,24.079999923706055,,100,
2025-02-18,,24.315000534057617,,24.389999389648438,,24.200000762939453,,24.200000762939453,,1600,
2025-02-19,,24.270999908447266,,24.270999908447266,,24.219999313354492,,24.219999313354492,,100,
2025-02-20,,24.5049991607666,,24.5049991607666,,24.399999618530273,,24.399999618530273,,100,
2025-02-21,,24.0049991607666,,24.0049991607666,,24.0,,24.0,,100,
2025-02-24,,23.94499969482422,,24.049999237060547,,23.94499969482422,,24.049999237060547,,496600,
2025-02-25,,23.875,,23.875,,23.760000228881836,,23.760000228881836,,100,
2025-02-26,,23.81399917602539,,23.81399917602539,,23.81399917602539,,23.81399917602539,,100,
2025-02-27,,23.570999145507812,,23.570999145507812,,23.570999145507812,,23.570999145507812,,100,
2025-02-28,,23.452999114990234,,23.452999114990234,,23.389999389648438,,23.389999389648438,,400,
2025-03-03,,22.9950008392334,,23.709999084472656,,22.9950008392334,,23.709999084472656,,300,
2025-03-04,,22.98200035095215,,23.219999313354492,,22.98200035095215,,23.149999618530273,,1400,
2025-03-05,,23.450000762939453,,23.450000762939453,,23.450000762939453,,23.450000762939453,,100,
2025-03-06,,23.54599952697754,,23.54599952697754,,23.46500015258789,,23.46500015258789,,3100,
2025-03-07,,23.893999099731445,,23.893999099731445,,23.893999099731445,,23.893999099731445,,100,
2025-03-10,,23.577999114990234,,23.75,,23.577999114990234,,23.75,,100,
2025-03-11,,23.760000228881836,,23.799999237060547,,23.760000228881836,,23.799999237060547,,500,
2025-03-12,,23.825000762939453,,23.825000762939453,,23.825000762939453,,23.825000762939453,,100,
2025-03-13,,23.739999771118164,,23.739999771118164,,23.739999771118164,,23.739999771118164,,100,
2025-03-14,,24.229999542236328,,24.229999542236328,,24.0,,24.0,,210000,
2025-03-17,,24.700000762939453,,24.780000686645508,,24.479999542236328,,24.479999542236328,,2700,
2025-03-18,,24.73900032043457,,24.73900032043457,,24.73900032043457,,24.73900032043457,,0,
2025-03-19,,24.950000762939453,,25.030000686645508,,24.950000762939453,,25.030000686645508,,200,
2025-03-20,,24.808000564575195,,24.808000564575195,,24.719999313354492,,24.719999313354492,,200,
2025-03-21,,24.579999923706055,,24.579999923706055,,24.579999923706055,,24.579999923706055,,100,
