Price,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,GBBKW,GAUZ,GBBKW,GAUZ,GBBKW,GAUZ,GBBKW,GAUZ,GBBKW,GAUZ,GBBKW
Date,,,,,,,,,,,
2024-06-06,,16.450000762939453,,17.100000381469727,,15.800000190734863,,16.700000762939453,,1434500,
2024-06-07,,15.739999771118164,,16.940000534057617,,15.739999771118164,,16.93000030517578,,128200,
2024-06-10,,15.15999984741211,,15.904999732971191,,14.5,,15.079999923706055,,110900,
2024-06-11,,15.220000267028809,,15.399999618530273,,14.795000076293945,,15.0,,71900,
2024-06-12,,15.210000038146973,,15.5,,14.902999877929688,,15.210000038146973,,27300,
2024-06-13,,14.880000114440918,,15.385000228881836,,14.789999961853027,,15.010000228881836,,37200,
2024-06-14,,14.239999771118164,,15.225000381469727,,14.0,,14.979999542236328,,37700,
2024-06-17,,11.539999961853027,,13.899999618530273,,11.439000129699707,,13.899999618530273,,383600,
2024-06-18,,11.6899995803833,,12.460000038146973,,11.399999618530273,,11.779999732971191,,153400,
2024-06-20,,12.369999885559082,,13.270999908447266,,11.300000190734863,,11.300000190734863,,127700,
2024-06-21,,13.140000343322754,,14.4399995803833,,12.0600004196167,,12.270000457763672,,95300,
2024-06-24,,12.100000381469727,,13.711000442504883,,12.0649995803833,,13.210000038146973,,94300,
2024-06-25,,10.949999809265137,,12.633000373840332,,10.710000038146973,,12.050000190734863,,112800,
2024-06-26,,11.270000457763672,,11.829999923706055,,10.239999771118164,,10.680000305175781,,134100,
2024-06-27,,11.020000457763672,,11.699999809265137,,10.680000305175781,,11.380000114440918,,56300,
2024-06-28,,12.020000457763672,,12.300000190734863,,10.8100004196167,,10.8100004196167,,73000,
2024-07-01,,11.449999809265137,,12.640000343322754,,10.789999961853027,,12.140000343322754,,160200,
2024-07-02,,11.010000228881836,,11.710000038146973,,11.0,,11.539999961853027,,83700,
2024-07-03,,10.850000381469727,,11.539999961853027,,10.350000381469727,,11.010000228881836,,86200,
2024-07-05,,10.829999923706055,,11.420000076293945,,10.489999771118164,,11.420000076293945,,141000,
2024-07-08,,10.829999923706055,,11.289999961853027,,10.5600004196167,,10.899999618530273,,129000,
2024-07-09,,10.100000381469727,,11.539999961853027,,9.90999984741211,,10.829999923706055,,124300,
2024-07-10,,8.279999732971191,,10.553999900817871,,8.17199993133545,,10.010000228881836,,459800,
2024-07-11,,9.59000015258789,,9.59000015258789,,8.399999618530273,,8.75,,409900,
2024-07-12,,9.350000381469727,,9.739999771118164,,8.609999656677246,,9.600000381469727,,228000,
2024-07-15,,12.09000015258789,,12.15999984741211,,9.140000343322754,,9.869999885559082,,301000,
2024-07-16,,11.619999885559082,,12.079999923706055,,11.319999694824219,,11.869999885559082,,132300,
2024-07-17,,11.220000267028809,,11.784000396728516,,10.829999923706055,,11.520000457763672,,134000,
2024-07-18,,10.899999618530273,,11.800000190734863,,10.5,,11.020000457763672,,93200,
2024-07-19,,10.369999885559082,,10.890000343322754,,10.335000038146973,,10.789999961853027,,30000,
2024-07-22,,10.59000015258789,,11.4399995803833,,10.050000190734863,,10.720000267028809,,30800,
2024-07-23,,10.609999656677246,,11.020000457763672,,10.180000305175781,,10.40999984741211,,29900,
2024-07-24,,10.119999885559082,,10.75,,10.100000381469727,,10.399999618530273,,55200,
2024-07-25,,9.609999656677246,,10.329999923706055,,9.510000228881836,,10.119999885559082,,52500,
2024-07-26,,10.279999732971191,,10.538000106811523,,9.40999984741211,,9.770000457763672,,113000,
2024-07-29,,10.1899995803833,,10.5,,9.649999618530273,,10.369999885559082,,29200,
2024-07-30,,10.350000381469727,,10.9399995803833,,9.82800006866455,,10.1899995803833,,72800,
2024-07-31,,10.619999885559082,,11.0,,10.069999694824219,,10.65999984741211,,31800,
2024-08-01,,10.430000305175781,,11.015999794006348,,10.399999618530273,,10.960000038146973,,26800,
2024-08-02,,10.430000305175781,,10.449999809265137,,10.119999885559082,,10.369999885559082,,12800,
2024-08-05,,9.75,,10.15999984741211,,9.425000190734863,,10.15999984741211,,54500,
2024-08-06,,10.539999961853027,,10.550000190734863,,9.526000022888184,,9.90999984741211,,34800,
