Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
1973-03-15,,0.11737635731697083,,,,,,,,,,0.11737635731697083,,,,,,,,,,0.11737635731697083,,,,,,,,,,0.11737635731697083,,,,,,,,,,44800,,,,,,,,
1973-03-16,,0.11647360771894455,,,,,,,,,,0.11647360771894455,,,,,,,,,,0.11647360771894455,,,,,,,,,,0.11647360771894455,,,,,,,,,,57600,,,,,,,,
1973-03-19,,0.11557085067033768,,,,,,,,,,0.11557085067033768,,,,,,,,,,0.11557085067033768,,,,,,,,,,0.11557085067033768,,,,,,,,,,44800,,,,,,,,
1973-03-20,,0.11557085067033768,,,,,,,,,,0.11557085067033768,,,,,,,,,,0.11557085067033768,,,,,,,,,,0.11557085067033768,,,,,,,,,,12800,,,,,,,,
1973-03-21,,0.11557085067033768,,,,,,,,,,0.11557085067033768,,,,,,,,,,0.11557085067033768,,,,,,,,,,0.11557085067033768,,,,,,,,,,44800,,,,,,,,
1973-03-22,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,160000,,,,,,,,
1973-03-23,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,44800,,,,,,,,
1973-03-26,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,57600,,,,,,,,
1973-03-27,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,0.1092504933476448,,,,,,,,,,44800,,,,,,,,
1973-03-28,,0.10383298993110657,,,,,,,,,,0.10383298993110657,,,,,,,,,,0.10383298993110657,,,,,,,,,,0.10383298993110657,,,,,,,,,,121600,,,,,,,,
1973-03-29,,0.11015323549509048,,,,,,,,,,0.11015323549509048,,,,,,,,,,0.11015323549509048,,,,,,,,,,0.11015323549509048,,,,,,,,,,1766400,,,,,,,,
1973-03-30,,0.11737635731697083,,,,,,,,,,0.11737635731697083,,,,,,,,,,0.11737635731697083,,,,,,,,,,0.11737635731697083,,,,,,,,,,185600,,,,,,,,
1973-04-02,,0.11466792225837708,,,,,,,,,,0.11466792225837708,,,,,,,,,,0.11466792225837708,,,,,,,,,,0.11466792225837708,,,,,,,,,,96000,,,,,,,,
1973-04-03,,0.11286222189664841,,,,,,,,,,0.11286222189664841,,,,,,,,,,0.11286222189664841,,,,,,,,,,0.11286222189664841,,,,,,,,,,57600,,,,,,,,
1973-04-04,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,160000,,,,,,,,
1973-04-05,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,25600,,,,,,,,
1973-04-06,,0.11737635731697083,,,,,,,,,,0.11737635731697083,,,,,,,,,,0.11737635731697083,,,,,,,,,,0.11737635731697083,,,,,,,,,,70400,,,,,,,,
1973-04-09,,0.11827921122312546,,,,,,,,,,0.11827921122312546,,,,,,,,,,0.11827921122312546,,,,,,,,,,0.11827921122312546,,,,,,,,,,76800,,,,,,,,
1973-04-10,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,96000,,,,,,,,
1973-04-11,,0.12369681149721146,,,,,,,,,,0.12369681149721146,,,,,,,,,,0.12369681149721146,,,,,,,,,,0.12369681149721146,,,,,,,,,,96000,,,,,,,,
1973-04-12,,0.12369681149721146,,,,,,,,,,0.12369681149721146,,,,,,,,,,0.12369681149721146,,,,,,,,,,0.12369681149721146,,,,,,,,,,134400,,,,,,,,
1973-04-13,,0.12550249695777893,,,,,,,,,,0.12550249695777893,,,,,,,,,,0.12550249695777893,,,,,,,,,,0.12550249695777893,,,,,,,,,,70400,,,,,,,,
1973-04-16,,0.12550249695777893,,,,,,,,,,0.12550249695777893,,,,,,,,,,0.12550249695777893,,,,,,,,,,0.12550249695777893,,,,,,,,,,12800,,,,,,,,
1973-04-17,,0.12550249695777893,,,,,,,,,,0.12550249695777893,,,,,,,,,,0.12550249695777893,,,,,,,,,,0.12550249695777893,,,,,,,,,,38400,,,,,,,,
1973-04-18,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,64000,,,,,,,,
1973-04-19,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,320000,,,,,,,,
1973-04-23,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,57600,,,,,,,,
1973-04-24,,0.13001713156700134,,,,,,,,,,0.13001713156700134,,,,,,,,,,0.13001713156700134,,,,,,,,,,0.13001713156700134,,,,,,,,,,128000,,,,,,,,
1973-04-25,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,108800,,,,,,,,
1973-04-26,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,0.12821142375469208,,,,,,,,,,57600,,,,,,,,
1973-04-27,,0.12459959834814072,,,,,,,,,,0.12459959834814072,,,,,,,,,,0.12459959834814072,,,,,,,,,,0.12459959834814072,,,,,,,,,,147200,,,,,,,,
1973-04-30,,0.12279391288757324,,,,,,,,,,0.12279391288757324,,,,,,,,,,0.12279391288757324,,,,,,,,,,0.12279391288757324,,,,,,,,,,51200,,,,,,,,
1973-05-01,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,0.11918257921934128,,,,,,,,,,108800,,,,,,,,
1973-05-02,,0.1200854480266571,,,,,,,,,,0.1200854480266571,,,,,,,,,,0.1200854480266571,,,,,,,,,,0.1200854480266571,,,,,,,,,,83200,,,,,,,,
1973-05-03,,0.11737635731697083,,,,,,,,,,0.12098816136696441,,,,,,,,,,0.11737635731697083,,,,,,,,,,0.0,,,,,,,,,,57600,,,,,,,,
1973-05-04,,0.11827921122312546,,,,,,,,,,0.12189102987126527,,,,,,,,,,0.11827921122312546,,,,,,,,,,0.0,,,,,,,,,,102400,,,,,,,,
1973-05-07,,0.11827921122312546,,,,,,,,,,0.12189102987126527,,,,,,,,,,0.11827921122312546,,,,,,,,,,0.0,,,,,,,,,,25600,,,,,,,,
1973-05-08,,0.11918257921934128,,,,,,,,,,0.12279393122088336,,,,,,,,,,0.11918257921934128,,,,,,,,,,0.0,,,,,,,,,,89600,,,,,,,,
1973-05-09,,0.11737635731697083,,,,,,,,,,0.12098816136696441,,,,,,,,,,0.11737635731697083,,,,,,,,,,0.0,,,,,,,,,,57600,,,,,,,,
1973-05-10,,0.11737635731697083,,,,,,,,,,0.12098816136696441,,,,,,,,,,0.11737635731697083,,,,,,,,,,0.0,,,,,,,,,,19200,,,,,,,,
1973-05-11,,0.11647360771894455,,,,,,,,,,0.12008542837405627,,,,,,,,,,0.11647360771894455,,,,,,,,,,0.0,,,,,,,,,,19200,,,,,,,,
1973-05-14,,0.10473622381687164,,,,,,,,,,0.11015325127337895,,,,,,,,,,0.10473622381687164,,,,,,,,,,0.0,,,,,,,,,,102400,,,,,,,,
1973-05-15,,0.10293007642030716,,,,,,,,,,0.10834757213232651,,,,,,,,,,0.10293007642030716,,,,,,,,,,0.0,,,,,,,,,,166400,,,,,,,,
1973-05-16,,0.10293007642030716,,,,,,,,,,0.10834757213232651,,,,,,,,,,0.10293007642030716,,,,,,,,,,0.0,,,,,,,,,,57600,,,,,,,,
1973-05-17,,0.09390125423669815,,,,,,,,,,0.10112442763952109,,,,,,,,,,0.09390125423669815,,,,,,,,,,0.0,,,,,,,,,,83200,,,,,,,,
1973-05-18,,0.08848374336957932,,,,,,,,,,0.09570691565325241,,,,,,,,,,0.08848374336957932,,,,,,,,,,0.0,,,,,,,,,,51200,,,,,,,,
1973-05-21,,0.09028994292020798,,,,,,,,,,0.09751311961694659,,,,,,,,,,0.09028994292020798,,,,,,,,,,0.0,,,,,,,,,,89600,,,,,,,,
1973-05-22,,0.09209558367729187,,,,,,,,,,0.09931875752606445,,,,,,,,,,0.09209558367729187,,,,,,,,,,0.0,,,,,,,,,,57600,,,,,,,,
1973-05-23,,0.09751307964324951,,,,,,,,,,0.10293010862872884,,,,,,,,,,0.09751307964324951,,,,,,,,,,0.0,,,,,,,,,,108800,,,,,,,,
1973-05-24,,0.10112446546554565,,,,,,,,,,0.1065419646495351,,,,,,,,,,0.10112446546554565,,,,,,,,,,0.0,,,,,,,,,,89600,,,,,,,,
1973-05-25,,0.10473622381687164,,,,,,,,,,0.11015325127337895,,,,,,,,,,0.10473622381687164,,,,,,,,,,0.0,,,,,,,,,,25600,,,,,,,,
1973-05-29,,0.10293007642030716,,,,,,,,,,0.10834757213232651,,,,,,,,,,0.10293007642030716,,,,,,,,,,0.0,,,,,,,,,,140800,,,,,,,,
1973-05-30,,0.10293007642030716,,,,,,,,,,0.10834757213232651,,,,,,,,,,0.10293007642030716,,,,,,,,,,0.0,,,,,,,,,,25600,,,,,,,,
1973-05-31,,0.10112446546554565,,,,,,,,,,0.1065419646495351,,,,,,,,,,0.10112446546554565,,,,,,,,,,0.0,,,,,,,,,,19200,,,,,,,,
1973-06-01,,0.09570690244436264,,,,,,,,,,0.1011243980148435,,,,,,,,,,0.09570690244436264,,,,,,,,,,0.0,,,,,,,,,,108800,,,,,,,,
1973-06-04,,0.09570690244436264,,,,,,,,,,0.1011243980148435,,,,,,,,,,0.09570690244436264,,,,,,,,,,0.0,,,,,,,,,,19200,,,,,,,,
1973-06-05,,0.09570690244436264,,,,,,,,,,0.1011243980148435,,,,,,,,,,0.09570690244436264,,,,,,,,,,0.0,,,,,,,,,,19200,,,,,,,,
1973-06-06,,0.09390125423669815,,,,,,,,,,0.09931875139424963,,,,,,,,,,0.09390125423669815,,,,,,,,,,0.0,,,,,,,,,,32000,,,,,,,,
1973-06-07,,0.09570690244436264,,,,,,,,,,0.1011243980148435,,,,,,,,,,0.09570690244436264,,,,,,,,,,0.0,,,,,,,,,,64000,,,,,,,,
1973-06-08,,0.09751307964324951,,,,,,,,,,0.10293010862872884,,,,,,,,,,0.09751307964324951,,,,,,,,,,0.0,,,,,,,,,,102400,,,,,,,,
1973-06-11,,0.09390125423669815,,,,,,,,,,0.09931875139424963,,,,,,,,,,0.09390125423669815,,,,,,,,,,0.0,,,,,,,,,,38400,,,,,,,,
1973-06-12,,0.09390125423669815,,,,,,,,,,0.09931875139424963,,,,,,,,,,0.09390125423669815,,,,,,,,,,0.0,,,,,,,,,,44800,,,,,,,,
1973-06-13,,0.09390125423669815,,,,,,,,,,0.09931875139424963,,,,,,,,,,0.09390125423669815,,,,,,,,,,0.0,,,,,,,,,,70400,,,,,,,,
1973-06-14,,0.09390125423669815,,,,,,,,,,0.09931875139424963,,,,,,,,,,0.09390125423669815,,,,,,,,,,0.0,,,,,,,,,,57600,,,,,,,,
1973-06-15,,0.09299841523170471,,,,,,,,,,0.0966097747102883,,,,,,,,,,0.09299841523170471,,,,,,,,,,0.0,,,,,,,,,,44800,,,,,,,,
1973-06-18,,0.09209558367729187,,,,,,,,,,0.09570693639079515,,,,,,,,,,0.09209558367729187,,,,,,,,,,0.0,,,,,,,,,,38400,,,,,,,,
1973-06-19,,0.09028994292020798,,,,,,,,,,0.09390129705760193,,,,,,,,,,0.09028994292020798,,,,,,,,,,0.0,,,,,,,,,,57600,,,,,,,,
1973-06-20,,0.09028994292020798,,,,,,,,,,0.09390129705760193,,,,,,,,,,0.09028994292020798,,,,,,,,,,0.0,,,,,,,,,,115200,,,,,,,,
1973-06-21,,0.08758093416690826,,,,,,,,,,0.09119274867586498,,,,,,,,,,0.08758093416690826,,,,,,,,,,0.0,,,,,,,,,,89600,,,,,,,,
1973-06-22,,0.08758093416690826,,,,,,,,,,0.09119274867586498,,,,,,,,,,0.08758093416690826,,,,,,,,,,0.0,,,,,,,,,,70400,,,,,,,,
1973-06-25,,0.08487234264612198,,,,,,,,,,0.08848369250098918,,,,,,,,,,0.08487234264612198,,,,,,,,,,0.0,,,,,,,,,,115200,,,,,,,,
1973-06-26,,0.07764926552772522,,,,,,,,,,0.08126061961546188,,,,,,,,,,0.07764926552772522,,,,,,,,,,0.0,,,,,,,,,,198400,,,,,,,,
1973-06-27,,0.07132886350154877,,,,,,,,,,0.07494022141442273,,,,,,,,,,0.07132886350154877,,,,,,,,,,0.0,,,,,,,,,,160000,,,,,,,,
1973-06-28,,0.07313457876443863,,,,,,,,,,0.07674639294468209,,,,,,,,,,0.07313457876443863,,,,,,,,,,0.0,,,,,,,,,,134400,,,,,,,,
1973-06-29,,0.07584352791309357,,,,,,,,,,0.07945487911670412,,,,,,,,,,0.07584352791309357,,,,,,,,,,0.0,,,,,,,,,,153600,,,,,,,,
1973-07-02,,0.07584352791309357,,,,,,,,,,0.07945487911670412,,,,,,,,,,0.07584352791309357,,,,,,,,,,0.0,,,,,,,,,,96000,,,,,,,,
1973-07-03,,0.07764926552772522,,,,,,,,,,0.08126061961546188,,,,,,,,,,0.07764926552772522,,,,,,,,,,0.0,,,,,,,,,,83200,,,,,,,,
1973-07-05,,0.0785520076751709,,,,,,,,,,0.0821633643790842,,,,,,,,,,0.0785520076751709,,,,,,,,,,0.0,,,,,,,,,,38400,,,,,,,,
1973-07-06,,0.08216343075037003,,,,,,,,,,0.08577524501618261,,,,,,,,,,0.08216343075037003,,,,,,,,,,0.0,,,,,,,,,,198400,,,,,,,,
1973-07-09,,0.08126062899827957,,,,,,,,,,0.08487245192500226,,,,,,,,,,0.08126062899827957,,,,,,,,,,0.0,,,,,,,,,,128000,,,,,,,,
1973-07-10,,0.07764926552772522,,,,,,,,,,0.08126061961546188,,,,,,,,,,0.07764926552772522,,,,,,,,,,0.0,,,,,,,,,,230400,,,,,,,,
1973-07-11,,0.08216343075037003,,,,,,,,,,0.08577524501618261,,,,,,,,,,0.08216343075037003,,,,,,,,,,0.0,,,,,,,,,,140800,,,,,,,,
1973-07-12,,0.08306672424077988,,,,,,,,,,0.08667807655296303,,,,,,,,,,0.08306672424077988,,,,,,,,,,0.0,,,,,,,,,,192000,,,,,,,,
1973-07-13,,0.08216343075037003,,,,,,,,,,0.08577524501618261,,,,,,,,,,0.08216343075037003,,,,,,,,,,0.0,,,,,,,,,,115200,,,,,,,,
1973-07-16,,0.08306672424077988,,,,,,,,,,0.08667807655296303,,,,,,,,,,0.08306672424077988,,,,,,,,,,0.0,,,,,,,,,,96000,,,,,,,,
1973-07-17,,0.08396954834461212,,,,,,,,,,0.08758090709247884,,,,,,,,,,0.08396954834461212,,,,,,,,,,0.0,,,,,,,,,,115200,,,,,,,,
1973-07-18,,0.08216343075037003,,,,,,,,,,0.08577524501618261,,,,,,,,,,0.08216343075037003,,,,,,,,,,0.0,,,,,,,,,,192000,,,,,,,,
1973-07-19,,0.08126062899827957,,,,,,,,,,0.08487245192500226,,,,,,,,,,0.08126062899827957,,,,,,,,,,0.0,,,,,,,,,,51200,,,,,,,,
1973-07-20,,0.08035775274038315,,,,,,,,,,0.08396956693231745,,,,,,,,,,0.08035775274038315,,,,,,,,,,0.0,,,,,,,,,,76800,,,,,,,,
1973-07-23,,0.08306672424077988,,,,,,,,,,0.08667807655296303,,,,,,,,,,0.08306672424077988,,,,,,,,,,0.0,,,,,,,,,,300800,,,,,,,,
1973-07-24,,0.09209558367729187,,,,,,,,,,0.09570693639079515,,,,,,,,,,0.09209558367729187,,,,,,,,,,0.0,,,,,,,,,,384000,,,,,,,,
1973-07-25,,0.10112446546554565,,,,,,,,,,0.10473628772884272,,,,,,,,,,0.10112446546554565,,,,,,,,,,0.0,,,,,,,,,,505600,,,,,,,,
1973-07-26,,0.10112446546554565,,,,,,,,,,0.10473628772884272,,,,,,,,,,0.10112446546554565,,,,,,,,,,0.0,,,,,,,,,,166400,,,,,,,,
1973-07-27,,0.08667805790901184,,,,,,,,,,0.09028987786602727,,,,,,,,,,0.08667805790901184,,,,,,,,,,0.0,,,,,,,,,,364800,,,,,,,,
1973-07-30,,0.08126062899827957,,,,,,,,,,0.08487245192500226,,,,,,,,,,0.08126062899827957,,,,,,,,,,0.0,,,,,,,,,,140800,,,,,,,,
1973-07-31,,0.08126062899827957,,,,,,,,,,0.08487245192500226,,,,,,,,,,0.08126062899827957,,,,,,,,,,0.0,,,,,,,,,,70400,,,,,,,,
1973-08-01,,0.07764926552772522,,,,,,,,,,0.08126061961546188,,,,,,,,,,0.07764926552772522,,,,,,,,,,0.0,,,,,,,,,,473600,,,,,,,,
1973-08-02,,0.07764926552772522,,,,,,,,,,0.08126061961546188,,,,,,,,,,0.07764926552772522,,,,,,,,,,0.0,,,,,,,,,,345600,,,,,,,,
1973-08-03,,0.07764926552772522,,,,,,,,,,0.08126061961546188,,,,,,,,,,0.07764926552772522,,,,,,,,,,0.0,,,,,,,,,,108800,,,,,,,,
1973-08-06,,0.0785520076751709,,,,,,,,,,0.0821633643790842,,,,,,,,,,0.0785520076751709,,,,,,,,,,0.0,,,,,,,,,,390400,,,,,,,,
1973-08-07,,0.07764926552772522,,,,,,,,,,0.08126061961546188,,,,,,,,,,0.07764926552772522,,,,,,,,,,0.0,,,,,,,,,,44800,,,,,,,,
1973-08-08,,0.0767463818192482,,,,,,,,,,0.08035774083132909,,,,,,,,,,0.0767463818192482,,,,,,,,,,0.0,,,,,,,,,,32000,,,,,,,,
1973-08-09,,0.07764926552772522,,,,,,,,,,0.08126061961546188,,,,,,,,,,0.07764926552772522,,,,,,,,,,0.0,,,,,,,,,,140800,,,,,,,,
1973-08-10,,0.07584352791309357,,,,,,,,,,0.07945487911670412,,,,,,,,,,0.07584352791309357,,,,,,,,,,0.0,,,,,,,,,,44800,,,,,,,,
1973-08-13,,0.0767463818192482,,,,,,,,,,0.08035774083132909,,,,,,,,,,0.0767463818192482,,,,,,,,,,0.0,,,,,,,,,,19200,,,,,,,,
1973-08-14,,0.0767463818192482,,,,,,,,,,0.08035774083132909,,,,,,,,,,0.0767463818192482,,,,,,,,,,0.0,,,,,,,,,,153600,,,,,,,,
1973-08-15,,0.07764926552772522,,,,,,,,,,0.08126061961546188,,,,,,,,,,0.07764926552772522,,,,,,,,,,0.0,,,,,,,,,,416000,,,,,,,,
1973-08-16,,0.07945490628480911,,,,,,,,,,0.08306672714498378,,,,,,,,,,0.07945490628480911,,,,,,,,,,0.0,,,,,,,,,,147200,,,,,,,,
1973-08-17,,0.07945490628480911,,,,,,,,,,0.08306672714498378,,,,,,,,,,0.07945490628480911,,,,,,,,,,0.0,,,,,,,,,,121600,,,,,,,,
1973-08-20,,0.07945490628480911,,,,,,,,,,0.08306672714498378,,,,,,,,,,0.07945490628480911,,,,,,,,,,0.0,,,,,,,,,,454400,,,,,,,,
1973-08-21,,0.0749402865767479,,,,,,,,,,0.07855210227462235,,,,,,,,,,0.0749402865767479,,,,,,,,,,0.0,,,,,,,,,,179200,,,,,,,,
1973-08-22,,0.07132886350154877,,,,,,,,,,0.07494022141442273,,,,,,,,,,0.07132886350154877,,,,,,,,,,0.0,,,,,,,,,,172800,,,,,,,,
1973-08-23,,0.07403743267059326,,,,,,,,,,0.07764925467548695,,,,,,,,,,0.07403743267059326,,,,,,,,,,0.0,,,,,,,,,,147200,,,,,,,,
1973-08-24,,0.0749402865767479,,,,,,,,,,0.07855210227462235,,,,,,,,,,0.0749402865767479,,,,,,,,,,0.0,,,,,,,,,,25600,,,,,,,,
1973-08-27,,0.07584352791309357,,,,,,,,,,0.07945487911670412,,,,,,,,,,0.07584352791309357,,,,,,,,,,0.0,,,,,,,,,,19200,,,,,,,,
1973-08-28,,0.0767463818192482,,,,,,,,,,0.08035774083132909,,,,,,,,,,0.0767463818192482,,,,,,,,,,0.0,,,,,,,,,,409600,,,,,,,,
1973-08-29,,0.0785520076751709,,,,,,,,,,0.0821633643790842,,,,,,,,,,0.0785520076751709,,,,,,,,,,0.0,,,,,,,,,,44800,,,,,,,,
1973-08-30,,0.09028994292020798,,,,,,,,,,0.09390129705760193,,,,,,,,,,0.09028994292020798,,,,,,,,,,0.0,,,,,,,,,,563200,,,,,,,,
1973-08-31,,0.09028994292020798,,,,,,,,,,0.09390129705760193,,,,,,,,,,0.09028994292020798,,,,,,,,,,0.0,,,,,,,,,,499200,,,,,,,,
1973-09-04,,0.09660976380109787,,,,,,,,,,0.10022157751647456,,,,,,,,,,0.09660976380109787,,,,,,,,,,0.0,,,,,,,,,,172800,,,,,,,,
1973-09-05,,0.09660976380109787,,,,,,,,,,0.10022157751647456,,,,,,,,,,0.09660976380109787,,,,,,,,,,0.0,,,,,,,,,,140800,,,,,,,,
1973-09-06,,0.09390125423669815,,,,,,,,,,0.09751307514897817,,,,,,,,,,0.09390125423669815,,,,,,,,,,0.0,,,,,,,,,,441600,,,,,,,,
1973-09-07,,0.09570690244436264,,,,,,,,,,0.09931872229854984,,,,,,,,,,0.09570690244436264,,,,,,,,,,0.0,,,,,,,,,,96000,,,,,,,,
1973-09-10,,0.09660976380109787,,,,,,,,,,0.10022157751647456,,,,,,,,,,0.09660976380109787,,,,,,,,,,0.0,,,,,,,,,,96000,,,,,,,,
1973-09-11,,0.09570690244436264,,,,,,,,,,0.09931872229854984,,,,,,,,,,0.09570690244436264,,,,,,,,,,0.0,,,,,,,,,,25600,,,,,,,,
1973-09-12,,0.09299841523170471,,,,,,,,,,0.0966097747102883,,,,,,,,,,0.09299841523170471,,,,,,,,,,0.0,,,,,,,,,,403200,,,,,,,,
1973-09-13,,0.09209558367729187,,,,,,,,,,0.09570693639079515,,,,,,,,,,0.09209558367729187,,,,,,,,,,0.0,,,,,,,,,,147200,,,,,,,,
1973-09-14,,0.09390125423669815,,,,,,,,,,0.09751307514897817,,,,,,,,,,0.09390125423669815,,,,,,,,,,0.0,,,,,,,,,,102400,,,,,,,,
1973-09-17,,0.09570690244436264,,,,,,,,,,0.09931872229854984,,,,,,,,,,0.09570690244436264,,,,,,,,,,0.0,,,,,,,,,,211200,,,,,,,,
1973-09-18,,0.09480410814285278,,,,,,,,,,0.09841592263667404,,,,,,,,,,0.09480410814285278,,,,,,,,,,0.0,,,,,,,,,,44800,,,,,,,,
1973-09-19,,0.09570690244436264,,,,,,,,,,0.09931872229854984,,,,,,,,,,0.09570690244436264,,,,,,,,,,0.0,,,,,,,,,,96000,,,,,,,,
1973-09-20,,0.09660976380109787,,,,,,,,,,0.10022157751647456,,,,,,,,,,0.09660976380109787,,,,,,,,,,0.0,,,,,,,,,,217600,,,,,,,,
1973-09-21,,0.09841589629650116,,,,,,,,,,0.10202725517908676,,,,,,,,,,0.09841589629650116,,,,,,,,,,0.0,,,,,,,,,,211200,,,,,,,,
1973-09-24,,0.09931880980730057,,,,,,,,,,0.10293016442181417,,,,,,,,,,0.09931880980730057,,,,,,,,,,0.0,,,,,,,,,,89600,,,,,,,,
1973-09-25,,0.09841589629650116,,,,,,,,,,0.10202725517908676,,,,,,,,,,0.09841589629650116,,,,,,,,,,0.0,,,,,,,,,,70400,,,,,,,,
1973-09-26,,0.10022156685590744,,,,,,,,,,0.10383292554255558,,,,,,,,,,0.10022156685590744,,,,,,,,,,0.0,,,,,,,,,,224000,,,,,,,,
1973-09-27,,0.09931880980730057,,,,,,,,,,0.10293016442181417,,,,,,,,,,0.09931880980730057,,,,,,,,,,0.0,,,,,,,,,,364800,,,,,,,,
