Price,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,ABLLW,ABEQ,ABLLW,ABLV,ABEQ,ABLLW,ABLV,ABEQ,ABLLW,ABLV,ABEQ,ABLLW,ABLV,ABEQ,ABLLW,ABLV
Date,,,,,,,,,,,,,,,,
2020-01-22,,23.39022445678711,,,26.407411746457935,,,23.354639902183123,,,23.476375408288828,,,149300.0,,
2020-01-23,,23.40614128112793,,,23.429551746566897,,,23.298449925121428,,,23.335908098706998,,,39500.0,,
2020-01-24,,23.28346824645996,,,23.354637347884164,,,23.23290006898865,,,23.354637347884164,,,27000.0,,
2020-01-27,,23.03437614440918,,,23.083070698224283,,,23.03437614440918,,,23.054978854245118,,,24300.0,,
2020-01-28,,23.129894256591797,,,23.223536121401445,,,23.08307153808289,,,23.129894256591797,,,55500.0,,
2020-01-29,,23.106481552124023,,,23.17671473546098,,,23.106481552124023,,,23.157985648423917,,,19800.0,,
2020-01-30,,23.168283462524414,,,23.168283462524414,,,23.008153894698307,,,23.008153894698307,,,2900.0,,
2020-01-31,,22.95478057861328,,,23.03156697765734,,,22.928560571217158,,,23.03156697765734,,,15900.0,,
2020-02-03,,23.029699325561523,,,23.083075268573353,,,23.017525238171327,,,23.060600717277747,,,24400.0,,
2020-02-04,,23.158924102783203,,,23.210426414646356,,,23.158924102783203,,,23.210426414646356,,,176600.0,,
2020-02-05,,23.405200958251953,,,23.42580366586087,,,23.392090956184383,,,23.401455498533192,,,9300.0,,
2020-02-06,,23.476375579833984,,,23.54005376836039,,,23.476375579833984,,,23.52319830260465,,,5400.0,,
2020-02-07,,23.379920959472656,,,23.441727306999702,,,23.33590956745399,,,23.41363367504233,,,176100.0,,
2020-02-10,,23.470754623413086,,,23.60747374800851,,,23.470754623413086,,,23.60747374800851,,,2500.0,,
2020-02-11,,23.565336227416992,,,23.577508527000237,,,23.55128851850691,,,23.560653062412257,,,4500.0,,
2020-02-12,,23.54941749572754,,,23.555034793381697,,,23.54941749572754,,,23.555034793381697,,,2500.0,,
2020-02-13,,23.495105743408203,,,23.532562137233427,,,23.495105743408203,,,23.50447028839059,,,5300.0,,
2020-02-14,,23.3752384185791,,,23.3752384185791,,,23.353699789872028,,,23.353699789872028,,,400.0,,
2020-02-18,,23.400522232055664,,,23.400522232055664,,,23.289087201852634,,,23.29657812213908,,,5600.0,,
2020-02-19,,23.498849868774414,,,23.598112611063303,,,23.498849868774414,,,23.598112611063303,,,2600.0,,
2020-02-20,,23.53162384033203,,,23.588747023120117,,,23.46700973675684,,,23.523197000972573,,,41300.0,,
2020-02-21,,23.496976852416992,,,23.518515483819293,,,23.448284077784805,,,23.462330001770848,,,2900.0,,
2020-02-24,,23.06715202331543,,,23.1439402101105,,,23.063406563050513,,,23.125211122681836,,,4400.0,,
2020-02-25,,22.55024528503418,,,23.026890469903485,,,22.55024528503418,,,23.026890469903485,,,3700.0,,
2020-02-26,,22.393857955932617,,,22.641076206453185,,,22.393857955932617,,,22.641076206453185,,,400.0,,
2020-02-27,,21.750526428222656,,,22.174731491839037,,,21.750526428222656,,,22.053931918496524,,,7000.0,,
2020-02-28,,21.361907958984375,,,21.361907958984375,,,21.051011544688336,,,21.051011544688336,,,3500.0,,
2020-03-02,,21.94811248779297,,,21.94811248779297,,,21.645644725529657,,,21.66905518913936,,,1800.0,,
2020-03-03,,21.764575958251953,,,22.062360604094827,,,21.720562779249295,,,22.062360604094827,,,3700.0,,
2020-03-04,,22.232791900634766,,,22.232791900634766,,,21.916276388166665,,,21.916276388166665,,,14800.0,,
2020-03-05,,21.82076072692871,,,22.00617440886885,,,21.725245237239832,,,21.968716233396123,,,111500.0,,
2020-03-06,,21.642839431762695,,,21.729928088142618,,,21.37221070422461,,,21.55668848010599,,,114800.0,,
2020-03-09,,20.301868438720703,,,21.64096796152275,,,20.301868438720703,,,21.64096796152275,,,2400.0,,
2020-03-10,,20.419858932495117,,,20.83563543679911,,,20.18013158501989,,,20.83563543679911,,,21900.0,,
2020-03-11,,20.442331314086914,,,20.442331314086914,,,20.067758489713032,,,20.19885853171786,,,23000.0,,
2020-03-12,,18.871936798095703,,,20.44233520359336,,,18.728662643186016,,,20.44233520359336,,,8000.0,,
2020-03-13,,19.53399085998535,,,19.53399085998535,,,18.533879780051155,,,18.906580745720028,,,197200.0,,
2020-03-16,,18.094694137573242,,,19.44034856530952,,,18.088139135396727,,,18.69120112174041,,,14200.0,,
2020-03-17,,18.80263900756836,,,19.103233206110794,,,17.92332738933721,,,18.241714758281077,,,6400.0,,
2020-03-18,,17.841854095458984,,,18.091881844819856,,,17.546879042367955,,,17.99168320416982,,,12600.0,,
2020-03-19,,18.234220504760742,,,18.234220504760742,,,17.848409557511015,,,18.073153226380477,,,3000.0,,
2020-03-20,,17.47383689880371,,,18.41026975205623,,,17.47383689880371,,,18.20425516733809,,,11000.0,,
2020-03-23,,17.00843048095703,,,17.45510829265596,,,16.864220446302525,,,17.45510829265596,,,4700.0,,
