Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AGGS,AGI,AGIH,AGIO,AGL,AGM,AGMI,AGX,AGGS,AGI,AGIH,AGIO,AGL,AGM,AGMI,AGX,AGGS,AGI,AGIH,AGIO,AGL,AGM,AGMI,AGX,AGGS,AGI,AGIH,AGIO,AGL,AGM,AGMI,AGX,AGGS,AGI,AGIH,AGIO,AGL,AGM,AGMI,AGX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-02-10,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,12000,,
1994-02-11,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0,,
1994-02-14,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0,,
1994-02-15,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0,,
1994-02-16,,,,,,0.937699019908905,,,,,,,,0.937699019908905,,,,,,,,0.937699019908905,,,,,,,,0.937699019908905,,,,,,,,2100,,
1994-02-17,,,,,,0.9623748064041138,,,,,,,,0.9623748064041138,,,,,,,,0.9623748064041138,,,,,,,,0.9623748064041138,,,,,,,,2100,,
1994-02-18,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0.8883460930415561,,,,,,,,0.9376984655010085,,,,,,,,19200,,
1994-02-22,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0,,
1994-02-23,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0,,
1994-02-24,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0,,
1994-02-25,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0,,
1994-02-28,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0,,
1994-03-01,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,0,,
1994-03-02,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,1.036403775215149,,,,,,,,15000,,
1994-03-03,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,9900,,
1994-03-04,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0,,
1994-03-07,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0,,
1994-03-08,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0,,
1994-03-09,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0,,
1994-03-10,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0,,
1994-03-11,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0,,
1994-03-14,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0.9870516657829285,,,,,,,,0,,
