Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BULD,GARP,BULD,GARP,BULD,GARP,BULD,GARP,BULD,GARP
Date,,,,,,,,,,
2020-01-16,,24.134370803833008,,24.134370803833008,,24.134370803833008,,24.134370803833008,,100
2020-01-17,,24.15439224243164,,24.15439224243164,,24.15439224243164,,24.15439224243164,,0
2020-01-21,,24.080989837646484,,24.080989837646484,,24.080989837646484,,24.080989837646484,,100
2020-01-22,,24.12388038635254,,24.12388038635254,,24.12388038635254,,24.12388038635254,,100
2020-01-23,,24.158203125,,24.158203125,,24.158203125,,24.158203125,,100
2020-01-24,,23.887487411499023,,23.887487411499023,,23.887487411499023,,23.887487411499023,,100
2020-01-27,,23.472841262817383,,23.472841262817383,,23.472841262817383,,23.472841262817383,,200
2020-01-28,,23.78263282775879,,23.78263282775879,,23.78263282775879,,23.78263282775879,,0
2020-01-29,,23.852218627929688,,23.852218627929688,,23.852218627929688,,23.852218627929688,,0
2020-01-30,,23.85031509399414,,23.85031509399414,,23.85031509399414,,23.85031509399414,,100
2020-01-31,,23.408973693847656,,23.408973693847656,,23.408973693847656,,23.408973693847656,,100
2020-02-03,,23.6053409576416,,23.6053409576416,,23.6053409576416,,23.6053409576416,,100
2020-02-04,,24.09052276611328,,24.09052276611328,,24.09052276611328,,24.09052276611328,,100
2020-02-05,,24.17154312133789,,24.17154312133789,,24.17154312133789,,24.17154312133789,,100
2020-02-06,,24.31548500061035,,24.31548500061035,,24.31548500061035,,24.31548500061035,,100
2020-02-07,,24.09433937072754,,24.144859125152497,,24.09433937072754,,24.144859125152497,,200
2020-02-10,,24.311670303344727,,24.311670303344727,,24.173455950545375,,24.173455950545375,,600
2020-02-11,,24.32691764831543,,24.32691764831543,,24.32691764831543,,24.32691764831543,,100
2020-02-12,,24.520423889160156,,24.520423889160156,,24.520423889160156,,24.520423889160156,,100
2020-02-13,,24.487058639526367,,24.487058639526367,,24.487058639526367,,24.487058639526367,,100
2020-02-14,,24.56808090209961,,24.56808090209961,,24.535671322985394,,24.535671322985394,,100
2020-02-18,,24.546157836914062,,24.546157836914062,,24.546157836914062,,24.546157836914062,,100
2020-02-19,,24.688190460205078,,24.688190460205078,,24.688190460205078,,24.688190460205078,,100
2020-02-20,,24.5471134185791,,24.5471134185791,,24.5471134185791,,24.5471134185791,,100
2020-02-21,,24.091480255126953,,24.38316289449555,,24.091480255126953,,24.38316289449555,,400
2020-02-24,,23.310794830322266,,23.310794830322266,,23.310794830322266,,23.310794830322266,,100
2020-02-25,,22.63020133972168,,22.63020133972168,,22.63020133972168,,22.63020133972168,,100
2020-02-26,,22.596843719482422,,22.838959298028342,,22.596843719482422,,22.838959298028342,,600
2020-02-27,,21.71798324584961,,21.71798324584961,,21.71798324584961,,21.71798324584961,,100
2020-02-28,,21.441545486450195,,21.441545486450195,,21.3757736402939,,21.3757736402939,,200
2020-03-02,,22.507238388061523,,22.507238388061523,,21.637910348383983,,21.637910348383983,,100
2020-03-03,,21.88193130493164,,21.88193130493164,,21.88193130493164,,21.88193130493164,,0
2020-03-04,,22.72075843811035,,22.72075843811035,,22.72075843811035,,22.72075843811035,,100
2020-03-05,,22.06304359436035,,22.06304359436035,,22.06304359436035,,22.06304359436035,,0
2020-03-06,,21.713211059570312,,21.713211059570312,,21.713211059570312,,21.713211059570312,,0
2020-03-09,,20.235733032226562,,20.47498866618785,,20.235733032226562,,20.47498866618785,,100
2020-03-10,,21.068843841552734,,21.068843841552734,,21.068843841552734,,21.068843841552734,,100
2020-03-11,,20.204275131225586,,20.529321772973187,,20.204275131225586,,20.513116984386485,,400
2020-03-12,,18.39127540588379,,18.5876365080396,,18.39127540588379,,18.5876365080396,,200
2020-03-13,,19.63521385192871,,19.63521385192871,,18.56094321303772,,18.597165368963992,,400
2020-03-16,,17.70781135559082,,18.139617179589354,,17.70781135559082,,17.939441800633876,,400
2020-03-17,,18.457040786743164,,18.457040786743164,,18.457040786743164,,18.457040786743164,,100
2020-03-18,,17.625843048095703,,17.625843048095703,,17.625843048095703,,17.625843048095703,,100
2020-03-19,,17.96518325805664,,18.034767677166478,,17.96518325805664,,18.02523534080944,,900
2020-03-20,,17.177833557128906,,17.872725200181115,,17.177833557128906,,17.767871297212277,,300
2020-03-23,,16.951923370361328,,16.951923370361328,,16.951923370361328,,16.951923370361328,,100
2020-03-24,,18.473243713378906,,18.473243713378906,,18.473243713378906,,18.473243713378906,,100
2020-03-25,,18.693174362182617,,18.693174362182617,,18.693174362182617,,18.693174362182617,,0
2020-03-26,,19.76032066345215,,19.76032066345215,,19.76032066345215,,19.76032066345215,,0
2020-03-27,,19.079486846923828,,19.079486846923828,,19.079486846923828,,19.079486846923828,,100
2020-03-30,,19.722074508666992,,19.722074508666992,,19.722074508666992,,19.722074508666992,,100
2020-03-31,,19.3787899017334,,19.3787899017334,,19.3787899017334,,19.3787899017334,,100
2020-04-01,,18.6444149017334,,18.885383607659406,,18.6444149017334,,18.885383607659406,,100
2020-04-02,,18.6444149017334,,18.6444149017334,,18.6444149017334,,18.6444149017334,,0
2020-04-03,,18.95423126220703,,18.95423126220703,,18.95423126220703,,18.95423126220703,,0
2020-04-06,,18.700830459594727,,18.700830459594727,,18.700830459594727,,18.700830459594727,,0
2020-04-07,,20.08926010131836,,20.08926010131836,,20.08926010131836,,20.08926010131836,,0
2020-04-08,,20.034751892089844,,20.034751892089844,,20.034751892089844,,20.034751892089844,,0
2020-04-09,,20.602746963500977,,20.602746963500977,,20.602746963500977,,20.602746963500977,,0
2020-04-13,,20.76435661315918,,20.931694699266583,,20.76435661315918,,20.931694699266583,,300
2020-04-14,,20.76435661315918,,20.76435661315918,,20.76435661315918,,20.76435661315918,,0
