Price,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,NIXXW,DHDG,DHSB,NITE,NIXXW,DHDG,DHSB,NITE,NIXXW,DHDG,DHSB,NITE,NIXXW,DHDG,DHSB,NITE,NIXXW,DHDG,DHSB,NITE,NIXXW
Date,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,,,24.87700080871582,,,,25.086000442504883,,,,24.87700080871582,,,,25.086000442504883,,,,2500,
2024-06-25,,,,24.990999221801758,,,,24.990999221801758,,,,24.85700035095215,,,,24.889999389648438,,,,7900,
2024-06-26,,,,25.125,,,,25.15999984741211,,,,24.950000762939453,,,,24.950000762939453,,,,17500,
2024-06-27,,,,25.167999267578125,,,,25.239999771118164,,,,25.07699966430664,,,,25.15999984741211,,,,10300,
2024-06-28,,,,25.197999954223633,,,,25.389999389648438,,,,25.197999954223633,,,,25.31999969482422,,,,9600,
2024-07-01,,,,25.482999801635742,,,,25.509000778198242,,,,25.29800033569336,,,,25.29800033569336,,,,7700,
2024-07-02,,,,25.905000686645508,,,,25.905000686645508,,,,25.520000457763672,,,,25.520000457763672,,,,15900,
2024-07-03,,,,26.249000549316406,,,,26.280000686645508,,,,26.110000610351562,,,,26.110000610351562,,,,2700,
2024-07-05,,,,26.450000762939453,,,,26.450000762939453,,,,26.31599998474121,,,,26.325000762939453,,,,9500,
2024-07-08,,,,26.5,,,,26.704999923706055,,,,26.459999084472656,,,,26.6200008392334,,,,11400,
2024-07-09,,,,26.670000076293945,,,,26.850000381469727,,,,26.579999923706055,,,,26.579999923706055,,,,11800,
2024-07-10,,,,26.88599967956543,,,,26.899999618530273,,,,26.68000030517578,,,,26.743000030517578,,,,7000,
2024-07-11,,,,26.329999923706055,,,,27.030000686645508,,,,26.21299934387207,,,,26.93000030517578,,,,16000,
2024-07-12,,,,26.468000411987305,,,,26.700000762939453,,,,26.325000762939453,,,,26.325000762939453,,,,9700,
2024-07-15,,,,26.652000427246094,,,,26.93000030517578,,,,26.652000427246094,,,,26.860000610351562,,,,7800,
2024-07-16,,,,26.847999572753906,,,,26.858999252319336,,,,26.600000381469727,,,,26.68199920654297,,,,5100,
2024-07-17,,,,26.069000244140625,,,,26.469999313354492,,,,25.959999084472656,,,,26.469999313354492,,,,2500,
2024-07-18,,,,25.677000045776367,,,,26.18000030517578,,,,25.610000610351562,,,,26.18000030517578,,,,700,
2024-07-19,,,,25.378000259399414,,,,25.549999237060547,,,,25.378000259399414,,,,25.549999237060547,,,,1000,
2024-07-22,,,,25.795000076293945,,,,25.809999465942383,,,,25.6299991607666,,,,25.759000778198242,,,,2900,
2024-07-23,,,,25.760000228881836,,,,25.899999618530273,,,,25.760000228881836,,,,25.8700008392334,,,,1200,
2024-07-24,,,,24.606000900268555,,,,24.940000534057617,,,,24.606000900268555,,,,24.940000534057617,,,,400,
2024-07-25,,,,24.549999237060547,,,,24.790000915527344,,,,24.350000381469727,,,,24.350000381469727,,,,400,
2024-07-26,,,,24.674999237060547,,,,24.84000015258789,,,,24.579999923706055,,,,24.579999923706055,,,,3100,
2024-07-29,,,,24.920000076293945,,,,25.030000686645508,,,,24.920000076293945,,,,25.030000686645508,,,,900,
2024-07-30,,,,24.659000396728516,,,,24.660999298095703,,,,24.63599967956543,,,,24.660999298095703,,,,1100,
2024-07-31,,,,25.125,,,,25.145999908447266,,,,25.100000381469727,,,,25.100000381469727,,,,800,
2024-08-01,,,,24.141000747680664,,,,24.540000915527344,,,,24.010000228881836,,,,24.540000915527344,,,,42100,
2024-08-02,,,,23.099000930786133,,,,23.242000579833984,,,,23.059999465942383,,,,23.242000579833984,,,,4200,
2024-08-05,,,,22.4060001373291,,,,22.4060001373291,,,,22.209999084472656,,,,22.209999084472656,,,,2600,
