Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,CMTL,CNA,CMTL,CNA,CMTL,CNA,CMTL,CNA,CMTL,CNA
Date,,,,,,,,,,
1973-02-21,,2.1753084659576416,,2.2412270300494375,,2.1753084659576416,,0.0,,45900
1973-02-22,,2.1917879581451416,,2.208267314448807,,2.1753082246531883,,0.0,,48900
1973-02-23,,2.1258702278137207,,2.2247479128283123,,2.1258702278137207,,0.0,,957900
1973-02-26,,2.158828020095825,,2.158828020095825,,2.109389207596011,,0.0,,54900
1973-02-27,,2.1423487663269043,,2.175307850452843,,2.1258690356698238,,0.0,,44700
1973-02-28,,2.158828020095825,,2.175307749991832,,2.142348667388024,,0.0,,80400
1973-03-01,,2.109389543533325,,2.175308096427208,,2.109389543533325,,0.0,,95400
1973-03-02,,2.1258702278137207,,2.1258702278137207,,2.0929111252050014,,0.0,,68100
1973-03-05,,2.158828020095825,,2.175307749991832,,2.142348667388024,,0.0,,72900
1973-03-06,,2.1258702278137207,,2.1588293304224395,,2.1258702278137207,,0.0,,53700
1973-03-07,,2.092909812927246,,2.1588279768132614,,2.0599503537960406,,0.0,,150300
1973-03-08,,2.109389543533325,,2.109389543533325,,2.0929101882010537,,0.0,,31500
1973-03-09,,2.1423487663269043,,2.1423487663269043,,2.092909951543885,,0.0,,63000
1973-03-12,,2.158828020095825,,2.158828020095825,,2.109389207596011,,0.0,,53400
1973-03-13,,2.1423487663269043,,2.175307850452843,,2.1423487663269043,,0.0,,52800
1973-03-14,,2.092909812927246,,2.1753077063788644,,2.092909812927246,,0.0,,87000
1973-03-15,,2.076430320739746,,2.1258691379002164,,2.0599505892901755,,0.0,,45600
1973-03-16,,2.0434718132019043,,2.0764309082381396,,2.0434718132019043,,0.0,,75600
1973-03-19,,2.0434718132019043,,2.059951172125848,,2.010512340977321,,0.0,,39300
1973-03-20,,2.059950828552246,,2.059950828552246,,2.0269917390131678,,0.0,,57300
1973-03-21,,2.059950828552246,,2.0929102952796095,,2.0434714723768495,,0.0,,49200
1973-03-22,,2.026991367340088,,2.076430181177651,,2.026991367340088,,0.0,,56700
1973-03-23,,2.0434718132019043,,2.0764309082381396,,2.0434718132019043,,0.0,,65100
1973-03-26,,2.076430320739746,,2.0929100521893167,,2.0599505892901755,,0.0,,37800
1973-03-27,,2.1423487663269043,,2.1423487663269043,,2.109389305012743,,0.0,,95700
1973-03-28,,2.1753084659576416,,2.1753084659576416,,2.1093899018658453,,0.0,,211800
1973-03-29,,2.1753084659576416,,2.224747294729406,,2.15882873063761,,0.0,,214500
1973-03-30,,2.059950828552246,,2.19178794108513,,2.059950828552246,,0.0,,36300
1973-04-02,,1.9940320253372192,,2.0599501837828322,,1.9940320253372192,,0.0,,228000
1973-04-03,,1.928114414215088,,1.9775532453488083,,1.8786755830813677,,0.0,,176100
1973-04-04,,1.895154595375061,,1.9281136778134103,,1.8786748655617844,,0.0,,203100
1973-04-05,,1.895154595375061,,1.9281136778134103,,1.895154595375061,,0.0,,51600
1973-04-06,,1.9940320253372192,,2.0269911045600257,,1.9116337614979524,,0.0,,103800
1973-04-09,,2.076430320739746,,2.076430320739746,,2.0105117721297057,,0.0,,83400
1973-04-10,,2.1753084659576416,,2.2082675594093746,,2.0929105437341438,,0.0,,351600
1973-04-11,,2.1423487663269043,,2.1917875811099234,,2.1258690356698238,,0.0,,100500
1973-04-12,,2.1753084659576416,,2.191788201277673,,2.1423493725059086,,0.0,,35400
1973-04-13,,2.1753084659576416,,2.1753084659576416,,2.1423493725059086,,0.0,,17700
1973-04-16,,2.109389543533325,,2.191787828947745,,2.109389543533325,,0.0,,94200
1973-04-17,,2.076430320739746,,2.1258691379002164,,2.076430320739746,,0.0,,44700
1973-04-18,,2.010512113571167,,2.0764306733760316,,2.010512113571167,,0.0,,37500
1973-04-19,,2.0434718132019043,,2.059951172125848,,2.0434718132019043,,0.0,,26700
1973-04-23,,1.9940320253372192,,2.0434708327655127,,1.9940320253372192,,0.0,,108900
1973-04-24,,1.9940320253372192,,2.010511376354539,,1.9940320253372192,,0.0,,12300
1973-04-25,,1.9610730409622192,,2.0269915924627857,,1.9610730409622192,,0.0,,32100
1973-04-26,,1.928114414215088,,1.9610735092414522,,1.911634678107732,,0.0,,424500
1973-04-27,,1.8621952533721924,,1.9445935304549755,,1.8621952533721924,,0.0,,76800
1973-04-30,,1.8786756992340088,,1.8786756992340088,,1.8457166021698868,,0.0,,58800
1973-05-01,,1.928114414215088,,1.944594150322444,,1.8621958469740116,,0.0,,239100
1973-05-02,,1.928114414215088,,1.9610735092414522,,1.928114414215088,,0.0,,71400
1973-05-03,,1.911633849143982,,1.9610726588389829,,1.911633849143982,,0.0,,71700
1973-05-04,,1.928114414215088,,1.9610735092414522,,1.928114414215088,,0.0,,25200
1973-05-07,,1.8786756992340088,,1.9281145334243774,,1.8786756992340088,,0.0,,32700
1973-05-08,,1.8786756992340088,,1.8951554363602554,,1.8786756992340088,,0.0,,45900
1973-05-09,,1.8786756992340088,,1.9281145334243774,,1.8786756992340088,,0.0,,33600
1973-05-10,,1.8127567768096924,,1.8786753353587298,,1.7962774200636566,,0.0,,72900
