Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
1962-01-16,,,,,,0.600796639919281,,,,,,,,,,,0.602872041962562,,,,,,,,,,,0.5914578659387054,,,,,,,,,,,0.5956085114432855,,,,,,,,,,,278439.0,,,,,,,,
1962-01-17,,,,,,0.5873071551322937,,,,,,,,,,,0.5997587292494562,,,,,,,,,,,0.5831565114901398,,,,,,,,,,,0.5997587292494562,,,,,,,,,,,428675.0,,,,,,,,
1962-01-18,,,,,,0.5935329794883728,,,,,,,,,,,0.5935329794883728,,,,,,,,,,,0.5862694902044138,,,,,,,,,,,0.5873072901126408,,,,,,,,,,,296467.0,,,,,,,,
1962-01-19,,,,,,0.5987206697463989,,,,,,,,,,,0.5987206697463989,,,,,,,,,,,0.5935323889858218,,,,,,,,,,,0.5935323889858218,,,,,,,,,,,266420.0,,,,,,,,
1962-01-22,,,,,,0.600796639919281,,,,,,,,,,,0.608060289375044,,,,,,,,,,,0.5997589983658836,,,,,,,,,,,0.5997589983658836,,,,,,,,,,,284448.0,,,,,,,,
1962-01-23,,,,,,0.589382529258728,,,,,,,,,,,0.5987213017622527,,,,,,,,,,,0.5873073257711454,,,,,,,,,,,0.5987213017622527,,,,,,,,,,,456720.0,,,,,,,,
1962-01-24,,,,,,0.600796639919281,,,,,,,,,,,0.602872041962562,,,,,,,,,,,0.5873074186616027,,,,,,,,,,,0.5893826224774064,,,,,,,,,,,320505.0,,,,,,,,
1962-01-25,,,,,,0.5945703983306885,,,,,,,,,,,0.6049467652976865,,,,,,,,,,,0.590419756394782,,,,,,,,,,,0.60079612336178,,,,,,,,,,,318502.0,,,,,,,,
1962-01-26,,,,,,0.5924954414367676,,,,,,,,,,,0.595608445040892,,,,,,,,,,,0.5904201982068304,,,,,,,,,,,0.594570843248669,,,,,,,,,,,202319.0,,,,,,,,
1962-01-29,,,,,,0.5935329794883728,,,,,,,,,,,0.595608381077393,,,,,,,,,,,0.5914577364812998,,,,,,,,,,,0.5924953778075798,,,,,,,,,,,204322.0,,,,,,,,
1962-01-30,,,,,,0.603909969329834,,,,,,,,,,,0.6101358616509732,,,,,,,,,,,0.6007969637009891,,,,,,,,,,,0.6007969637009891,,,,,,,,,,,356562.0,,,,,,,,
1962-01-31,,,,,,0.6225872039794922,,,,,,,,,,,0.6225872039794922,,,,,,,,,,,0.6028719385555927,,,,,,,,,,,0.603909540285521,,,,,,,,,,,376593.0,,,,,,,,
1962-02-01,,,,,,0.6184366941452026,,,,,,,,,,,0.6257001853581968,,,,,,,,,,,0.6122108048885675,,,,,,,,,,,0.6225873398436226,,,,,,,,,,,514811.0,,,,,,,,
1962-02-02,,,,,,0.6215494871139526,,,,,,,,,,,0.6215494871139526,,,,,,,,,,,0.6142858006041133,,,,,,,,,,,0.6184364446278947,,,,,,,,,,,296467.0,,,,,,,,
1962-02-05,,,,,,0.6101353168487549,,,,,,,,,,,0.6205116890640019,,,,,,,,,,,0.6101353168487549,,,,,,,,,,,0.6205116890640019,,,,,,,,,,,282445.0,,,,,,,,
1962-02-06,,,,,,0.6163614392280579,,,,,,,,,,,0.6184366827480284,,,,,,,,,,,0.6122107936061302,,,,,,,,,,,0.6122107936061302,,,,,,,,,,,208328.0,,,,,,,,
1962-02-07,,,,,,0.6225872039794922,,,,,,,,,,,0.6225872039794922,,,,,,,,,,,0.6142859143942018,,,,,,,,,,,0.6163613160815018,,,,,,,,,,,338533.0,,,,,,,,
1962-02-08,,,,,,0.6267383098602295,,,,,,,,,,,0.6267383098602295,,,,,,,,,,,0.6215502167900283,,,,,,,,,,,0.6225878195458574,,,,,,,,,,,352555.0,,,,,,,,
1962-02-09,,,,,,0.6236246824264526,,,,,,,,,,,0.6267375264484631,,,,,,,,,,,0.6153235535918735,,,,,,,,,,,0.6267375264484631,,,,,,,,,,,302477.0,,,,,,,,
1962-02-12,,,,,,0.6236246824264526,,,,,,,,,,,0.6256998853441407,,,,,,,,,,,0.6205116401770504,,,,,,,,,,,0.6236246824264526,,,,,,,,,,,164259.0,,,,,,,,
1962-02-13,,,,,,0.6308884024620056,,,,,,,,,,,0.6308884024620056,,,,,,,,,,,0.6246625138981006,,,,,,,,,,,0.6246625138981006,,,,,,,,,,,242382.0,,,,,,,,
1962-02-14,,,,,,0.636076807975769,,,,,,,,,,,0.6381520518199892,,,,,,,,,,,0.6298509178610973,,,,,,,,,,,0.6308885596059587,,,,,,,,,,,324511.0,,,,,,,,
1962-02-15,,,,,,0.6454154849052429,,,,,,,,,,,0.6474907284318683,,,,,,,,,,,0.6371143522167549,,,,,,,,,,,0.6371143522167549,,,,,,,,,,,374590.0,,,,,,,,
1962-02-16,,,,,,0.6412649154663086,,,,,,,,,,,0.6464531636585877,,,,,,,,,,,0.6360767862105338,,,,,,,,,,,0.6454155615947336,,,,,,,,,,,468739.0,,,,,,,,
1962-02-19,,,,,,0.636076807975769,,,,,,,,,,,0.644377941934661,,,,,,,,,,,0.6329638034501789,,,,,,,,,,,0.6412649374090709,,,,,,,,,,,312492.0,,,,,,,,
1962-02-20,,,,,,0.6350389122962952,,,,,,,,,,,0.636076513915968,,,,,,,,,,,0.6267376235930989,,,,,,,,,,,0.636076513915968,,,,,,,,,,,214338.0,,,,,,,,
1962-02-21,,,,,,0.6329638361930847,,,,,,,,,,,0.6381520848312805,,,,,,,,,,,0.6288133482899416,,,,,,,,,,,0.6350392387266757,,,,,,,,,,,216341.0,,,,,,,,
1962-02-23,,,,,,0.6267383098602295,,,,,,,,,,,0.6340018066697283,,,,,,,,,,,0.6257006674588725,,,,,,,,,,,0.6329642039138992,,,,,,,,,,,326514.0,,,,,,,,
1962-02-26,,,,,,0.6184366941452026,,,,,,,,,,,0.6288132291002577,,,,,,,,,,,0.6132484464904239,,,,,,,,,,,0.6267378269600531,,,,,,,,,,,252398.0,,,,,,,,
1962-02-27,,,,,,0.6225872039794922,,,,,,,,,,,0.6225872039794922,,,,,,,,,,,0.6173989574569188,,,,,,,,,,,0.6184365591868469,,,,,,,,,,,186294.0,,,,,,,,
1962-02-28,,,,,,0.6194743514060974,,,,,,,,,,,0.6246626391695661,,,,,,,,,,,0.6173991473081124,,,,,,,,,,,0.6225873954260802,,,,,,,,,,,332524.0,,,,,,,,
1962-03-01,,,,,,0.6308884024620056,,,,,,,,,,,0.6308884024620056,,,,,,,,,,,0.6225872705707894,,,,,,,,,,,0.6225872705707894,,,,,,,,,,,182287.0,,,,,,,,
1962-03-02,,,,,,0.6350389122962952,,,,,,,,,,,0.6391893980659553,,,,,,,,,,,0.6319258695643698,,,,,,,,,,,0.6319258695643698,,,,,,,,,,,252398.0,,,,,,,,
1962-03-05,,,,,,0.636076807975769,,,,,,,,,,,0.6412649374090709,,,,,,,,,,,0.636076807975769,,,,,,,,,,,0.636076807975769,,,,,,,,,,,278439.0,,,,,,,,
1962-03-06,,,,,,0.6267383098602295,,,,,,,,,,,0.6371148528103828,,,,,,,,,,,0.6246630647030434,,,,,,,,,,,0.6360772104090259,,,,,,,,,,,188297.0,,,,,,,,
1962-03-07,,,,,,0.6308884024620056,,,,,,,,,,,0.6340012476302258,,,,,,,,,,,0.6267377572254117,,,,,,,,,,,0.6267377572254117,,,,,,,,,,,202319.0,,,,,,,,
1962-03-08,,,,,,0.6402271389961243,,,,,,,,,,,0.6423025409144902,,,,,,,,,,,0.6288131618867339,,,,,,,,,,,0.6308884052231274,,,,,,,,,,,354559.0,,,,,,,,
1962-03-09,,,,,,0.6495661735534668,,,,,,,,,,,0.6506037755627391,,,,,,,,,,,0.6433402839793381,,,,,,,,,,,0.6433402839793381,,,,,,,,,,,396625.0,,,,,,,,
1962-03-12,,,,,,0.6506038904190063,,,,,,,,,,,0.6516415322569611,,,,,,,,,,,0.6474908856141294,,,,,,,,,,,0.6495662882265579,,,,,,,,,,,422666.0,,,,,,,,
1962-03-13,,,,,,0.6516476273536682,,,,,,,,,,,0.6547806169294436,,,,,,,,,,,0.6474704941194007,,,,,,,,,,,0.6547806169294436,,,,,,,,,,,258407.0,,,,,,,,
1962-03-14,,,,,,0.6485148668289185,,,,,,,,,,,0.6526921603676361,,,,,,,,,,,0.6443375732902007,,,,,,,,,,,0.6516477372328865,,,,,,,,,,,218344.0,,,,,,,,
1962-03-15,,,,,,0.6506038904190063,,,,,,,,,,,0.6558254910571253,,,,,,,,,,,0.6453823296809434,,,,,,,,,,,0.6485153219838597,,,,,,,,,,,378596.0,,,,,,,,
1962-03-16,,,,,,0.6547808051109314,,,,,,,,,,,0.6558251086696378,,,,,,,,,,,0.6516478146347467,,,,,,,,,,,0.6516478146347467,,,,,,,,,,,208328.0,,,,,,,,
1962-03-19,,,,,,0.6474707126617432,,,,,,,,,,,0.6547808379391901,,,,,,,,,,,0.6474707126617432,,,,,,,,,,,0.6547808379391901,,,,,,,,,,,222350.0,,,,,,,,
1962-03-20,,,,,,0.6474707126617432,,,,,,,,,,,0.649559279983836,,,,,,,,,,,0.645381985739511,,,,,,,,,,,0.6474707126617432,,,,,,,,,,,170268.0,,,,,,,,
1962-03-21,,,,,,0.6464264988899231,,,,,,,,,,,0.6495593702584809,,,,,,,,,,,0.6453820754336026,,,,,,,,,,,0.6474708026461224,,,,,,,,,,,322508.0,,,,,,,,
1962-03-22,,,,,,0.6432937383651733,,,,,,,,,,,0.648515298917516,,,,,,,,,,,0.6432937383651733,,,,,,,,,,,0.6464267305566554,,,,,,,,,,,204322.0,,,,,,,,
1962-03-23,,,,,,0.6516476273536682,,,,,,,,,,,0.6516476273536682,,,,,,,,,,,0.6443374646436041,,,,,,,,,,,0.6443374646436041,,,,,,,,,,,256404.0,,,,,,,,
1962-03-26,,,,,,0.6412048935890198,,,,,,,,,,,0.6506035868114264,,,,,,,,,,,0.6412048935890198,,,,,,,,,,,0.6506035868114264,,,,,,,,,,,232366.0,,,,,,,,
1962-03-27,,,,,,0.6464264988899231,,,,,,,,,,,0.6464264988899231,,,,,,,,,,,0.6391163725965273,,,,,,,,,,,0.6412049402088857,,,,,,,,,,,250395.0,,,,,,,,
1962-03-28,,,,,,0.6506038904190063,,,,,,,,,,,0.6547811868895239,,,,,,,,,,,0.6474710577163144,,,,,,,,,,,0.6474710577163144,,,,,,,,,,,266420.0,,,,,,,,
1962-03-29,,,,,,0.6495591402053833,,,,,,,,,,,0.6558250004234524,,,,,,,,,,,0.6464262699463881,,,,,,,,,,,0.6506034036916976,,,,,,,,,,,234369.0,,,,,,,,
1962-03-30,,,,,,0.6422494649887085,,,,,,,,,,,0.65060389843242,,,,,,,,,,,0.6380721684667396,,,,,,,,,,,0.6495596341520126,,,,,,,,,,,294464.0,,,,,,,,
1962-04-02,,,,,,0.6391156911849976,,,,,,,,,,,0.641204256570572,,,,,,,,,,,0.6370269661994318,,,,,,,,,,,0.641204256570572,,,,,,,,,,,228360.0,,,,,,,,
1962-04-03,,,,,,0.6318060755729675,,,,,,,,,,,0.6391164016994494,,,,,,,,,,,0.627628980058082,,,,,,,,,,,0.6391164016994494,,,,,,,,,,,340537.0,,,,,,,,
1962-04-04,,,,,,0.6328502893447876,,,,,,,,,,,0.6380716866038104,,,,,,,,,,,0.6307615628610674,,,,,,,,,,,0.6318058263528615,,,,,,,,,,,274432.0,,,,,,,,
1962-04-05,,,,,,0.6380721926689148,,,,,,,,,,,0.6380721926689148,,,,,,,,,,,0.6276292302682855,,,,,,,,,,,0.6328507912687164,,,,,,,,,,,354559.0,,,,,,,,
1962-04-06,,,,,,0.6338943243026733,,,,,,,,,,,0.6412044853099567,,,,,,,,,,,0.6328500611873609,,,,,,,,,,,0.638071456563947,,,,,,,,,,,282445.0,,,,,,,,
1962-04-09,,,,,,0.6328502893447876,,,,,,,,,,,0.635983119720196,,,,,,,,,,,0.6318058263528615,,,,,,,,,,,0.6338945528365816,,,,,,,,,,,238376.0,,,,,,,,
1962-04-10,,,,,,0.6234516501426697,,,,,,,,,,,0.6318060806396913,,,,,,,,,,,0.6234516501426697,,,,,,,,,,,0.6318060806396913,,,,,,,,,,,286451.0,,,,,,,,
1962-04-11,,,,,,0.611964225769043,,,,,,,,,,,0.6297173459685702,,,,,,,,,,,0.6088312353631745,,,,,,,,,,,0.6234514848569293,,,,,,,,,,,252398.0,,,,,,,,
1962-04-12,,,,,,0.6088312864303589,,,,,,,,,,,0.6150971480675642,,,,,,,,,,,0.6067427190846709,,,,,,,,,,,0.6119642770990145,,,,,,,,,,,288454.0,,,,,,,,
1962-04-13,,,,,,0.6244958639144897,,,,,,,,,,,0.6318059895454041,,,,,,,,,,,0.6098755727526244,,,,,,,,,,,0.6098755727526244,,,,,,,,,,,342540.0,,,,,,,,
1962-04-16,,,,,,0.6192746758460999,,,,,,,,,,,0.6255405398457429,,,,,,,,,,,0.6140530759630053,,,,,,,,,,,0.6244960762289429,,,,,,,,,,,304480.0,,,,,,,,
1962-04-17,,,,,,0.6203188300132751,,,,,,,,,,,0.622407397776231,,,,,,,,,,,0.6182301026501463,,,,,,,,,,,0.6192745660818189,,,,,,,,,,,288454.0,,,,,,,,
1962-04-18,,,,,,0.6182298064231873,,,,,,,,,,,0.6224070995477073,,,,,,,,,,,0.6140526728987636,,,,,,,,,,,0.6203185327854955,,,,,,,,,,,707114.0,,,,,,,,
1962-04-19,,,,,,0.6192746758460999,,,,,,,,,,,0.6213632439792471,,,,,,,,,,,0.6171859481127514,,,,,,,,,,,0.6182302122292999,,,,,,,,,,,204322.0,,,,,,,,
1962-04-23,,,,,,0.6161412000656128,,,,,,,,,,,0.6213627961856931,,,,,,,,,,,0.6161412000656128,,,,,,,,,,,0.6192742295576997,,,,,,,,,,,346546.0,,,,,,,,
1962-04-24,,,,,,0.611964225769043,,,,,,,,,,,0.61718566364532,,,,,,,,,,,0.611964225769043,,,,,,,,,,,0.6161413601100518,,,,,,,,,,,446704.0,,,,,,,,
1962-04-25,,,,,,0.6036099195480347,,,,,,,,,,,0.6150973834964524,,,,,,,,,,,0.6036099195480347,,,,,,,,,,,0.6119645113287939,,,,,,,,,,,442697.0,,,,,,,,
1962-04-26,,,,,,0.6036099195480347,,,,,,,,,,,0.6109200876060727,,,,,,,,,,,0.6015213514029459,,,,,,,,,,,0.6036099195480347,,,,,,,,,,,288454.0,,,,,,,,
1962-04-27,,,,,,0.5931667685508728,,,,,,,,,,,0.6130086596397679,,,,,,,,,,,0.5889894737215764,,,,,,,,,,,0.6036097662238713,,,,,,,,,,,428675.0,,,,,,,,
1962-04-30,,,,,,0.5722799897193909,,,,,,,,,,,0.5973432109239099,,,,,,,,,,,0.5639255693512198,,,,,,,,,,,0.5931660805398126,,,,,,,,,,,554874.0,,,,,,,,
1962-05-01,,,,,,0.5858567357063293,,,,,,,,,,,0.5889895676779134,,,,,,,,,,,0.5639263134045395,,,,,,,,,,,0.5722807447956797,,,,,,,,,,,639007.0,,,,,,,,
1962-05-02,,,,,,0.5910782814025879,,,,,,,,,,,0.5983884082054158,,,,,,,,,,,0.5869009862865999,,,,,,,,,,,0.5869009862865999,,,,,,,,,,,582918.0,,,,,,,,
1962-05-03,,,,,,0.6015209555625916,,,,,,,,,,,0.6015209555625916,,,,,,,,,,,0.594210832215146,,,,,,,,,,,0.594210832215146,,,,,,,,,,,624985.0,,,,,,,,
1962-05-04,,,,,,0.5994325280189514,,,,,,,,,,,0.6036096625305013,,,,,,,,,,,0.5942109702293966,,,,,,,,,,,0.6015210952747263,,,,,,,,,,,396625.0,,,,,,,,
1962-05-07,,,,,,0.5931667685508728,,,,,,,,,,,0.6004769347520404,,,,,,,,,,,0.5900337774788803,,,,,,,,,,,0.5994326309947365,,,,,,,,,,,418660.0,,,,,,,,
1962-05-08,,,,,,0.5921226143836975,,,,,,,,,,,0.5931668784344098,,,,,,,,,,,0.5879453187805616,,,,,,,,,,,0.5931668784344098,,,,,,,,,,,310489.0,,,,,,,,
1962-05-09,,,,,,0.5910782814025879,,,,,,,,,,,0.5931668092604524,,,,,,,,,,,0.5869009862865999,,,,,,,,,,,0.5921225453315202,,,,,,,,,,,438691.0,,,,,,,,
1962-05-10,,,,,,0.5858567357063293,,,,,,,,,,,0.5952554311213154,,,,,,,,,,,0.5816794402106658,,,,,,,,,,,0.5910783351258856,,,,,,,,,,,530836.0,,,,,,,,
1962-05-11,,,,,,0.5785464644432068,,,,,,,,,,,0.5931667157438856,,,,,,,,,,,0.5764577374144279,,,,,,,,,,,0.5858565900935462,,,,,,,,,,,777225.0,,,,,,,,
1962-05-14,,,,,,0.5879448056221008,,,,,,,,,,,0.5879448056221008,,,,,,,,,,,0.5712359569934291,,,,,,,,,,,0.578546118168486,,,,,,,,,,,606956.0,,,,,,,,
1962-05-15,,,,,,0.5910782814025879,,,,,,,,,,,0.5952553770183602,,,,,,,,,,,0.5879452502155322,,,,,,,,,,,0.5879452502155322,,,,,,,,,,,526830.0,,,,,,,,
1962-05-16,,,,,,0.5921226143836975,,,,,,,,,,,0.5931668784344098,,,,,,,,,,,0.5889895828312739,,,,,,,,,,,0.5910783503329852,,,,,,,,,,,348549.0,,,,,,,,
1962-05-17,,,,,,0.5921226143836975,,,,,,,,,,,0.5962997503866423,,,,,,,,,,,0.5889895828312739,,,,,,,,,,,0.5921226143836975,,,,,,,,,,,162256.0,,,,,,,,
1962-05-18,,,,,,0.6004764437675476,,,,,,,,,,,0.6004764437675476,,,,,,,,,,,0.5942105864470135,,,,,,,,,,,0.5942105864470135,,,,,,,,,,,376593.0,,,,,,,,
1962-05-21,,,,,,0.5952547788619995,,,,,,,,,,,0.6004763725599165,,,,,,,,,,,0.5952547788619995,,,,,,,,,,,0.6004763725599165,,,,,,,,,,,278439.0,,,,,,,,
1962-05-22,,,,,,0.5806350708007812,,,,,,,,,,,0.5962996268160314,,,,,,,,,,,0.5806350708007812,,,,,,,,,,,0.5952553230816814,,,,,,,,,,,338533.0,,,,,,,,
1962-05-23,,,,,,0.5691474676132202,,,,,,,,,,,0.5764576318245925,,,,,,,,,,,0.5660146369941325,,,,,,,,,,,0.5764576318245925,,,,,,,,,,,442697.0,,,,,,,,
1962-05-24,,,,,,0.5618377327919006,,,,,,,,,,,0.5754137272530285,,,,,,,,,,,0.559749164297947,,,,,,,,,,,0.5691478621709387,,,,,,,,,,,570899.0,,,,,,,,
1962-05-25,,,,,,0.5503503680229187,,,,,,,,,,,0.561837632335954,,,,,,,,,,,0.5440845040611584,,,,,,,,,,,0.561837632335954,,,,,,,,,,,510805.0,,,,,,,,
1962-05-28,,,,,,0.522153913974762,,,,,,,,,,,0.5482616356085342,,,,,,,,,,,0.5190210815428334,,,,,,,,,,,0.5482616356085342,,,,,,,,,,,849338.0,,,,,,,,
1962-05-29,,,,,,0.5440843105316162,,,,,,,,,,,0.5503501722646238,,,,,,,,,,,0.5012675820393914,,,,,,,,,,,0.5221536947159998,,,,,,,,,,,1564465.0,,,,,,,,
1962-05-31,,,,,,0.54930579662323,,,,,,,,,,,0.5597489543769901,,,,,,,,,,,0.5461729650072245,,,,,,,,,,,0.5461729650072245,,,,,,,,,,,871373.0,,,,,,,,
1962-06-01,,,,,,0.5513944625854492,,,,,,,,,,,0.5545272938528932,,,,,,,,,,,0.5430398734719125,,,,,,,,,,,0.5493057355069895,,,,,,,,,,,548865.0,,,,,,,,
1962-06-04,,,,,,0.526330828666687,,,,,,,,,,,0.5503500045398355,,,,,,,,,,,0.526330828666687,,,,,,,,,,,0.5503500045398355,,,,,,,,,,,404638.0,,,,,,,,
1962-06-05,,,,,,0.5294637084007263,,,,,,,,,,,0.5430396917161239,,,,,,,,,,,0.5221535451231932,,,,,,,,,,,0.5263308382818185,,,,,,,,,,,637004.0,,,,,,,,
1962-06-06,,,,,,0.5357293486595154,,,,,,,,,,,0.551394051930867,,,,,,,,,,,0.5357293486595154,,,,,,,,,,,0.5357293486595154,,,,,,,,,,,440694.0,,,,,,,,
1962-06-07,,,,,,0.5378187298774719,,,,,,,,,,,0.5461731633543577,,,,,,,,,,,0.5378187298774719,,,,,,,,,,,0.5378187298774719,,,,,,,,,,,212335.0,,,,,,,,
1962-06-08,,,,,,0.5430396795272827,,,,,,,,,,,0.5503500022408291,,,,,,,,,,,0.5399068493787175,,,,,,,,,,,0.5399068493787175,,,,,,,,,,,268423.0,,,,,,,,
1962-06-11,,,,,,0.5419959425926208,,,,,,,,,,,0.5482617685763146,,,,,,,,,,,0.537818805070283,,,,,,,,,,,0.5430402070231741,,,,,,,,,,,236372.0,,,,,,,,
1962-06-12,,,,,,0.5167374014854431,,,,,,,,,,,0.5398905585405782,,,,,,,,,,,0.5146326128912595,,,,,,,,,,,0.5398905585405782,,,,,,,,,,,548865.0,,,,,,,,
1962-06-13,,,,,,0.5156853199005127,,,,,,,,,,,0.5293667963769406,,,,,,,,,,,0.5135805701578753,,,,,,,,,,,0.5167377349817838,,,,,,,,,,,556877.0,,,,,,,,
1962-06-14,,,,,,0.5125278830528259,,,,,,,,,,,0.5262093163513537,,,,,,,,,,,0.5114754681998579,,,,,,,,,,,0.5156852080316171,,,,,,,,,,,116183.0,,,,,,,,
1962-06-15,,,,,,0.5283143520355225,,,,,,,,,,,0.5283143520355225,,,,,,,,,,,0.5051610606900719,,,,,,,,,,,0.5125279658509607,,,,,,,,,,,703108.0,,,,,,,,
1962-06-18,,,,,,0.5198949575424194,,,,,,,,,,,0.5272618610805732,,,,,,,,,,,0.5135804285854894,,,,,,,,,,,0.5272618610805732,,,,,,,,,,,450710.0,,,,,,,,
1962-06-19,,,,,,0.5167374014854431,,,,,,,,,,,0.5209471395135156,,,,,,,,,,,0.5125276634573707,,,,,,,,,,,0.5198947653213869,,,,,,,,,,,256404.0,,,,,,,,
1962-06-20,,,,,,0.5051604509353638,,,,,,,,,,,0.5146322953390664,,,,,,,,,,,0.5051604509353638,,,,,,,,,,,0.5146322953390664,,,,,,,,,,,492776.0,,,,,,,,
1962-06-21,,,,,,0.48832225799560547,,,,,,,,,,,0.5051608927658991,,,,,,,,,,,0.48832225799560547,,,,,,,,,,,0.5051608927658991,,,,,,,,,,,610963.0,,,,,,,,
1962-06-22,,,,,,0.46727409958839417,,,,,,,,,,,0.48621769307030166,,,,,,,,,,,0.46622172463990263,,,,,,,,,,,0.48621769307030166,,,,,,,,,,,667051.0,,,,,,,,
1962-06-25,,,,,,0.47148364782333374,,,,,,,,,,,0.4756933885915006,,,,,,,,,,,0.4567497963944647,,,,,,,,,,,0.46727406789497694,,,,,,,,,,,927461.0,,,,,,,,
1962-06-26,,,,,,0.46727409958839417,,,,,,,,,,,0.4767457958044598,,,,,,,,,,,0.46727409958839417,,,,,,,,,,,0.47148367980227074,,,,,,,,,,,679070.0,,,,,,,,
1962-06-27,,,,,,0.47464069724082947,,,,,,,,,,,0.4746406972408294,,,,,,,,,,,0.4641164720758726,,,,,,,,,,,0.4672737959192604,,,,,,,,,,,356562.0,,,,,,,,
1962-06-28,,,,,,0.49463674426078796,,,,,,,,,,,0.49779390759237196,,,,,,,,,,,0.4830600632090027,,,,,,,,,,,0.4830600632090027,,,,,,,,,,,526830.0,,,,,,,,
1962-06-29,,,,,,0.50095134973526,,,,,,,,,,,0.5083182529655271,,,,,,,,,,,0.49779398486389836,,,,,,,,,,,0.49779398486389836,,,,,,,,,,,440694.0,,,,,,,,
1962-07-02,,,,,,0.5293668508529663,,,,,,,,,,,0.5356813822003599,,,,,,,,,,,0.4977941941159986,,,,,,,,,,,0.5009515603145864,,,,,,,,,,,396625.0,,,,,,,,
1962-07-03,,,,,,0.5293668508529663,,,,,,,,,,,0.5367337571799763,,,,,,,,,,,0.521999904316,,,,,,,,,,,0.5293668508529663,,,,,,,,,,,639007.0,,,,,,,,
1962-07-05,,,,,,0.5409433245658875,,,,,,,,,,,0.5409433245658875,,,,,,,,,,,0.529366680779975,,,,,,,,,,,0.529366680779975,,,,,,,,,,,352555.0,,,,,,,,
1962-07-06,,,,,,0.5293668508529663,,,,,,,,,,,0.5356813822003599,,,,,,,,,,,0.521999904316,,,,,,,,,,,0.5356813822003599,,,,,,,,,,,312492.0,,,,,,,,
1962-07-09,,,,,,0.5335760116577148,,,,,,,,,,,0.5377857495259378,,,,,,,,,,,0.5198947455802758,,,,,,,,,,,0.5293664346291911,,,,,,,,,,,348549.0,,,,,,,,
1962-07-10,,,,,,0.5356812477111816,,,,,,,,,,,0.5493626819506976,,,,,,,,,,,0.5325238823052881,,,,,,,,,,,0.5335762972306396,,,,,,,,,,,588928.0,,,,,,,,
