Price,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2024-02-16,,,,,51.95000076293945,,,,52.49800109863281,,,,51.63999938964844,,,,52.33000183105469,,,,218700,
2024-02-20,,,,,52.0099983215332,,,,52.400001525878906,,,,50.790000915527344,,,,52.36000061035156,,,,595300,
2024-02-21,,,,,51.0,,,,51.459999084472656,,,,50.70000076293945,,,,50.970001220703125,,,,647000,
2024-02-22,,,,,52.040000915527344,,,,52.13999938964844,,,,51.04999923706055,,,,51.15999984741211,,,,253900,
2024-02-23,,,,,51.130001068115234,,,,51.349998474121094,,,,50.63999938964844,,,,51.2599983215332,,,,397700,
2024-02-26,,,,,54.52000045776367,,,,55.0,,,,51.439998626708984,,,,51.459999084472656,,,,1105600,
2024-02-27,,,,,57.099998474121094,,,,57.68000030517578,,,,56.310001373291016,,,,56.97999954223633,,,,743900,
2024-02-28,,,,,60.400001525878906,,,,64.41000366210938,,,,59.11000061035156,,,,60.279998779296875,,,,2691900,
2024-02-29,,,,,62.06999969482422,,,,63.64699935913086,,,,60.43000030517578,,,,63.439998626708984,,,,772900,
2024-03-01,,,,,63.09000015258789,,,,63.290000915527344,,,,61.25,,,,62.540000915527344,,,,367300,
2024-03-04,,,,,67.75,,,,68.04000091552734,,,,65.47000122070312,,,,65.5199966430664,,,,763600,
2024-03-05,,,,,61.970001220703125,,,,69.43000030517578,,,,59.68000030517578,,,,67.77999877929688,,,,1956900,
2024-03-06,,,,,67.08999633789062,,,,67.61000061035156,,,,65.4000015258789,,,,67.0,,,,527200,
2024-03-07,,,,,67.79000091552734,,,,68.16999816894531,,,,66.68000030517578,,,,67.44999694824219,,,,483400,
2024-03-08,,,,,69.37999725341797,,,,70.38999938964844,,,,66.18000030517578,,,,68.16999816894531,,,,1692600,
2024-03-11,,,,,72.1500015258789,,,,72.95999908447266,,,,71.38999938964844,,,,72.44000244140625,,,,893200,
2024-03-12,,,,,71.44000244140625,,,,73.2300033569336,,,,68.75,,,,72.44999694824219,,,,2106600,
2024-03-13,,,,,73.61000061035156,,,,73.61000061035156,,,,71.75,,,,72.81999969482422,,,,1023600,
2024-03-14,,,,,69.33999633789062,,,,72.76799774169922,,,,68.47000122070312,,,,72.66999816894531,,,,1500200,
2024-03-15,,,,,69.13999938964844,,,,70.54000091552734,,,,67.43000030517578,,,,67.88999938964844,,,,907900,
2024-03-18,,,,,66.91000366210938,,,,68.55500030517578,,,,66.52999877929688,,,,67.94999694824219,,,,516700,
2024-03-19,,,,,64.37000274658203,,,,65.80000305175781,,,,62.25,,,,63.810001373291016,,,,520600,
2024-03-20,,,,,65.93000030517578,,,,66.0999984741211,,,,62.09000015258789,,,,63.47999954223633,,,,1023900,
2024-03-21,,,,,65.30000305175781,,,,67.73999786376953,,,,64.98999786376953,,,,67.73999786376953,,,,630300,
2024-03-22,,,,,63.97999954223633,,,,64.37999725341797,,,,62.709999084472656,,,,64.30000305175781,,,,711500,
2024-03-25,,,,,71.16999816894531,,,,71.25,,,,67.11000061035156,,,,67.11000061035156,,,,1028800,
2024-03-26,,,,,69.56999969482422,,,,71.08000183105469,,,,69.41000366210938,,,,71.01000213623047,,,,607000,
2024-03-27,,,,,68.70999908447266,,,,71.91000366210938,,,,68.48999786376953,,,,71.75,,,,595900,
2024-03-28,,,,,71.01000213623047,,,,71.83000183105469,,,,70.58999633789062,,,,71.2300033569336,,,,421200,
2024-04-01,,,,,69.80000305175781,,,,70.20999908447266,,,,68.19999694824219,,,,70.16999816894531,,,,271700,
2024-04-02,,,,,65.95999908447266,,,,66.36000061035156,,,,64.55999755859375,,,,64.94000244140625,,,,307800,
2024-04-03,,,,,65.87000274658203,,,,67.0,,,,65.62999725341797,,,,65.83999633789062,,,,245000,
2024-04-04,,,,,68.58000183105469,,,,69.38999938964844,,,,67.19000244140625,,,,67.41000366210938,,,,383800,
2024-04-05,,,,,67.41000366210938,,,,68.63999938964844,,,,66.88999938964844,,,,67.0,,,,324400,
2024-04-08,,,,,71.80000305175781,,,,72.25,,,,71.27999877929688,,,,72.25,,,,427800,
2024-04-09,,,,,69.0199966430664,,,,70.9800033569336,,,,68.27999877929688,,,,70.7699966430664,,,,382100,
2024-04-10,,,,,70.08999633789062,,,,70.08999633789062,,,,67.55500030517578,,,,67.72000122070312,,,,286500,
2024-04-11,,,,,70.51000213623047,,,,70.91999816894531,,,,69.55000305175781,,,,70.80000305175781,,,,294600,
2024-04-12,,,,,66.88999938964844,,,,70.29000091552734,,,,65.21900177001953,,,,70.25,,,,818100,
2024-04-15,,,,,63.33000183105469,,,,66.53199768066406,,,,62.435001373291016,,,,66.31999969482422,,,,295900,
2024-04-16,,,,,62.75,,,,63.380001068115234,,,,61.7599983215332,,,,63.2599983215332,,,,293700,
2024-04-17,,,,,61.02000045776367,,,,62.97999954223633,,,,59.709999084472656,,,,62.36000061035156,,,,568700,
2024-04-18,,,,,63.54999923706055,,,,64.0999984741211,,,,62.04999923706055,,,,62.5099983215332,,,,230000,
2024-04-19,,,,,64.36000061035156,,,,65.19000244140625,,,,63.63999938964844,,,,64.87000274658203,,,,218800,
2024-04-22,,,,,66.56999969482422,,,,66.94999694824219,,,,65.77999877929688,,,,66.16999816894531,,,,248000,
2024-04-23,,,,,66.5199966430664,,,,67.2030029296875,,,,66.19999694824219,,,,66.2300033569336,,,,142400,
2024-04-24,,,,,63.86000061035156,,,,66.36000061035156,,,,63.792999267578125,,,,66.0999984741211,,,,334400,
2024-04-25,,,,,64.75,,,,64.91000366210938,,,,62.84000015258789,,,,63.16999816894531,,,,198700,
2024-04-26,,,,,63.77000045776367,,,,64.7699966430664,,,,63.321998596191406,,,,63.810001373291016,,,,297800,
2024-04-29,,,,,62.91999816894531,,,,63.189998626708984,,,,61.720001220703125,,,,62.540000915527344,,,,110500,
2024-04-30,,,,,59.02000045776367,,,,61.43000030517578,,,,58.93000030517578,,,,61.20000076293945,,,,438600,
2024-05-01,,,,,56.90999984741211,,,,59.400001525878906,,,,56.57600021362305,,,,57.63999938964844,,,,406300,
2024-05-02,,,,,59.470001220703125,,,,59.599998474121094,,,,58.31999969482422,,,,58.81999969482422,,,,437000,
2024-05-03,,,,,62.22999954223633,,,,62.33000183105469,,,,61.279998779296875,,,,61.34000015258789,,,,562400,
2024-05-06,,,,,63.189998626708984,,,,64.2699966430664,,,,62.810001373291016,,,,63.70000076293945,,,,206500,
2024-05-07,,,,,63.11000061035156,,,,64.37000274658203,,,,62.86000061035156,,,,63.619998931884766,,,,149800,
2024-05-08,,,,,62.16999816894531,,,,62.75,,,,61.779998779296875,,,,62.060001373291016,,,,65000,
2024-05-09,,,,,62.54999923706055,,,,62.7400016784668,,,,60.90999984741211,,,,61.34000015258789,,,,97800,
2024-05-10,,,,,60.70000076293945,,,,63.18000030517578,,,,60.19499969482422,,,,62.939998626708984,,,,260200,
2024-05-13,,,,,63.20000076293945,,,,63.5,,,,62.630001068115234,,,,62.8650016784668,,,,277000,
2024-05-14,,,,,61.61000061035156,,,,62.2400016784668,,,,61.130001068115234,,,,62.0099983215332,,,,100400,
2024-05-15,,,,,66.12000274658203,,,,66.55999755859375,,,,64.04000091552734,,,,64.36000061035156,,,,330400,
2024-05-16,,,,,65.26000213623047,,,,66.5,,,,64.68000030517578,,,,66.0999984741211,,,,177600,
2024-05-17,,,,,67.1500015258789,,,,67.58999633789062,,,,65.93499755859375,,,,66.47000122070312,,,,139800,
2024-05-20,,,,,70.1500015258789,,,,70.20999908447266,,,,66.83000183105469,,,,67.0999984741211,,,,113000,
2024-05-21,,,,,69.30000305175781,,,,71.33000183105469,,,,69.19000244140625,,,,71.0,,,,166600,
2024-05-22,,,,,69.77999877929688,,,,70.70999908447266,,,,69.29000091552734,,,,69.80000305175781,,,,155500,
2024-05-23,,,,,67.19999694824219,,,,69.29000091552734,,,,66.76000213623047,,,,69.29000091552734,,,,111400,
2024-05-24,,,,,69.27999877929688,,,,69.41000366210938,,,,67.1500015258789,,,,67.4800033569336,,,,132400,
2024-05-28,,,,,68.41000366210938,,,,68.55999755859375,,,,67.2300033569336,,,,68.43000030517578,,,,100300,
2024-05-29,,,,,67.19000244140625,,,,67.9000015258789,,,,67.12999725341797,,,,67.7699966430664,,,,29900,
2024-05-30,,,,,68.7300033569336,,,,69.63999938964844,,,,68.08999633789062,,,,68.27999877929688,,,,132700,
2024-05-31,,,,,67.62000274658203,,,,68.80000305175781,,,,66.61000061035156,,,,68.80000305175781,,,,94600,
2024-06-03,,,,,69.20999908447266,,,,70.36000061035156,,,,68.80999755859375,,,,69.7699966430664,,,,110500,
2024-06-04,,,,,70.47000122070312,,,,71.13999938964844,,,,69.31999969482422,,,,69.5,,,,170900,
2024-06-05,,,,,71.30000305175781,,,,71.87000274658203,,,,70.44999694824219,,,,71.1500015258789,,,,108100,
2024-06-06,,,,,70.41999816894531,,,,71.68000030517578,,,,70.41999816894531,,,,71.12000274658203,,,,82700,
2024-06-07,,,,,69.13999938964844,,,,71.69000244140625,,,,68.27999877929688,,,,71.3499984741211,,,,259500,
2024-06-10,,,,,69.41000366210938,,,,70.12999725341797,,,,69.19000244140625,,,,69.29000091552734,,,,63500,
2024-06-11,,,,,67.44000244140625,,,,67.62000274658203,,,,66.01000213623047,,,,67.2300033569336,,,,213600,
2024-06-12,,,,,67.44999694824219,,,,70.11000061035156,,,,67.23999786376953,,,,69.30999755859375,,,,267400,
2024-06-13,,,,,66.54000091552734,,,,68.29000091552734,,,,66.18000030517578,,,,68.08000183105469,,,,255500,
2024-06-14,,,,,65.44999694824219,,,,67.3499984741211,,,,65.0,,,,67.3499984741211,,,,153500,
2024-06-17,,,,,66.68000030517578,,,,67.26000213623047,,,,65.01000213623047,,,,65.62999725341797,,,,245700,
2024-06-18,,,,,64.30999755859375,,,,65.33000183105469,,,,63.970001220703125,,,,64.87000274658203,,,,197000,
2024-06-20,,,,,65.08999633789062,,,,65.4800033569336,,,,64.54000091552734,,,,65.30000305175781,,,,122500,
2024-06-21,,,,,64.22000122070312,,,,64.38700103759766,,,,63.33000183105469,,,,63.650001525878906,,,,89400,
2024-06-24,,,,,59.34000015258789,,,,61.650001525878906,,,,59.0,,,,61.27000045776367,,,,458100,
2024-06-25,,,,,61.91999816894531,,,,62.279998779296875,,,,61.0,,,,61.20000076293945,,,,235300,
2024-06-26,,,,,60.95000076293945,,,,61.97999954223633,,,,60.70000076293945,,,,61.54999923706055,,,,108100,
2024-06-27,,,,,61.34000015258789,,,,62.400001525878906,,,,61.34000015258789,,,,61.61000061035156,,,,163400,
2024-06-28,,,,,59.75,,,,61.79999923706055,,,,59.75,,,,61.470001220703125,,,,487500,
2024-07-01,,,,,63.18000030517578,,,,63.880001068115234,,,,62.470001220703125,,,,62.849998474121094,,,,447200,
2024-07-02,,,,,61.86000061035156,,,,63.119998931884766,,,,61.709999084472656,,,,62.849998474121094,,,,169000,
2024-07-03,,,,,60.400001525878906,,,,60.63999938964844,,,,59.91999816894531,,,,60.310001373291016,,,,119900,
2024-07-05,,,,,56.540000915527344,,,,57.040000915527344,,,,55.400001525878906,,,,55.54999923706055,,,,515500,
2024-07-08,,,,,56.5,,,,57.380001068115234,,,,55.0,,,,57.22999954223633,,,,559200,
2024-07-09,,,,,57.86000061035156,,,,58.31999969482422,,,,56.9900016784668,,,,57.2400016784668,,,,295100,
2024-07-10,,,,,57.41999816894531,,,,58.04999923706055,,,,57.349998474121094,,,,58.02000045776367,,,,776200,
2024-07-11,,,,,57.369998931884766,,,,59.0,,,,57.185001373291016,,,,58.84000015258789,,,,210500,
2024-07-12,,,,,57.63999938964844,,,,58.59000015258789,,,,57.540000915527344,,,,57.619998931884766,,,,311200,
2024-07-15,,,,,63.45000076293945,,,,64.0,,,,62.529998779296875,,,,62.900001525878906,,,,388700,
2024-07-16,,,,,65.22000122070312,,,,65.29000091552734,,,,63.16999816894531,,,,63.959999084472656,,,,616200,
2024-07-17,,,,,64.66000366210938,,,,65.45999908447266,,,,63.93000030517578,,,,64.72000122070312,,,,129200,
2024-07-18,,,,,63.599998474121094,,,,64.95999908447266,,,,63.33000183105469,,,,64.95999908447266,,,,124800,
2024-07-19,,,,,67.2699966430664,,,,67.56999969482422,,,,64.11000061035156,,,,64.12000274658203,,,,391300,
2024-07-22,,,,,68.29000091552734,,,,68.33000183105469,,,,66.62000274658203,,,,67.70999908447266,,,,109800,
2024-07-23,,,,,65.58999633789062,,,,67.33599853515625,,,,65.44000244140625,,,,66.62999725341797,,,,254300,
2024-07-24,,,,,65.61000061035156,,,,67.08000183105469,,,,65.5999984741211,,,,66.7300033569336,,,,189900,
2024-07-25,,,,,64.66999816894531,,,,65.16999816894531,,,,63.40999984741211,,,,64.30000305175781,,,,173900,
2024-07-26,,,,,68.11000061035156,,,,68.2300033569336,,,,67.01000213623047,,,,67.48999786376953,,,,140900,
2024-07-29,,,,,67.31999969482422,,,,69.75199890136719,,,,66.47000122070312,,,,69.7300033569336,,,,465000,
2024-07-30,,,,,65.94000244140625,,,,66.92500305175781,,,,65.5,,,,66.66999816894531,,,,122500,
2024-07-31,,,,,65.25,,,,66.75,,,,64.9800033569336,,,,66.47000122070312,,,,105800,
2024-08-01,,,,,63.380001068115234,,,,64.77899932861328,,,,62.20500183105469,,,,64.66999816894531,,,,221400,
2024-08-02,,,,,62.540000915527344,,,,65.5199966430664,,,,62.33000183105469,,,,64.79000091552734,,,,200600,
2024-08-05,,,,,53.5099983215332,,,,55.540000915527344,,,,49.5099983215332,,,,49.790000915527344,,,,723100,
2024-08-06,,,,,56.75,,,,57.08000183105469,,,,54.45000076293945,,,,55.16999816894531,,,,211800,
2024-08-07,,,,,54.709999084472656,,,,57.5099983215332,,,,54.66999816894531,,,,57.2400016784668,,,,242500,
2024-08-08,,,,,59.45000076293945,,,,59.90999984741211,,,,56.720001220703125,,,,57.869998931884766,,,,236600,
2024-08-09,,,,,60.689998626708984,,,,61.09000015258789,,,,59.63999938964844,,,,60.41999816894531,,,,274100,
2024-08-12,,,,,59.06999969482422,,,,60.54999923706055,,,,57.86199951171875,,,,59.58000183105469,,,,130800,
2024-08-13,,,,,60.869998931884766,,,,61.599998474121094,,,,58.90999984741211,,,,58.9900016784668,,,,141800,
2024-08-14,,,,,58.90999984741211,,,,60.880001068115234,,,,58.68000030517578,,,,60.849998474121094,,,,236800,
2024-08-15,,,,,57.06999969482422,,,,59.81999969482422,,,,56.75400161743164,,,,59.220001220703125,,,,190300,
2024-08-16,,,,,59.709999084472656,,,,59.900001525878906,,,,57.84000015258789,,,,58.61000061035156,,,,148900,
2024-08-19,,,,,59.029998779296875,,,,59.29999923706055,,,,58.09000015258789,,,,58.790000915527344,,,,90400,
2024-08-20,,,,,59.4900016784668,,,,61.02000045776367,,,,58.59000015258789,,,,60.56999969482422,,,,129700,
2024-08-21,,,,,61.61000061035156,,,,61.650001525878906,,,,58.880001068115234,,,,59.439998626708984,,,,149300,
2024-08-22,,,,,60.31999969482422,,,,60.939998626708984,,,,60.099998474121094,,,,60.86000061035156,,,,82400,
2024-08-23,,,,,63.65999984741211,,,,63.95000076293945,,,,60.83000183105469,,,,61.099998474121094,,,,535100,
2024-08-26,,,,,63.369998931884766,,,,63.900001525878906,,,,63.099998474121094,,,,63.86000061035156,,,,166700,
2024-08-27,,,,,62.150001525878906,,,,62.5,,,,61.4900016784668,,,,62.5,,,,116600,
2024-08-28,,,,,58.88999938964844,,,,60.0099983215332,,,,57.85200119018555,,,,59.88999938964844,,,,259700,
2024-08-29,,,,,59.18000030517578,,,,61.06999969482422,,,,58.900001525878906,,,,60.279998779296875,,,,303100,
2024-08-30,,,,,58.630001068115234,,,,59.81999969482422,,,,57.7400016784668,,,,59.59000015258789,,,,191200,
2024-09-03,,,,,58.029998779296875,,,,59.119998931884766,,,,57.47100067138672,,,,59.119998931884766,,,,207500,
2024-09-04,,,,,58.0099983215332,,,,58.5,,,,56.119998931884766,,,,56.4900016784668,,,,114400,
2024-09-05,,,,,56.04999923706055,,,,57.130001068115234,,,,55.75,,,,56.720001220703125,,,,116100,
2024-09-06,,,,,53.47999954223633,,,,56.869998931884766,,,,53.22999954223633,,,,56.779998779296875,,,,192300,
2024-09-09,,,,,57.150001525878906,,,,57.20000076293945,,,,54.900001525878906,,,,55.400001525878906,,,,207200,
2024-09-10,,,,,57.93000030517578,,,,58.06999969482422,,,,56.599998474121094,,,,56.95000076293945,,,,130900,
2024-09-11,,,,,57.650001525878906,,,,58.0099983215332,,,,55.52000045776367,,,,56.869998931884766,,,,72600,
2024-09-12,,,,,58.400001525878906,,,,58.619998931884766,,,,57.36399841308594,,,,57.779998779296875,,,,50900,
2024-09-13,,,,,59.779998779296875,,,,60.08000183105469,,,,57.709999084472656,,,,57.709999084472656,,,,185200,
2024-09-16,,,,,58.0099983215332,,,,58.72999954223633,,,,57.529998779296875,,,,58.560001373291016,,,,70800,
2024-09-17,,,,,59.90999984741211,,,,61.40999984741211,,,,58.900001525878906,,,,59.290000915527344,,,,219200,
2024-09-18,,,,,60.0,,,,61.34000015258789,,,,59.29999923706055,,,,59.970001220703125,,,,123000,
2024-09-19,,,,,63.2599983215332,,,,63.94900131225586,,,,62.79999923706055,,,,63.27000045776367,,,,91400,
2024-09-20,,,,,62.880001068115234,,,,63.529998779296875,,,,62.52000045776367,,,,62.93000030517578,,,,113800,
2024-09-23,,,,,63.279998779296875,,,,63.81999969482422,,,,63.060001373291016,,,,63.290000915527344,,,,36700,
2024-09-24,,,,,64.30000305175781,,,,64.4000015258789,,,,62.79999923706055,,,,63.54999923706055,,,,40000,
2024-09-25,,,,,63.189998626708984,,,,64.01000213623047,,,,62.95000076293945,,,,63.599998474121094,,,,261500,
2024-09-26,,,,,64.69999694824219,,,,65.91999816894531,,,,64.26000213623047,,,,64.37000274658203,,,,290000,
2024-09-27,,,,,65.66000366210938,,,,66.61000061035156,,,,65.41999816894531,,,,65.66999816894531,,,,155600,
2024-09-30,,,,,63.540000915527344,,,,64.0770034790039,,,,63.040000915527344,,,,64.0,,,,66200,
2024-10-01,,,,,61.77000045776367,,,,63.36000061035156,,,,61.0,,,,63.34000015258789,,,,114900,
2024-10-02,,,,,60.189998626708984,,,,62.369998931884766,,,,60.0,,,,60.86000061035156,,,,121300,
2024-10-03,,,,,61.02000045776367,,,,61.060001373291016,,,,60.0,,,,60.5,,,,56500,
2024-10-04,,,,,62.38999938964844,,,,62.5099983215332,,,,60.779998779296875,,,,61.560001373291016,,,,67000,
2024-10-07,,,,,63.380001068115234,,,,64.5199966430664,,,,62.790000915527344,,,,63.09000015258789,,,,140200,
2024-10-08,,,,,62.25,,,,63.22999954223633,,,,61.86000061035156,,,,62.58000183105469,,,,127800,
2024-10-09,,,,,61.0,,,,62.34000015258789,,,,60.83000183105469,,,,61.79999923706055,,,,86600,
2024-10-10,,,,,59.70000076293945,,,,61.13999938964844,,,,58.869998931884766,,,,61.13999938964844,,,,121500,
2024-10-11,,,,,63.099998474121094,,,,63.323001861572266,,,,61.43000030517578,,,,61.45000076293945,,,,176500,
2024-10-14,,,,,65.94000244140625,,,,66.25,,,,64.69000244140625,,,,64.77999877929688,,,,234000,
2024-10-15,,,,,67.0199966430664,,,,68.04000091552734,,,,64.91999816894531,,,,65.9000015258789,,,,300100,
2024-10-16,,,,,67.75,,,,68.36000061035156,,,,67.22000122070312,,,,67.93000030517578,,,,111100,
2024-10-17,,,,45.86407470703125,66.87999725341797,,,46.635298443970285,67.66999816894531,,,45.86407470703125,66.69999694824219,,,46.635298443970285,67.0,,,1800.0,73000,
2024-10-18,,,,46.87473678588867,68.58999633789062,,,47.24781955359481,69.08000183105469,,,46.496085143103286,67.7699966430664,,,46.496085143103286,67.84500122070312,,,3100.0,308800,
2024-10-21,,,,46.61766815185547,67.73999786376953,,,49.32669433377727,67.87999725341797,,,45.78148357381199,66.83000183105469,,,47.17358215098023,67.87999725341797,,,13500.0,87800,
2024-10-22,,,,46.5146484375,67.38999938964844,,,46.61673622336303,67.59500122070312,,,46.097018195464635,66.55500030517578,,,46.12486257179327,67.0999984741211,,,4900.0,65900,
2024-10-23,,,,44.64088821411133,66.4000015258789,,,46.236231196351305,66.83000183105469,,,44.04228543471365,65.13999938964844,,,46.236231196351305,66.5,,,9500.0,92400,
2024-10-24,,,,45.70723342895508,68.23999786376953,,,46.923000709386834,68.27999877929688,,,45.42881444099904,67.29000091552734,,,45.42881444099904,67.58999633789062,,,16100.0,134600,
2024-10-25,,,,44.86269760131836,66.75,,,46.11558492269942,68.75,,,44.547155111003825,65.87999725341797,,,45.66083469683688,68.05000305175781,,,26800.0,86700,
2024-10-28,,,,46.570335388183594,69.63999938964844,,,46.75594922938204,69.87000274658203,,,45.9819428040538,68.41999816894531,,,46.653861439708415,68.88999938964844,,,17100.0,99600,
2024-10-29,,,,48.40233612060547,72.55999755859375,,,48.519271884717675,73.6500015258789,,,47.44550206167097,70.8499984741211,,,47.4984010682518,71.16999816894531,,,5200.0,240100,
2024-10-30,,,,47.87797927856445,71.80000305175781,,,48.44502744510052,72.44000244140625,,,47.72113383358694,71.40399932861328,,,48.25941360778192,71.80000305175781,,,9500.0,127700,
2024-10-31,,,,46.67242431640625,69.91000366210938,,,48.02739937171656,71.95999908447266,,,46.67242431640625,69.80999755859375,,,48.02739937171656,71.95999908447266,,,12900.0,168500,
2024-11-01,,,,45.4844970703125,69.16999816894531,,,47.21998242761389,71.55000305175781,,,45.4844970703125,68.7300033569336,,,46.67242353900081,70.16000366210938,,,19800.0,120500,
2024-11-04,,,,44.59355163574219,67.20999908447266,,,45.540178978176826,68.66000366210938,,,44.59355163574219,67.08999633789062,,,45.34528605069334,68.55000305175781,,,19100.0,164500,
2024-11-05,,,,45.88356399536133,69.31999969482422,,,46.62601934005027,70.42500305175781,,,45.45665465036781,68.70999908447266,,,45.46593728933563,69.19000244140625,,,8600.0,199900,
2024-11-06,,,,49.77772903442383,76.12999725341797,,,50.46820937377149,76.55000305175781,,,48.61115057917147,73.4800033569336,,,50.46820937377149,74.23999786376953,,,16600.0,401600,
2024-11-07,,,,49.98097610473633,76.4800033569336,,,50.486773734538744,76.94000244140625,,,49.20604212194473,74.6500015258789,,,49.605110642243666,74.94000244140625,,,39000.0,157300,
2024-11-08,,,,50.20834732055664,76.79000091552734,,,50.45892545627678,77.37000274658203,,,49.70719458940565,75.72000122070312,,,49.98097224084901,76.29000091552734,,,12100.0,197700,
2024-11-11,,,,55.29415512084961,86.9800033569336,,,56.12941211180439,87.53399658203125,,,51.563330648440626,81.69000244140625,,,51.563330648440626,81.93000030517578,,,51900.0,367600,
2024-11-12,,,,56.3985481262207,89.54000091552734,,,56.4542333378992,89.98999786376953,,,54.709468981822944,85.18499755859375,,,55.25702783898196,86.04000091552734,,,17300.0,351700,
2024-11-13,,,,56.423606872558594,89.7249984741211,,,57.70712109945303,93.5,,,56.389266065208126,89.30999755859375,,,56.389266065208126,90.0,,,23300.0,523600,
2024-11-14,,,,55.4333610534668,87.41999816894531,,,57.19668721106549,91.7750015258789,,,55.4333610534668,87.36000061035156,,,57.19668721106549,91.30999755859375,,,8400.0,223400,
2024-11-15,,,,56.92012405395508,91.43000030517578,,,56.92012405395508,91.51899719238281,,,55.70250164639369,87.7300033569336,,,55.7442629019859,89.3499984741211,,,10400.0,141900,
2024-11-18,,,,57.20596694946289,91.63999938964844,,,57.540071154873,92.6500015258789,,,56.61200549108472,89.68000030517578,,,56.91826885947384,90.44000244140625,,,20800.0,152800,
2024-11-19,,,,57.54007339477539,92.54499816894531,,,58.23612266971219,94.08000183105469,,,57.15028750014983,91.18000030517578,,,57.15028750014983,91.6500015258789,,,16600.0,114600,
2024-11-20,,,,57.04819869995117,94.4000015258789,,,57.261653382330074,95.0,,,56.6120066957958,93.2300033569336,,,56.9832343853267,94.6500015258789,,,26700.0,146000,
2024-11-21,,,,58.33913803100586,98.12999725341797,,,58.755840748213096,99.12000274658203,,,57.4194238742751,95.66999816894531,,,58.13403488819146,97.36000061035156,,,23800.0,219400,
2024-11-22,,,,58.69087600708008,99.25,,,58.83008373691328,99.73999786376953,,,58.00410583625141,97.12999725341797,,,58.29180747570349,97.72000122070312,,,23700.0,255700,
