Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BKDV,BKHA,BKDV,BKHA,BKDV,BKHA,BKDV,BKHA,BKDV,BKHA
Date,,,,,,,,,,
2024-05-13,,10.130000114440918,,10.199999809265137,,10.130000114440918,,10.199999809265137,,1400.0
2024-05-14,,10.130000114440918,,10.130000114440918,,10.130000114440918,,10.130000114440918,,0.0
2024-05-15,,10.109999656677246,,10.109999656677246,,10.100000381469727,,10.109999656677246,,39200.0
2024-05-16,,10.109999656677246,,10.109999656677246,,10.09000015258789,,10.100000381469727,,7300.0
2024-05-17,,10.109999656677246,,10.109999656677246,,10.100000381469727,,10.100000381469727,,400.0
2024-05-20,,10.109999656677246,,10.109999656677246,,10.100000381469727,,10.109999656677246,,1894600.0
2024-05-21,,10.109999656677246,,10.114999771118164,,10.100000381469727,,10.107999801635742,,61900.0
2024-05-22,,10.130000114440918,,10.130000114440918,,10.109999656677246,,10.109999656677246,,79100.0
2024-05-23,,10.130000114440918,,10.130000114440918,,10.109999656677246,,10.119999885559082,,265500.0
2024-05-24,,10.130000114440918,,10.130000114440918,,10.130000114440918,,10.130000114440918,,1600.0
2024-05-28,,10.130000114440918,,10.140000343322754,,10.130000114440918,,10.130000114440918,,8800.0
2024-05-29,,10.130000114440918,,10.130000114440918,,10.119999885559082,,10.119999885559082,,3800.0
2024-05-30,,10.135000228881836,,10.135000228881836,,10.130000114440918,,10.130000114440918,,41000.0
2024-05-31,,10.135000228881836,,10.135000228881836,,10.135000228881836,,10.135000228881836,,0.0
2024-06-03,,10.135000228881836,,10.135000228881836,,10.135000228881836,,10.135000228881836,,0.0
2024-06-04,,10.135000228881836,,10.135000228881836,,10.135000228881836,,10.135000228881836,,0.0
2024-06-05,,10.100000381469727,,10.100000381469727,,10.100000381469727,,10.100000381469727,,2000.0
2024-06-06,,10.140000343322754,,10.140000343322754,,10.09000015258789,,10.09000015258789,,600.0
2024-06-07,,10.140000343322754,,10.140000343322754,,10.140000343322754,,10.140000343322754,,0.0
2024-06-10,,10.140000343322754,,10.140000343322754,,10.140000343322754,,10.140000343322754,,0.0
2024-06-11,,10.140000343322754,,10.140000343322754,,10.140000343322754,,10.140000343322754,,0.0
2024-06-12,,10.140000343322754,,10.145000457763672,,10.140000343322754,,10.145000457763672,,3100.0
2024-06-13,,10.140000343322754,,10.140000343322754,,10.140000343322754,,10.140000343322754,,0.0
2024-06-14,,10.140000343322754,,10.140000343322754,,10.140000343322754,,10.140000343322754,,0.0
2024-06-17,,10.140000343322754,,10.140000343322754,,10.140000343322754,,10.140000343322754,,500.0
2024-06-18,,10.130000114440918,,10.149999618530273,,10.130000114440918,,10.140000343322754,,900.0
2024-06-20,,10.140000343322754,,10.140000343322754,,10.140000343322754,,10.140000343322754,,2100.0
2024-06-21,,10.149999618530273,,10.149999618530273,,10.149999618530273,,10.149999618530273,,2000.0
2024-06-24,,10.149999618530273,,10.149999618530273,,10.149999618530273,,10.149999618530273,,0.0
2024-06-25,,10.149999618530273,,10.149999618530273,,10.149999618530273,,10.149999618530273,,0.0
2024-06-26,,10.149999618530273,,10.149999618530273,,10.149999618530273,,10.149999618530273,,0.0
2024-06-27,,10.149999618530273,,10.152999877929688,,10.140000343322754,,10.152999877929688,,6100.0
2024-06-28,,10.140000343322754,,10.149999618530273,,10.140000343322754,,10.149999618530273,,31800.0
2024-07-01,,10.130000114440918,,10.140000343322754,,10.130000114440918,,10.130000114440918,,26500.0
2024-07-02,,10.130000114440918,,10.135000228881836,,10.119999885559082,,10.130000114440918,,71400.0
2024-07-03,,10.130000114440918,,10.130000114440918,,10.130000114440918,,10.130000114440918,,100.0
2024-07-05,,10.130000114440918,,10.140000343322754,,10.130000114440918,,10.140000343322754,,51800.0
2024-07-08,,10.130000114440918,,10.130000114440918,,10.130000114440918,,10.130000114440918,,400.0
2024-07-09,,10.130000114440918,,10.130000114440918,,10.119999885559082,,10.130000114440918,,39200.0
2024-07-10,,10.130000114440918,,10.130000114440918,,10.130000114440918,,10.130000114440918,,1000.0
2024-07-11,,10.119999885559082,,10.119999885559082,,10.119999885559082,,10.119999885559082,,171200.0
2024-07-12,,10.119999885559082,,10.119999885559082,,10.119999885559082,,10.119999885559082,,0.0
2024-07-15,,10.130000114440918,,10.130000114440918,,10.130000114440918,,10.130000114440918,,600.0
2024-07-16,,10.135000228881836,,10.135000228881836,,10.130000114440918,,10.130000114440918,,18900.0
2024-07-17,,10.135000228881836,,10.135000228881836,,10.135000228881836,,10.135000228881836,,0.0
2024-07-18,,10.140000343322754,,10.140000343322754,,10.140000343322754,,10.140000343322754,,42200.0
2024-07-19,,10.140000343322754,,10.140000343322754,,10.140000343322754,,10.140000343322754,,600.0
