Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,FEAM,FEIG,FEMR,FEAM,FEIG,FEMR,FEAM,FEIG,FEMR,FEAM,FEIG,FEMR,FEAM,FEIG,FEMR
Date,,,,,,,,,,,,,,,
2021-09-21,,43.80908966064453,,,43.844151759702065,,,43.80908966064453,,,43.844151759702065,,,100.0,
2021-09-22,,43.92655563354492,,,43.92655563354492,,,43.9037682724652,,,43.9037682724652,,,500.0,
2021-09-23,,43.61976623535156,,,43.61976623535156,,,43.61976623535156,,,43.61976623535156,,,100.0,
2021-09-24,,43.52071762084961,,,43.52071762084961,,,43.52071762084961,,,43.52071762084961,,,1000.0,
2021-09-27,,43.47951126098633,,,43.47951126098633,,,43.47951126098633,,,43.47951126098633,,,100.0,
2021-09-28,,43.17536163330078,,,43.17536163330078,,,43.17536163330078,,,43.17536163330078,,,0.0,
2021-09-29,,43.173614501953125,,,43.173614501953125,,,43.173614501953125,,,43.173614501953125,,,0.0,
2021-09-30,,43.10348892211914,,,43.10348892211914,,,43.10348892211914,,,43.10348892211914,,,0.0,
2021-10-01,,43.34015655517578,,,43.34015655517578,,,43.34015655517578,,,43.34015655517578,,,0.0,
2021-10-04,,43.25687789916992,,,43.25687789916992,,,43.21305194254474,,,43.21305194254474,,,1000.0,
2021-10-05,,43.10348892211914,,,43.10348892211914,,,43.10348892211914,,,43.10348892211914,,,600.0,
2021-10-06,,43.143802642822266,,,43.143802642822266,,,43.143802642822266,,,43.143802642822266,,,100.0,
2021-10-07,,42.967628479003906,,,42.967628479003906,,,42.967628479003906,,,42.967628479003906,,,100.0,
2021-10-08,,42.81422424316406,,,42.81422424316406,,,42.81422424316406,,,42.81422424316406,,,100.0,
2021-10-11,,42.73007583618164,,,42.73007583618164,,,42.73007583618164,,,42.73007583618164,,,0.0,
2021-10-12,,42.896629333496094,,,42.896629333496094,,,42.82738451348252,,,42.82738451348252,,,3000.0,
2021-10-13,,43.11137390136719,,,43.11137390136719,,,43.11137390136719,,,43.11137390136719,,,100.0,
2021-10-14,,43.25248718261719,,,43.25248718261719,,,43.25248718261719,,,43.25248718261719,,,100.0,
2021-10-15,,43.155216217041016,,,43.155216217041016,,,43.155216217041016,,,43.155216217041016,,,100.0,
2021-10-18,,43.16044616699219,,,43.16044616699219,,,43.16044616699219,,,43.16044616699219,,,100.0,
2021-10-19,,42.97200393676758,,,42.97200393676758,,,42.97200393676758,,,42.97200393676758,,,0.0,
2021-10-20,,42.86244201660156,,,42.86244201660156,,,42.86244201660156,,,42.86244201660156,,,100.0,
2021-10-21,,42.79232406616211,,,42.79232406616211,,,42.79232406616211,,,42.79232406616211,,,100.0,
2021-10-22,,42.90801239013672,,,42.90801239013672,,,42.90801239013672,,,42.90801239013672,,,100.0,
2021-10-25,,42.94133377075195,,,42.94133377075195,,,42.94133377075195,,,42.94133377075195,,,100.0,
2021-10-26,,43.076316833496094,,,43.076316833496094,,,43.076316833496094,,,43.076316833496094,,,100.0,
2021-10-27,,43.3760871887207,,,43.3760871887207,,,43.3760871887207,,,43.3760871887207,,,0.0,
2021-10-28,,43.25601577758789,,,43.25601577758789,,,43.25601577758789,,,43.25601577758789,,,100.0,
2021-10-29,,43.27967834472656,,,43.27967834472656,,,43.15170465009242,,,43.15170465009242,,,200.0,
2021-11-01,,43.21290969848633,,,43.21290969848633,,,43.21290969848633,,,43.21290969848633,,,100.0,
2021-11-02,,43.30778884887695,,,43.30778884887695,,,43.30778884887695,,,43.30778884887695,,,100.0,
2021-11-03,,43.23135757446289,,,43.23135757446289,,,43.23135757446289,,,43.23135757446289,,,100.0,
2021-11-04,,43.421974182128906,,,43.421974182128906,,,43.421974182128906,,,43.421974182128906,,,0.0,
2021-11-05,,43.7100944519043,,,43.7100944519043,,,43.7100944519043,,,43.7100944519043,,,100.0,
2021-11-08,,43.59942626953125,,,43.59942626953125,,,43.59942626953125,,,43.59942626953125,,,100.0,
2021-11-09,,43.71537399291992,,,43.71537399291992,,,43.71537399291992,,,43.71537399291992,,,0.0,
2021-11-10,,43.30337905883789,,,43.30337905883789,,,43.30337905883789,,,43.30337905883789,,,0.0,
2021-11-11,,43.20676040649414,,,43.20676040649414,,,43.20676040649414,,,43.20676040649414,,,100.0,
2021-11-12,,43.158451080322266,,,43.158451080322266,,,43.158451080322266,,,43.158451080322266,,,100.0,
2021-11-15,,42.86943435668945,,,42.86943435668945,,,42.86943435668945,,,42.86943435668945,,,100.0,
2021-11-16,,42.79738998413086,,,42.79738998413086,,,42.79738998413086,,,42.79738998413086,,,100.0,
2021-11-17,,42.947608947753906,,,42.947608947753906,,,42.947608947753906,,,42.947608947753906,,,600.0,
2021-11-18,,43.03546142578125,,,43.0530275562537,,,43.03546142578125,,,43.03546142578125,,,1700.0,
2021-11-19,,43.16722869873047,,,43.16722869873047,,,43.16722869873047,,,43.16722869873047,,,0.0,
2021-11-22,,42.84219741821289,,,42.84219741821289,,,42.84219741821289,,,42.84219741821289,,,100.0,
2021-11-23,,42.6041374206543,,,42.6041374206543,,,42.6041374206543,,,42.6041374206543,,,100.0,
2021-11-24,,42.74293899536133,,,42.74557290980025,,,42.71922036126633,,,42.73678984396767,,,2200.0,
2021-11-26,,43.036338806152344,,,43.036338806152344,,,43.036338806152344,,,43.036338806152344,,,100.0,
2021-11-29,,43.09168243408203,,,43.09168243408203,,,43.09168243408203,,,43.09168243408203,,,0.0,
2021-11-30,,43.19093322753906,,,43.19093322753906,,,43.19093322753906,,,43.19093322753906,,,100.0,
2021-12-01,,43.163673400878906,,,43.163673400878906,,,43.163673400878906,,,43.163673400878906,,,100.0,
2021-12-02,,43.21558380126953,,,43.21558380126953,,,43.21558380126953,,,43.21558380126953,,,0.0,
2021-12-03,,43.55873489379883,,,43.55873489379883,,,43.52618154395995,,,43.52618154395995,,,1400.0,
2021-12-06,,43.36954879760742,,,43.36954879760742,,,43.36954879760742,,,43.36954879760742,,,0.0,
2021-12-07,,43.37483596801758,,,43.482175737779514,,,43.37483596801758,,,43.376594700995135,,,700.0,
2021-12-08,,43.129356384277344,,,43.129356384277344,,,43.129356384277344,,,43.129356384277344,,,100.0,
2021-12-09,,43.11790084838867,,,43.11790084838867,,,43.11790084838867,,,43.11790084838867,,,100.0,
2021-12-10,,43.139034271240234,,,43.139034271240234,,,43.139034271240234,,,43.139034271240234,,,0.0,
2021-12-13,,43.31059646606445,,,43.31059646606445,,,43.31059646606445,,,43.31059646606445,,,0.0,
2021-12-14,,43.14783477783203,,,43.14783477783203,,,43.14783477783203,,,43.14783477783203,,,100.0,
2021-12-15,,43.191837310791016,,,43.191837310791016,,,43.121447698635,,,43.121447698635,,,8900.0,
2021-12-16,,43.16542434692383,,,43.16542434692383,,,43.16542434692383,,,43.16542434692383,,,100.0,
2021-12-17,,43.299381256103516,,,43.299381256103516,,,43.299381256103516,,,43.299381256103516,,,100.0,
2021-12-20,,43.12312316894531,,,43.12312316894531,,,43.12312316894531,,,43.12312316894531,,,100.0,
2021-12-21,,43.177764892578125,,,43.177764892578125,,,43.06143031589857,,,43.06143031589857,,,1000.0,
2021-12-22,,43.23065185546875,,,43.237705290052915,,,43.23065185546875,,,43.237705290052915,,,3200.0,
2021-12-23,,43.20244598388672,,,43.20596933874337,,,43.20244598388672,,,43.20596933874337,,,700.0,
2021-12-27,,43.30379867553711,,,43.30379867553711,,,43.30379867553711,,,43.30379867553711,,,100.0,
2021-12-28,,43.25355911254883,,,43.33023578214192,,,43.25355911254883,,,43.33023578214192,,,100.0,
2021-12-29,,43.048213958740234,,,43.048213958740234,,,43.048213958740234,,,43.048213958740234,,,0.0,
2021-12-30,,43.18130111694336,,,43.18130111694336,,,43.18130111694336,,,43.18130111694336,,,100.0,
2021-12-31,,43.168949127197266,,,43.168949127197266,,,43.168949127197266,,,43.168949127197266,,,100.0,
2022-01-03,,42.805843353271484,,,42.805843353271484,,,42.805843353271484,,,42.805843353271484,,,200.0,
2022-01-04,,42.769710540771484,,,43.00854892197073,,,42.6912721985218,,,43.00854892197073,,,900.0,
2022-01-05,,42.5828742980957,,,42.5828742980957,,,42.5828742980957,,,42.5828742980957,,,0.0,
2022-01-06,,42.528236389160156,,,42.528236389160156,,,42.528236389160156,,,42.528236389160156,,,0.0,
2022-01-07,,42.37311935424805,,,42.37311935424805,,,42.37311935424805,,,42.37311935424805,,,0.0,
2022-01-10,,42.31670379638672,,,42.31670379638672,,,42.31670379638672,,,42.31670379638672,,,0.0,
2022-01-11,,42.42864227294922,,,42.42864227294922,,,42.42864227294922,,,42.42864227294922,,,0.0,
2022-01-12,,42.426876068115234,,,42.426876068115234,,,42.426876068115234,,,42.426876068115234,,,100.0,
2022-01-13,,42.522953033447266,,,42.522953033447266,,,42.462141532535675,,,42.462141532535675,,,400.0,
2022-01-14,,42.211856842041016,,,42.211856842041016,,,42.211856842041016,,,42.211856842041016,,,0.0,
2022-01-18,,41.838157653808594,,,41.838157653808594,,,41.838157653808594,,,41.838157653808594,,,0.0,
2022-01-19,,41.92716979980469,,,41.92716979980469,,,41.92716979980469,,,41.92716979980469,,,0.0,
2022-01-20,,41.87870407104492,,,41.87870407104492,,,41.87870407104492,,,41.87870407104492,,,100.0,
2022-01-21,,42.131629943847656,,,42.131629943847656,,,42.131629943847656,,,42.131629943847656,,,0.0,
