Price,Close,High,Low,Open,Volume
Ticker,FSZ,FSZ,FSZ,FSZ,FSZ
Date,,,,,
2012-02-16,23.392316818237305,23.392316818237305,23.392316818237305,23.392316818237305,100
2012-02-17,23.392316818237305,23.392316818237305,23.392316818237305,23.392316818237305,0
2012-02-21,23.392316818237305,23.392316818237305,23.392316818237305,23.392316818237305,0
2012-02-22,23.392316818237305,23.392316818237305,23.392316818237305,23.392316818237305,0
2012-02-23,23.392316818237305,23.392316818237305,23.392316818237305,23.392316818237305,0
2012-02-24,23.392316818237305,23.392316818237305,23.392316818237305,23.392316818237305,0
2012-02-27,23.813873291015625,23.813873291015625,23.813873291015625,23.813873291015625,300
2012-02-28,23.76788902282715,23.76788902282715,23.76788902282715,23.76788902282715,200
2012-02-29,23.95949363708496,23.95949363708496,23.905841774306367,23.905841774306367,900
2012-03-01,24.097461700439453,24.10512646279258,23.92117509012546,23.92117509012546,9100
2012-03-02,23.89051628112793,23.89051628112793,23.75255348963341,23.75255348963341,600
2012-03-05,23.89051628112793,23.89051628112793,23.89051628112793,23.89051628112793,0
2012-03-06,23.89051628112793,23.89051628112793,23.89051628112793,23.89051628112793,0
2012-03-07,23.2083683013916,23.277349696407303,23.18537401575175,23.18537401575175,600
2012-03-08,23.668245315551758,23.668245315551758,23.668245315551758,23.668245315551758,300
2012-03-09,23.668245315551758,23.668245315551758,23.668245315551758,23.668245315551758,0
2012-03-12,23.668245315551758,23.668245315551758,23.668245315551758,23.668245315551758,0
2012-03-13,23.668245315551758,23.668245315551758,23.668245315551758,23.668245315551758,0
2012-03-14,23.353994369506836,23.67590705864373,23.353994369506836,23.67590705864373,300
2012-03-15,24.120452880859375,24.120452880859375,24.043808186362288,24.043808186362288,400
2012-03-16,24.38105010986328,24.38105010986328,24.38105010986328,24.38105010986328,300
2012-03-19,24.434701919555664,24.434701919555664,24.434701919555664,24.434701919555664,200
2012-03-20,24.434701919555664,24.434701919555664,24.434701919555664,24.434701919555664,0
2012-03-21,24.04709243774414,24.04709243774414,24.04709243774414,24.04709243774414,400
2012-03-22,23.601919174194336,23.717050194445118,23.563542655434194,23.563542655434194,1900
2012-03-23,23.824508666992188,23.824508666992188,23.74007856333893,23.74007856333893,600
2012-03-26,23.824508666992188,23.824508666992188,23.824508666992188,23.824508666992188,0
2012-03-27,23.832183837890625,24.146876011066905,23.832183837890625,24.06244736770751,8000
2012-03-28,23.601919174194336,23.64029569295448,23.601919174194336,23.64029569295448,400
2012-03-29,23.340957641601562,23.340957641601562,23.340957641601562,23.340957641601562,200
2012-03-30,23.340957641601562,23.340957641601562,23.340957641601562,23.340957641601562,0
2012-04-02,24.016393661499023,24.016393661499023,23.75542922332068,23.75542922332068,300
2012-04-03,24.016393661499023,24.016393661499023,24.016393661499023,24.016393661499023,0
2012-04-04,24.016393661499023,24.016393661499023,24.016393661499023,24.016393661499023,0
2012-04-05,23.003236770629883,23.11836925961231,23.003236770629883,23.072315678431178,59800
2012-04-09,22.98021125793457,23.179772382859046,22.98021125793457,23.0262633747724,300
2012-04-10,22.5964412689209,23.172097880478535,22.5964412689209,23.010913267977752,2500
2012-04-11,22.857406616210938,22.91113433450227,22.857406616210938,22.91113433450227,600
2012-04-12,23.363983154296875,23.494465376671247,23.2718774533389,23.2718774533389,5100
2012-04-13,22.926485061645508,23.15674712504457,22.81135256597548,22.949510389603116,5300
2012-04-16,22.972532272338867,22.972532272338867,22.972532272338867,22.972532272338867,200
2012-04-17,23.287229537963867,23.287229537963867,23.287229537963867,23.287229537963867,200
2012-04-18,23.233497619628906,23.279549731557232,23.18744404373034,23.18744404373034,1400
2012-04-19,23.287229537963867,23.287229537963867,23.22582622296739,23.22582622296739,11000
2012-04-20,23.571218490600586,23.571218490600586,23.517490774867397,23.517490774867397,1500
2012-04-23,22.872753143310547,22.880428739701383,22.872753143310547,22.880428739701383,1000
2012-04-24,23.149072647094727,23.149072647094727,23.064642536579605,23.064642536579605,1000
2012-04-25,23.50981903076172,23.50981903076172,23.43306597511846,23.50214489637395,1100
2012-04-26,23.59424591064453,23.59424591064453,23.456088087094425,23.486790476314667,1000
2012-04-27,23.732402801513672,23.732402801513672,23.717051607506853,23.717051607506853,2000
2012-04-30,23.64029312133789,23.64029312133789,23.509810922188905,23.617267798174662,800
2012-05-01,23.855207443237305,23.855207443237305,23.83985625050618,23.847531846871743,1000
2012-05-02,23.50981903076172,23.54052142419558,23.50981903076172,23.54052142419558,800
2012-05-03,23.425384521484375,23.425384521484375,23.425384521484375,23.425384521484375,200
2012-05-04,22.987882614135742,23.06463564004995,22.980207018750296,23.026259127092846,2800
