Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,GEF,GEG,GEF,GEG,GEF,GEG,GEF,GEG,GEF,GEG
Date,,,,,,,,,,
1996-02-28,6.639820575714111,,6.750484251976013,,6.639820575714111,,6.750484251976013,,600,
1996-02-29,6.861146450042725,,6.861146450042725,,6.861146450042725,,6.861146450042725,,400,
1996-03-01,6.861146450042725,,6.9718101024627686,,6.861146450042725,,6.9718101024627686,,7200,
1996-03-04,6.861146450042725,,6.9718101024627686,,6.861146450042725,,6.861146450042725,,2000,
1996-03-05,6.971807479858398,,6.971807479858398,,6.971807479858398,,6.971807479858398,,600,
1996-03-06,6.861146450042725,,6.9718101024627686,,6.861146450042725,,6.9718101024627686,,12000,
1996-03-07,6.971807479858398,,6.971807479858398,,6.833477966369144,,6.833477966369144,,3600,
1996-03-08,6.971807479858398,,6.971807479858398,,6.8058120636712935,,6.8058120636712935,,2800,
1996-03-11,6.861146450042725,,6.861146450042725,,6.695150971412659,,6.805814623832703,,16200,
1996-03-12,6.750478744506836,,6.861142330482357,,6.750478744506836,,6.8058105374945965,,21000,
1996-03-13,6.805812358856201,,6.805812358856201,,6.639816935469464,,6.7504805510606225,,2600,
1996-03-14,6.639820575714111,,6.805816090106964,,6.639820575714111,,6.805816090106964,,34000,
1996-03-15,6.750478744506836,,6.750478744506836,,6.6951469515190745,,6.6951469515190745,,1200,
1996-03-18,6.805812358856201,,6.805812358856201,,6.805812358856201,,6.805812358856201,,800,
1996-03-19,6.785788059234619,,6.841409272834903,,6.785788059234619,,6.785788059234619,,2600,
1996-03-20,6.841411113739014,,6.841411113739014,,6.841411113739014,,6.841411113739014,,400,
1996-03-21,6.674545764923096,,6.841409409046173,,6.674545764923096,,6.841409409046173,,3400,
1996-03-22,6.841411113739014,,6.841411113739014,,6.674547428038062,,6.674547428038062,,600,
1996-03-25,6.674545764923096,,6.841409409046173,,6.674545764923096,,6.841409409046173,,28200,
